-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2014,,,,,,,,
Location: latitude  26.91   longitude -109.62 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 135.61 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2014,303,18.31,33.56,0,1.51,32.39,19.8,61.06
2014,304,14.35,33.93,0,1.7,32.38,21.24,59.62
2014,305,17.39,33.7,0,1.36,34.34,21.77,51.89
2014,306,11.78,35.95,14.89,1.83,29.49,22.68,72.4
2014,307,10.03,34.74,6.89,1.98,26.24,18.63,73.94
2014,308,14.57,32.88,0.11,1.82,28.76,17.25,51.15
2014,309,17.59,31.74,2.11,1.33,27.91,17.69,55.61
2014,310,17.84,32.51,0,1.61,31.01,17.65,53.79
2014,311,18.24,33,0,1.9,33.01,17.89,52.71
2014,312,18.24,32.72,0,1.45,33.79,17.84,52.62
2014,313,17.99,32.37,0,2.02,33.29,16.77,48.26
2014,314,15.67,33.55,0,1.7,31.06,18.66,60.2
2014,315,16.58,34.39,0.01,1.6,31.48,19.56,64.51
2014,316,15.79,33.95,0,1.58,31.98,20.88,54.02
2014,317,17.25,32.96,0,1.45,31.74,19.7,54.63
2014,318,17.58,32.22,0,1.69,30.79,18.3,55.99
2014,319,16.86,32.33,0,1.62,30.21,17.71,62.02
2014,320,16.78,32.16,0,1.96,29.77,17.9,63.03
2014,321,16.89,30.95,0,1.26,28.35,17.69,54.64
2014,322,16.36,31.47,0,1.46,30.13,17.93,49.31
2014,323,17.04,31.08,0,1.51,30.22,15.18,47.5
2014,324,17.12,30.83,0,1.4,29.77,16.2,42.44
2014,325,16.65,31.35,0.01,1.58,27,16.06,51.31
2014,326,16.8,30.85,0.21,1.49,26.01,15.07,58.73
2014,327,16.87,30.13,0,1.63,27.7,14.64,47.19
2014,328,17.02,29.54,0,2.62,30.03,14.55,32.43
2014,329,17.39,27.97,0,2.22,29.48,10.13,26.37
2014,330,17.08,28.84,0,1.94,30.49,11.01,31.44
