-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2012,,,,,,,,
Location: latitude  26.91   longitude -109.62 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 135.61 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2012,304,19.19,32.23,0,1.33,33.38,19.36,55.74
2012,305,18.91,32.27,0,1.33,32.86,19.31,57.6
2012,306,18.16,32.33,0,1.67,32.3,19.29,58.7
2012,307,18.11,33.06,0,2.36,30.77,18.46,69.41
2012,308,18.28,33.12,0,2,31.2,19.58,67.19
2012,309,18.37,31.96,0,2.17,33.87,18.6,49.45
2012,310,18.09,32.34,0,2.15,35.73,19.13,42.83
2012,311,18.01,32.22,0,1.69,36.53,20.67,39.86
2012,312,16.98,32.64,0,1.62,36.65,20.56,39.29
2012,313,17.21,32.11,0,1.64,35.44,20.54,53.56
2012,314,17.3,32.56,0,1.73,33.54,20.41,55.61
2012,315,16.05,32.56,0,2.7,28.94,17.5,58.13
2012,316,18.39,29.78,0,2.67,28.7,14.53,38.15
2012,317,13.53,31.39,0,1.99,31.5,14.71,31.13
2012,318,13.61,32.08,0,1.19,30.72,18.7,35.68
2012,319,16.19,31.57,0,1.57,32.15,18.6,36.41
2012,320,13.2,32.69,0,1.47,30.02,18.42,37.65
2012,321,14.48,32.63,0,2.03,31.33,18.28,33.29
2012,322,11.28,33.78,0,1.65,29.11,20.1,56.53
2012,323,7.37,34.03,0,1.27,28.09,20.26,58.83
2012,324,9.22,33.04,0,2.36,31.88,18.75,43.4
2012,325,9.78,33.06,0,2.57,31.35,20.43,42.08
2012,326,15.28,31.85,0,2.06,31.95,18.84,47.39
2012,327,13.98,31.81,0,1.28,30.3,18.62,45.68
2012,328,16.26,30.74,0,1.54,32.59,18.6,41.56
