-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2017,,,,,,,,
Location: latitude  26.91   longitude -109.62 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 135.61 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2017,303,18.88,33.26,0,2.77,32.86,21.05,57.89
2017,304,18.12,32.85,0,2.34,31.42,20.3,57.19
2017,305,18.55,32.54,0,2.01,31.51,18.89,60.64
2017,306,17.48,33,0,1.55,31.29,21.22,59.05
2017,307,18.05,33.16,0,1.69,32.9,20.44,48.17
2017,308,17.06,34.03,0,2.21,34.93,21.59,39.59
2017,309,16.78,33.44,0,2.35,36.14,22.72,41.52
2017,310,18.1,32.87,0,2.83,38.97,22.1,33.18
2017,311,17.52,33.46,0,1.77,37.35,22.33,37.41
2017,312,16.88,33.2,0,2.87,36.45,22.43,39.59
2017,313,18.01,32.08,0,1.71,35.18,19.24,43.36
2017,314,17.49,32.32,0,1.57,34.57,20.46,46.53
2017,315,17.75,32.02,0,1.65,35.59,20.23,42.23
2017,316,17.47,32.06,0,1.79,36.12,20.28,41.41
2017,317,16.73,32.37,0,1.65,37.66,19.5,41.46
2017,318,17.34,32.07,0,1.44,36.08,20.11,41.24
2017,319,17.55,31.29,0,1.41,36.14,19.69,40.93
2017,320,17.48,31.46,0,1.21,35.06,20.25,37.35
2017,321,17.57,31,0,1.56,34.16,19.49,31.47
2017,322,17.53,30.61,0,1.98,34.22,18.73,33.12
2017,323,16.54,31.63,0,1.91,32.15,18.59,44.14
