-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2016,,,,,,,,
Location: latitude  26.91   longitude -109.62 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 135.61 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2016,304,18.62,33.45,0,1.55,38.58,23.3,51.28
2016,305,18.76,33.07,0,1.69,38.14,22.82,48.32
2016,306,16.81,34.03,0,1.55,34.62,21.81,55.31
2016,307,17.53,33.77,0,1.71,32.46,22.33,52.33
2016,308,11.43,34.19,0,1.48,30.52,19.9,52.07
2016,309,18.86,32.01,0,2.48,33.98,18.13,34.57
2016,310,13.95,33.9,0,1.39,30.95,20.51,36.59
2016,311,18.37,32.44,0,1.48,33.98,19.02,46.27
2016,312,18.33,32.29,0,1.87,35.77,18.36,43.72
2016,313,18.19,31.95,0,1.69,35,18.05,48.26
2016,314,17.65,32.15,0,2.91,34.63,21.27,39.4
2016,315,16.62,33.3,0.62,2.76,32.02,19.15,51.49
