-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2013,,,,,,,,
Location: latitude  26.91   longitude -109.62 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 135.61 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2013,303,5.05,35.18,2.45,1.35,27.22,20.59,66.47
2013,304,18.23,33.37,0,1.91,32.16,19.01,61.8
2013,305,18.78,32.54,0,2.49,34.35,18.83,48.28
2013,306,17.01,33.84,0.94,2.11,33.45,17.41,46.65
2013,307,6.24,35.44,11.3,1.4,28.32,19.2,67.87
2013,308,17.7,32.59,0.15,1.74,29.27,17.64,68.97
2013,309,14.59,33.23,0.25,1.91,26.42,17.48,73.22
2013,310,18.54,31.49,0,1.31,31.25,16.76,60
2013,311,14.7,33.96,0.23,1.55,30.94,18.95,63.31
2013,312,16.4,33.75,0.07,1.33,29.51,20.64,68.35
2013,313,17.79,32.41,0.01,2.06,31.06,18.9,61.7
2013,314,14.31,33,0,1.74,30.04,18.63,61
2013,315,16.07,32.3,0,1.58,30.52,18.59,59.98
2013,316,17.43,32.17,0,1.67,33.1,18.32,57.02
2013,317,11.35,35.24,0.54,3.67,32.69,19.91,54.35
