-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2010,,,,,,,,
Location: latitude  19.31   longitude -99.61 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2010,1,15.22,25.07,0.06,1.33,15.43,5.95,73.88
2010,2,10.1,26.63,1.4,0.54,14.47,5.15,80.35
2010,3,7.08,27.61,1.16,1.08,14.25,6.33,82.91
2010,4,12.46,26.18,0.19,1.44,14.44,2.77,77.63
2010,5,12.22,26.7,0.03,0.66,14.65,1.58,71.06
2010,6,11.91,26.09,0,0.85,15.23,4.65,71.87
2010,7,8.98,26.66,8.56,0.88,15.03,5.39,76.92
2010,8,4.98,26.89,10.39,1.04,11.84,6.03,89.33
2010,9,4.82,28.25,3.54,0.62,12.35,2.9,84.71
2010,10,12.35,27.5,0.26,0.67,15.36,1.12,77.35
2010,11,12.3,26.13,0.03,0.63,14.67,1.44,74.08
2010,12,11.78,26.62,1.68,0.3,12.29,2.94,75.96
2010,13,13.82,25.78,0.87,1.39,15.51,2.44,76.01
2010,14,16.71,23.72,5.92,2.84,13.91,2.42,82.9
2010,15,13.59,25.59,5.92,3.65,12.23,6.3,84.72
2010,16,18.43,23.78,1.04,2.06,15.19,4.29,74.95
2010,17,19.34,22.44,0.03,1.87,16.98,3.82,81.19
2010,18,20.23,22.15,0,1.39,19.38,4.48,71.01
2010,19,20.96,21.41,0,1.26,20.43,4.64,62.67
2010,20,21.37,21.06,0,1.89,19.45,2.5,60.16
2010,21,22.06,20.94,0,1.67,20.07,2.67,52.8
2010,22,22.18,20.31,0,0.88,21.96,3.06,36.64
2010,23,22.57,19.9,0,2.07,20.89,2.78,37.47
2010,24,22.06,21.37,0,1.36,22.38,3.61,34.51
2010,25,21.56,21.62,0,0.96,20.19,4.63,51.58
2010,26,20.7,22.51,0,0.45,20.74,4.23,66.04
2010,27,20.76,22.8,0,1.02,19.68,2.79,66.57
2010,28,12.87,25.56,0,1.09,16.22,4.82,70.64
2010,29,13.35,25.92,0.01,1.34,17.85,5.26,59.12
2010,30,6.63,27.14,2.14,1.24,12,3.4,73.53
2010,31,14.12,25.39,2.26,1.76,15.11,1.77,76.46
2010,32,9.01,27.21,6.65,1.41,13.7,5.21,84.46
2010,33,8.54,27.13,6.95,1.75,14.97,5.81,84.18
2010,34,4.7,27.7,33.64,3.04,11.95,7.63,90.21
2010,35,5.57,26.39,30.83,3.16,10.66,6.47,89.7
2010,36,22.5,20.05,0.14,1.51,17.15,3.27,60.54
2010,37,22.74,20.88,0,1.11,18.42,2.27,45.81
2010,38,22.35,21.05,0.84,1.94,17.21,1.23,58.63
2010,39,20.26,23.19,0.63,2.65,16.2,0.75,70.13
2010,40,20.67,23.28,0.06,0.75,19.91,4.88,61.58
2010,41,22.38,23.57,0.03,1.62,18.06,3.66,74.91
2010,42,17.8,25.25,0,2.69,17.84,4.68,73.83
2010,43,21.98,23.65,0.01,0.66,17.73,5.21,69.08
2010,44,22.12,23.25,0,1.63,18.75,4.62,75.13
2010,45,20.2,23.95,0.07,1.82,18.54,3.99,67.37
2010,46,17.91,23.6,0.02,1.14,17.11,2.99,72.72
2010,47,16.93,25.49,0.17,1.69,16.64,2.49,75.1
2010,48,4.23,27.11,11.11,1.07,12.24,4.81,81.1
2010,49,6.29,27.04,6.72,1.31,8.93,3.53,88.73
2010,50,22.17,23.39,0.15,1.9,16.08,3.63,76.45
2010,51,22.14,23.15,0,1.94,16.27,1.37,68.19
2010,52,20.08,23.9,0,2.08,16.95,3,55.69
2010,53,23.5,23.91,0,1.58,17.87,5.34,41.61
2010,54,20.94,24.7,0.02,1.99,17.98,4.5,48.01
2010,55,23.74,22,0.02,1.2,18.31,1.88,54.59
2010,56,25.7,21.75,0,1.85,19.77,0.74,60.35
2010,57,25.84,21.03,0,1.69,19.46,2.05,55.1
2010,58,25.61,21.8,0,0.68,19.56,0.05,63.77
2010,59,23.09,22.55,0,2.05,18.68,3.52,64.5
2010,60,26.29,20.62,0,2.29,19.2,2.06,57.6
2010,61,25.99,21.05,0.01,1.13,20.97,3.18,50.83
2010,62,26.24,20.99,0,1.47,21.05,3.37,48.92
2010,63,26.27,21.13,0.02,1.03,21.94,5.3,47.09
2010,64,22.11,23.81,0,1.23,23.07,3.91,56.17
2010,65,18.58,26.32,0.01,0.92,22.5,8.14,54.58
2010,66,22.41,25.74,0.01,0.57,22.33,5.04,65.65
2010,67,10.28,28.28,0,1.37,20.61,9.25,64.66
2010,68,25.37,24.24,0,1.99,22.85,7.12,57.56
2010,69,26.83,22.57,0,2.69,21.87,5.68,59.06
2010,70,26.78,22.62,0,2.42,21.98,5.22,42.98
2010,71,23.09,24.29,0,1.26,21.62,5.34,44.47
2010,72,26.48,22.21,0.02,1.84,21.57,4.02,48.46
2010,73,26.7,22.34,0,2.15,23.28,3.74,42.7
2010,74,19.53,25.83,0,1.84,23.42,7.64,48.77
2010,75,14.68,27.75,0.22,1.34,21.56,7.67,60.43
2010,76,24.47,25.1,0.26,1.48,21.95,5.08,63.52
2010,77,20.96,25.85,0.07,1.45,22.23,4.67,61.66
2010,78,23.21,24.73,0,2.37,21.58,5.78,62.35
2010,79,28.4,21.85,0.06,2.14,21.61,5.06,56.26
2010,80,27.92,21.76,0.08,1.64,21.19,4.42,58.93
2010,81,27.9,22.01,0,0.9,22.85,3.75,48.65
2010,82,28.26,21.39,0,1.76,22.55,4.81,47.95
2010,83,24.62,23.93,0,1.9,21.56,6.79,43.45
2010,84,28.21,22.05,0.11,1.07,24.24,4.46,40.89
2010,85,28.19,23.46,0.01,1.37,24.18,5.15,46.21
2010,86,28.83,23.15,0.02,1.45,25,6.72,37.43
2010,87,26.5,23.96,0.14,1.06,24.7,6.42,44.95
2010,88,22.24,25.51,0.26,1.1,21.63,5.53,62.31
2010,89,23.64,24.15,0.04,1.43,22.23,4.25,47.18
2010,90,23.09,24.32,0.03,0.8,22.78,6.26,43.7
2010,91,26.48,23.37,0.02,1.25,23.61,7.34,47.38
2010,92,23.81,23.84,0,1.64,21.65,6.62,42.82
2010,93,22.13,26.21,0,0.68,24.66,7.2,43.07
2010,94,20.36,27.45,0.19,0.74,24.37,8.83,59.15
2010,95,24.9,26.05,0.09,0.81,25.16,10.81,61.47
2010,96,25.23,25.38,0.11,1.33,26.45,9.14,53.53
2010,97,22.78,25.54,0.27,1.19,26.51,7.87,52.12
2010,98,19.5,26.83,2.75,0.74,23.56,8.66,65.03
2010,99,20.17,27.06,1.39,1.28,23.68,8.75,64.21
2010,100,23.86,26.24,0.83,1.39,23.55,8.79,62.61
2010,101,24.09,27.3,0.58,1.18,24.71,8.19,60.7
2010,102,20.14,27.41,8.18,1.46,22.57,9.12,66.63
2010,103,23.28,25.89,0.86,2.05,22.58,6.71,53.49
2010,104,25.83,23.97,0.19,1.23,22.89,5.69,42.56
2010,105,25.54,24.28,0.79,1.44,22.23,4.63,54.74
2010,106,21.07,26.31,1.89,0.71,22.13,5.11,62.02
2010,107,20.13,26.07,2.94,0.89,21.75,6.25,63.88
2010,108,25.72,24.68,0.23,1.06,23.23,5.07,49.89
2010,109,27.94,23.93,0.02,1.25,24.12,6.56,47.84
2010,110,29.56,23.27,0,1.38,25.57,6.6,43.82
2010,111,27.81,25.07,0,1.49,26.02,7.39,43.16
2010,112,19.21,27.16,0,1.62,25.71,7.79,51.99
2010,113,19.21,28.02,0,1.52,25.44,11.05,43.96
2010,114,25.8,26.38,0,1.79,25.52,10.66,41.61
2010,115,27.38,25.2,0,2.13,26.16,9.62,44.09
2010,116,30.2,23.32,0,1.8,26.18,8.31,38.96
2010,117,29.98,23.5,0,1.86,26.42,6.27,39.24
2010,118,29.11,24.04,0,1.76,27.04,7.6,35.47
2010,119,30.7,22.53,0,2.09,26.14,6.98,31.58
2010,120,31.53,21.94,0,2.42,26.93,6.6,29.54
2010,121,30.8,21.97,0.01,2.72,25.81,5.66,30.62
2010,122,30.75,22.4,0,1.48,28.72,6.35,25.39
2010,123,30.08,23.45,0,0.8,29.69,8.66,30.49
