-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2018,,,,,,,,
Location: latitude  19.31   longitude -99.61 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2018,80,22.89,26.53,2.01,0.99,26.54,7.53,58.79
2018,81,23.39,25.99,0.37,1.45,25.21,8.55,58.88
2018,82,27.24,24.86,0.06,1.18,26,5.02,52.16
2018,83,27.94,23.33,0,1.49,26.77,6.84,43.91
2018,84,28.13,22.76,0,0.93,27.73,7.28,34.37
2018,85,25.98,24.02,0.03,0.72,27.23,7.24,38.26
2018,86,24.6,24.98,0.16,0.69,27.03,7.98,37.32
2018,87,27.01,23.34,0.1,1.74,26.14,7.58,41.03
2018,88,24.89,24.59,0.16,0.81,25.7,7.65,42.39
2018,89,17.96,27.8,0.43,0.99,24.45,7.28,49.11
2018,90,22.57,26.55,0.15,1.22,23.88,5.92,45.84
2018,91,27.03,25.64,0.01,1.1,25.66,6.6,42.37
2018,92,22.15,27.89,0.22,1.17,25.93,7.96,47.27
2018,93,22.12,27.19,0.39,1.07,26.6,9.22,44.14
2018,94,22.01,27.26,4.04,1.48,25.23,7.28,57.99
2018,95,21.92,27.49,2.48,1.08,24.58,9.61,65
2018,96,21.11,26.76,1.92,1.36,24.64,9.29,55.52
2018,97,24.7,25.63,0,1.32,25.32,8.22,38.3
2018,98,24.9,25.67,0.02,1,26.24,7.09,34.54
2018,99,21.91,27.76,0.35,0.83,26.7,9.09,35.52
2018,100,17.98,28.63,4.67,1.65,24.63,7.13,53.12
2018,101,19.96,29.23,3.62,0.62,23.3,7.5,62.22
2018,102,21.04,28.03,1.36,1.17,23.59,8.38,64.63
2018,103,23.31,25.44,0.11,1.65,25.13,8.52,52.26
2018,104,27.22,23.93,0,1.38,24.84,6.89,44.69
2018,105,25.86,25.85,0.23,0.62,24.89,5.23,49
2018,106,22.24,27.9,0.02,0.88,25.52,6.41,48.85
2018,107,22.08,27.5,0.17,1.21,26.14,9.33,39.29
2018,108,22.88,28.25,0.1,1.39,27.29,9.84,40.49
2018,109,26.73,25.77,0.02,1.73,26.45,8.92,49.95
2018,110,25.99,27.02,0.01,1.4,26.1,7.39,50.03
2018,111,22.23,28.27,1.92,1.25,27.81,8.33,51.85
2018,112,20.9,28.81,6.1,0.77,26.4,10.9,63.06
2018,113,19.81,29.25,5.21,1.01,21.43,12.12,70.44
2018,114,18.02,28.98,4.9,0.78,23.41,11.56,69.62
2018,115,21.63,27.48,0.98,1.09,26.1,10.96,56.3
2018,116,23.58,26.87,1.75,1.1,25.91,9.49,53.32
2018,117,24.29,26.47,1.77,0.89,26.65,8.99,49.88
2018,118,23.97,26.54,1.67,1.05,24.54,9.72,58.58
2018,119,22.58,27.53,0.88,0.79,26.2,8.55,48.41
2018,120,16.54,28.85,2.7,0.75,24.12,10.22,57.77
2018,121,19.44,28.72,4.48,0.53,25.88,10.29,59.52
2018,122,15.98,28.66,0.77,0.85,24.43,10.43,63.21
2018,123,18.39,29.25,2.57,0.63,26.56,10.12,58.63
2018,124,20.91,28.83,9.62,0.88,23.79,11.6,72.34
2018,125,19.43,29.59,4.16,1.46,21.59,10.85,71.35
2018,126,17.77,29.69,1.68,1.59,21.79,10.19,70.98
2018,127,17.69,29.24,3.57,1.46,21.1,10.26,70.62
2018,128,8.64,29.55,9.48,0.65,17.89,8.63,73.45
2018,129,27.03,26.2,2.1,1.3,23.6,7.59,59.96
2018,130,23.23,27.52,2.3,0.81,23.17,9.43,62.85
2018,131,23.86,27.6,1.15,0.83,24.6,9.74,62.77
2018,132,22.39,28.87,2.24,0.83,26.09,9.89,60.63
2018,133,25.24,27.96,1.7,0.69,26.03,10.74,59.69
2018,134,24.24,28.02,2.11,1.25,25.67,10.45,63.33
2018,135,28.55,26.49,0.6,1.5,27.28,9.75,55.24
2018,136,24.76,27.88,0.14,1.45,27.03,10.26,56.48
2018,137,24.67,28.16,0.05,1.46,26.5,8.82,50.83
2018,138,25.86,27.58,0.17,1.31,27.88,10.13,41.03
2018,139,24.31,28.07,2.96,1.08,28.47,11.26,55.04
2018,140,25.18,28.23,3.64,0.82,27.84,11.73,58.12
2018,141,20.77,28.45,5,0.8,25.49,12.27,63.33
2018,142,23.97,28.31,4.8,1.05,25.3,11.35,62.06
2018,143,25.94,27.44,0.37,1.13,27.12,10.39,58.19
2018,144,27.23,26.41,0.05,1.65,27.08,9.5,54.33
2018,145,28.5,25.23,0,1.81,25.66,9.01,46.23
2018,146,30.41,23.78,0,1.53,25.96,8.02,44.47
2018,147,30.4,24.05,0,1.55,27.1,7.81,40.22
2018,148,29.95,24.97,0,1.71,28.18,8.72,36.33
2018,149,29.54,25.58,0,1.7,29.73,9.95,33.4
2018,150,29.45,25.26,0,1.92,29.93,8.66,35.7
2018,151,30.33,24.27,0,1.91,30.01,10.6,37.79
2018,152,29.07,25.51,0.26,1.72,28.82,10.44,49.23
2018,153,28.03,26.8,0.19,1.77,26.56,8.56,57.26
2018,154,25.33,28.49,0.46,1.67,26.59,9.94,56.2
2018,155,28.96,26.25,0.03,1.37,26.69,8.57,51.28
2018,156,27.45,27.22,0.16,0.46,26.87,10.04,55.96
2018,157,24.51,27.73,2.6,1.14,27.37,11.1,60.67
2018,158,24,28.32,6.01,1.35,25.22,12.63,68.65
2018,159,22.51,29.49,3.38,1.54,25.69,11.56,63.12
2018,160,18.64,29.57,3.04,0.99,23.08,11.73,73.21
2018,161,22.57,28.91,2.87,0.78,24.52,12.41,67.01
2018,162,16.02,29.34,3.08,0.46,22.42,12.14,74.37
2018,163,11.82,29.49,19.75,0.85,19.94,12.52,81.65
2018,164,12.81,29.96,18.24,0.69,19.4,11.66,83.4
2018,165,10.48,30.52,3.98,0.52,19,10.88,82.32
2018,166,14.29,30.69,10.73,0.36,19.76,11.86,82.68
2018,167,18.53,30.51,8.68,0.61,19.78,11.43,84.42
2018,168,15.02,29.08,9.51,0.61,21.4,12.28,82.04
2018,169,9.96,29.33,20.49,0.8,18.86,11.29,85.47
2018,170,16.33,29.57,7.3,1.26,19.89,10.88,81.37
2018,171,16.5,28.84,2.75,1.08,20.45,9.95,75.32
2018,172,18.74,29.04,5.03,0.98,18.6,10.21,79.83
2018,173,20.52,28.49,5.7,0.6,19.47,10.08,79.23
2018,174,18.21,28.8,5.81,0.62,18.56,10.35,79.09
2018,175,19.56,28,6.49,0.53,20.47,9.41,77.84
2018,176,15.72,29.39,8.38,0.58,20.09,10.41,80.52
2018,177,18.63,30.1,8.17,0.93,19.72,11.24,82.02
2018,178,21.07,28.92,11.22,0.68,21.03,10.48,79.49
2018,179,21.01,29.08,10.21,0.84,20.95,11.23,78.63
2018,180,21.01,28.59,4.35,0.71,21.64,9.91,75.32
2018,181,25.64,27.29,1.89,0.62,22.58,9.88,71.89
2018,182,24.94,27.58,0.81,0.76,23.4,9.17,70.8
2018,183,23.43,28.62,1.96,1.07,22.03,9.95,76.51
2018,184,16.84,29.64,3.53,0.65,18.77,11.61,82.87
2018,185,20.73,29.72,2.61,1.09,21.44,10.53,76.25
2018,186,26.36,28.12,0.93,1.65,22.54,10.95,73.2
2018,187,19.99,28.82,0.72,1.81,20.08,9.23,78.95
2018,188,23.13,28.67,3.3,1.39,21.27,9.95,77.2
2018,189,13.68,30.3,8.88,0.6,19.03,10.55,81.11
2018,190,22.61,28.98,4.34,0.9,21.51,9.19,73.07
2018,191,21.11,28.83,2.3,1.11,21.17,9.03,73.89
2018,192,16.75,29.2,9.45,0.62,19.39,9.58,82.2
2018,193,23.72,28.02,0.55,1.05,22.31,7.53,69.25
2018,194,23.62,28.43,5.58,0.92,22.74,8.04,72.64
2018,195,18.91,28.42,5.82,0.71,20.97,10.26,80.06
2018,196,22.02,28.72,0.68,0.59,21.99,9,73.03
2018,197,22.33,28.28,3.46,0.6,21.53,10.45,70.64
2018,198,17.97,29.27,4.38,0.68,23,9.86,72.72
2018,199,27.1,27.08,0.81,0.98,23.29,9.92,71.02
2018,200,26.42,26.98,0.18,1.19,24.04,8.34,66.42
2018,201,20.35,28.59,3.03,0.81,23.24,9.54,74.88
2018,202,27.31,26.98,0.2,1.44,23.6,10.46,67.97
2018,203,25.53,27.39,0.41,0.73,24.02,8.8,65.29
2018,204,26.07,27.72,0.28,0.92,25.31,8.7,60.46
2018,205,25.63,27.55,0.81,1.08,25.06,9.8,62.42
2018,206,26.08,27.49,1.12,1.3,23.83,9.99,62.44
2018,207,23.21,28.01,1.8,0.62,24.15,9.96,63.21
2018,208,21.39,28.02,5.87,0.77,22.47,10.68,75.74
2018,209,21.21,28.82,2.88,0.76,22.38,11.31,74.27
2018,210,25.45,27.25,1.17,1.22,24.45,9.8,64.83
2018,211,26.4,26.66,1.08,1.08,24.87,8.7,66.04
2018,212,22.51,28.43,3.59,0.95,22.85,9.51,74.99
2018,213,24.49,28.36,2.57,1.76,23.24,8.86,68.32
2018,214,20.39,29.22,3.34,1.69,21.64,7.6,75.85
2018,215,16.42,29.56,7.19,1.4,19.41,10.11,82.78
2018,216,10.79,29.44,10.57,0.93,17.34,9.92,84.78
2018,217,16.32,29.58,7.05,1.15,21.62,9.26,77.1
2018,218,16.45,29.54,10.28,1.05,20.61,9.71,82.02
2018,219,23.22,28.15,4.19,0.49,22.22,10.02,73.25
2018,220,23.01,28.88,2.57,0.69,22.01,7.83,72.4
2018,221,18.35,29.09,9.85,0.86,20.15,9.57,79.53
2018,222,18.87,29.4,10.77,0.66,19.67,10.44,80.54
2018,223,17.09,28.95,8.75,0.94,18.84,11.64,86.09
2018,224,12.09,29.91,7.52,0.88,18.88,10.13,83.58
2018,225,16.14,29.45,4.23,0.61,17.81,9.14,79.74
2018,226,20.95,28.39,3.13,0.64,20.1,7.21,72.18
2018,227,15.08,29.64,9.2,0.56,21.68,8.94,75.27
2018,228,23.72,28.13,5.12,0.83,22.64,10.77,74.16
2018,229,25.21,27.28,4.31,0.71,23,8.24,72.29
2018,230,22.2,28.82,2.8,0.92,22.03,10.56,77.12
2018,231,21.45,28.77,6.76,0.95,20.93,11.45,80.77
2018,232,20.22,28.3,5.72,0.93,20.41,10.19,82.54
2018,233,16.42,29.51,27.89,0.65,20.5,11.01,82.1
2018,234,19.08,29.92,4.3,1.1,20.05,10.53,81.1
2018,235,18.22,30.07,5.5,0.7,18.69,10.66,84.38
2018,236,22.34,28.19,3.87,0.74,21.85,9.13,75.39
2018,237,23.75,28.38,6.24,0.85,22.35,9.1,77.01
2018,238,19.41,29.26,4.02,0.8,21.03,10.41,78.94
2018,239,21.26,28.63,6.61,0.64,19.55,10.59,83.59
2018,240,12.08,29.55,9.89,0.48,17.68,10.67,84.11
2018,241,14.9,29.06,6.81,0.51,18.33,10.7,86.41
2018,242,18.8,29.13,5.51,1.18,20.75,11.09,81.58
2018,243,19.39,29.3,9.95,0.76,20.37,10.42,86.34
2018,244,20.43,28.44,5.29,0.53,21.08,11.23,83.69
2018,245,21.46,28.51,7.58,0.59,19.28,12.11,86.12
2018,246,21.77,28.4,3.31,0.74,20.8,11.34,83.47
2018,247,21.9,28.24,5.17,0.94,21.19,10.01,81.12
2018,248,17.71,29.31,8.47,1.06,20.32,10.91,84.37
2018,249,13.73,29.21,8.51,0.64,16.8,11.69,90.68
2018,250,17.97,29.5,1.1,0.45,20.95,9.98,81.86
2018,251,19.01,28.24,2.81,0.78,20.13,9.89,81.97
2018,252,21.08,27.97,1.74,0.66,22.45,9.52,76.33
2018,253,16.92,28.59,3.07,0.4,21.39,10.86,81.3
2018,254,14.81,28.62,6.95,0.91,19.33,11.56,87.13
2018,255,15.34,29.3,12.69,0.97,20.03,11.61,87.42
2018,256,13.17,30.15,7.9,1.07,18.34,11.44,90.55
2018,257,18.54,29,6.68,0.61,17.64,11.3,90.37
2018,258,17.06,29.5,4.67,0.39,16.82,11.35,89.72
2018,259,13.94,29.44,7.13,0.4,16.81,11.22,89.14
2018,260,15.24,29.78,3.67,0.52,20.13,9.87,82.18
2018,261,16.49,29.4,5.79,0.42,20.08,10.38,85.2
2018,262,19.7,28.77,5.17,0.88,21.59,10.39,84.21
2018,263,22.86,28.67,4.54,1.28,21.74,11.07,83.76
2018,264,21.83,28.25,3.95,0.72,21.81,10.15,83.74
2018,265,18.24,29.15,6.04,0.73,21.32,11.17,80.88
2018,266,20.77,28.98,3.97,0.95,21.26,10.4,80.96
2018,267,20.95,28.28,4.4,0.83,21.65,10.78,80.09
2018,268,19.45,29.3,5.23,0.88,21.56,10.64,83.42
2018,269,19.17,29.44,5.95,0.74,20.75,10.68,81.79
2018,270,18.88,29.5,3.11,0.74,19.37,9.89,82.28
2018,271,18.03,29.68,2.67,0.77,19.94,7.95,82.41
2018,272,16.92,29.68,3.59,0.81,19.91,9.05,84.8
2018,273,19.22,29.12,1.29,1.08,19.72,10.47,83.31
2018,274,17.8,28.64,1.36,1.42,20.28,9.51,84.21
2018,275,20.78,28.04,1.57,1.62,20.02,8.27,81.99
2018,276,16.08,29.19,2.13,1.54,19.73,8.64,83.92
2018,277,18.37,29.4,2.56,1.38,20.14,8.56,83.35
2018,278,22.45,27.4,1.18,0.81,21.69,9.6,79.99
2018,279,17.31,28.25,4.67,0.64,18.88,10.46,84.91
2018,280,15.19,29.24,2.65,0.59,20.19,10.66,85.02
2018,281,15.85,28.42,4.06,0.69,19.34,10.54,86.7
2018,282,19.13,27.83,1.82,0.8,21.62,10.02,79.75
2018,283,15.27,30.07,7.81,0.56,20.55,11.24,83.6
2018,284,14.62,30.13,7.84,0.86,20.7,11.11,85.69
2018,285,16.07,29.31,4.29,1.03,19.21,10.92,87.39
2018,286,14.75,29.07,1.58,0.45,20.24,11.22,85.67
2018,287,16.17,28.23,5.47,0.82,19.88,11.19,87.3
2018,288,17.15,27.95,5.82,0.62,20.55,11.08,85.46
2018,289,17.3,28.91,5.27,0.96,20.16,10.74,84.34
2018,290,13.79,29.12,2.64,1.75,17.52,8.92,88
2018,291,11.68,28.87,1.26,1.76,18.8,8.6,85.35
2018,292,13.16,29.29,2.92,1.32,19.92,7.08,84.61
2018,293,11.71,29.81,5.5,1.55,19.31,9.29,86.45
2018,294,9.13,29.87,4.62,1.74,17.4,9.46,89.72
2018,295,19.28,27.16,0.23,1.07,19.97,7.91,78.93
2018,296,19.66,25.66,0.3,0.93,20.54,7.92,82.14
2018,297,19.99,26.05,0.06,0.73,22.1,8.87,77.99
2018,298,19.19,27.06,0.18,0.53,22.22,9.46,78.03
2018,299,17.16,28.51,3.58,0.89,19.59,10.52,85.09
2018,300,11.86,30.11,5.66,1.34,17.97,8.61,88.26
2018,301,16.23,29.15,1.74,1.35,17.86,7.54,85.11
2018,302,14.82,29.62,4.62,0.99,18.03,9.23,86.73
2018,303,16.75,27.76,3.53,0.59,18.76,10.06,82.74
2018,304,16.22,27.22,3.57,0.94,18.52,9.96,83.75
2018,305,12.58,27.95,3.67,0.78,20.27,8.22,78.97
2018,306,9.11,28.99,9.09,0.7,18.64,8.57,80.11
2018,307,12.96,27.89,5.95,0.61,18.11,9,83.3
2018,308,6.31,28.24,3.35,0.33,14.69,8.93,86.46
2018,309,17.61,26.6,0.03,1.03,19.37,6.48,77.92
2018,310,20.79,25.44,0,0.48,21.94,6.52,71.23
2018,311,19.25,26.58,0.02,0.85,22.1,7.48,73.29
2018,312,20.53,24.48,0,0.88,22.1,8.8,69.29
2018,313,19.76,25.42,0.53,1.31,21.29,7.56,67.72
2018,314,17.31,27.31,0.71,0.53,20.22,7.34,80.91
2018,315,16.94,26.5,0.67,0.56,19.81,7.41,78.09
2018,316,16.22,26.34,2.08,0.66,19.71,9.55,77.61
2018,317,10.68,27.82,0.15,0.83,15.37,6.44,84.71
2018,318,5.67,27.98,9.1,0.75,12.65,3.24,86.68
2018,319,18.85,24.21,0.17,0.79,16.95,2.98,75.27
2018,320,20.58,22.43,0,0.69,18.13,3.63,65.48
2018,321,21.15,21.99,0.08,0.68,19.81,4.03,64.97
2018,322,15.76,22.67,0,0.55,19.51,6.31,58.53
2018,323,20.97,21.25,0,0.93,20.39,6.05,53.56
2018,324,20.47,22.64,0.03,0.57,20.37,6.55,62.76
2018,325,19.24,24.15,0,0.81,20.64,6.3,67.77
2018,326,18.61,24.47,0,0.73,21.21,7.8,61.36
2018,327,19.85,23.07,0,0.69,21.54,8.55,54.04
2018,328,18.16,24.59,0,0.85,21.31,8.14,59.65
2018,329,18.61,24.56,0,1.16,21.26,7.72,69.97
2018,330,13.05,26,0.11,0.73,19.12,5.3,77.5
2018,331,17.01,25.88,1.08,0.49,18.65,7.14,79.51
2018,332,10.16,27.35,2.61,1.5,14.66,7.3,86.3
2018,333,7,27.67,8.48,1.47,14.68,7.45,88.55
2018,334,11.31,27.2,2,1.87,17.42,7.6,86.51
2018,335,20.07,23.28,0.02,1.16,20.29,5.43,70.14
2018,336,19.82,22.95,0,1,20.87,5.16,55.7
2018,337,19.18,23.67,0.02,0.61,21.59,6.77,56.77
2018,338,17.26,26.24,2.17,0.75,20.64,5.63,80.72
2018,339,12.67,28.24,0.67,1.02,17.81,7.39,84.09
2018,340,16.6,27.13,1.38,0.5,19.5,6.56,81.13
2018,341,17.41,24.89,0.35,0.88,19.2,8.43,71.85
2018,342,18.3,24.03,0.11,0.87,19.66,6.72,65.09
2018,343,16.49,25.11,0.05,0.78,18.52,6.74,80.55
2018,344,14.69,26.64,0.03,0.92,16.73,6.47,80.75
2018,345,15.25,25.04,0,0.49,18.16,4.71,77.09
2018,346,13.2,25.27,0,1.24,18.27,4.75,80.3
2018,347,15.42,24.67,0,1.61,17.89,6.65,77.81
2018,348,17.64,23.15,0,0.84,18.57,2.78,73.77
2018,349,18.72,22.31,0,0.48,18.5,0.32,68.69
2018,350,19.22,22.68,0,0.56,19.49,2.26,63.16
2018,351,15.92,23.31,0,0.71,19.6,3.94,57.45
2018,352,17.89,23.84,0,1.29,19.34,5.52,62.45
2018,353,18.94,22.35,0,1.85,17.75,2.92,67.84
2018,354,20.6,18.78,0,1.29,15.49,0.02,53.9
2018,355,20.11,19.03,0,0.76,17.72,-2,47.8
2018,356,20.22,20,0,0.58,18.48,1.77,38.9
2018,357,18.78,20.31,0,0.83,19.13,3.39,47.22
2018,358,19.46,21.27,0,0.5,17.75,2.43,61.88
2018,359,16.77,23.82,0,0.6,19.31,6.83,52.68
2018,360,13.56,24.95,0,1.14,17.95,6.21,64.61
2018,361,16.84,23.8,0,1.02,17.76,4.57,72.57
2018,362,15.25,23.83,0,0.85,18.33,4.87,64.66
2018,363,18.25,23.38,0,0.89,20.91,6.07,53.44
2018,364,16.38,23.77,0,1.63,18.01,3.74,73.46
2018,365,14.42,24.47,0.01,0.85,19.75,5.69,66.45
