-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2012,,,,,,,,
Location: latitude  19.31   longitude -99.61 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2012,1,16.27,24.6,0.68,2.03,19.09,5.16,65.69
2012,2,10.07,26.21,0.87,2.67,13.77,0.61,78.58
2012,3,17.71,23.93,0.06,1.06,17.01,-0.54,68.49
2012,4,17.45,23.66,0,0.74,18.37,1.72,65.46
2012,5,15.3,23.67,0,0.75,16.86,3.56,64.03
2012,6,16.95,22.73,0,1.17,17.42,3.04,64.64
2012,7,20.01,21.01,0,0.37,19.06,2.5,53.95
2012,8,19.97,21.61,0,1.57,18.32,4.06,59.95
2012,9,20.2,20.9,0,1.49,20.21,2.53,50.55
2012,10,17.69,23.09,0,1.39,19.23,5.37,43.66
2012,11,19.44,22.72,0,1.28,20.26,4.28,45.82
2012,12,19.27,23.38,0,0.36,19.37,4.54,54.34
2012,13,14.54,24.51,0.02,1.13,17.41,4.49,64.12
2012,14,13.4,26.72,1.26,0.78,17.01,5.57,66.53
2012,15,12.13,26.19,1.28,0.63,15.78,4.67,74.21
2012,16,17.08,24.62,0.17,0.52,20.06,3.98,62.61
2012,17,19.41,23.17,0,1.04,20.72,5.89,56.61
2012,18,18.81,23.34,0,1.17,20.44,3.34,53.85
2012,19,17.89,23.38,0.09,0.9,19.53,4.46,58.75
2012,20,17.17,24.1,0,0.83,21.16,5.61,40.14
2012,21,18.69,23.62,0,0.59,20.95,5.41,43.84
2012,22,19.38,22.92,0,0.76,22.42,6.08,48.08
2012,23,19.83,23.19,0.01,0.43,22.05,7.73,47.12
2012,24,17.59,23.4,0.1,1.45,20.5,4.83,64.04
