-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2023,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2023,166,29.88,28.4,0,0.93,32.16,11.49,45.04
2023,167,27.26,30.53,0,0.8,31.1,13.22,48.74
2023,168,24.28,31.05,0,1.14,30.84,14.5,51.07
2023,169,26.95,29.88,0,0.66,30.63,13.63,48.29
2023,170,28.96,29.52,0,0.98,31.92,14.35,46.85
2023,171,28.16,29.77,0,0.92,31.86,13.67,44.2
2023,172,26.34,30.58,0,1.43,31.73,13.87,39.27
2023,173,28.46,29.76,0,1.96,31.48,13.09,36.44
2023,174,27.63,29.99,0,2.12,30.23,12.66,42.26
2023,175,26.35,30.57,0,1.68,29.63,12.23,47.3
2023,176,23.42,31.26,0,2.4,27.59,14.42,56.34
2023,177,13.69,31.54,0,1.86,26.03,14.07,62.59
2023,178,24.4,31.33,0,1.16,28.2,11.62,56.11
2023,179,20.41,31.32,0,0.92,23.6,14,62.82
2023,180,14.03,31.83,0,1.29,22.39,14.36,70.76
2023,181,16.5,31.85,0,2.58,25.23,12.28,60.08
2023,182,16.72,31.79,0,0.71,24.84,12.29,61.57
2023,183,22.01,31.51,0,0.71,23.03,14.28,68.1
2023,184,22.75,30.86,0,0.98,23.47,12.95,68.02
2023,185,19.19,32.31,0,0.64,24.36,12.77,64.45
2023,186,19.5,32.15,6.29,0.8,27.29,13.61,63.24
2023,187,16.91,31.61,13.16,1.33,25.08,13.51,75.29
2023,188,21.44,31.19,2.9,1.41,26.09,13.25,63.94
2023,189,17.08,30.65,11.54,0.98,20.08,14.51,81.52
2023,190,19.32,32.32,11.2,1.09,24.77,14.13,75.17
2023,191,17.53,31.13,11.34,1.58,23.75,13.13,78.32
2023,192,25.34,30.39,10.06,0.74,25,13.63,71.7
2023,193,25.13,30.67,1.34,0.95,26.97,11.31,64.07
2023,194,26.22,30.46,3.26,0.65,26.11,13.79,66.48
2023,195,25.76,29.99,1.05,1.14,27.57,12.68,57.93
2023,196,23.91,30.14,0.77,0.8,27.66,12.18,58.1
2023,197,27.48,29.78,2.4,1.04,28.04,12.74,59.81
2023,198,23.03,30.66,5,1.16,26.06,12.95,63.18
2023,199,26.14,30.14,2.38,1.01,27.3,11.57,60.51
2023,200,25.68,30.53,3.88,0.97,26.38,13.02,61.9
2023,201,26.55,30.26,0.89,0.69,27.38,11.83,56.92
2023,202,18.09,31.11,3.69,0.87,23.93,13.15,69.59
2023,203,16.64,31.09,5.85,0.79,23.59,12.7,73.39
2023,204,15.59,32.49,5.98,1.29,21.81,13.07,77.32
2023,205,16.35,31.54,5.45,1.12,23.54,11.26,76
2023,206,12.61,31.81,11.32,0.76,19.02,13.02,86.69
2023,207,15.41,31.84,3.02,0.89,24.73,11.94,70.17
2023,208,17.56,31.06,4.79,0.65,21.86,12.12,70.33
2023,209,23.51,29.01,2.42,1.02,23.65,11.32,68.06
2023,210,26.43,29.87,2.77,0.91,25.57,11.54,68.6
2023,211,17.69,31.72,5.19,1.63,22.93,13.21,76.33
2023,212,18.99,31.73,4.6,0.89,24.65,11.82,73.92
2023,213,20.52,31.41,5.67,1.39,23.86,14.01,76.94
2023,214,24.44,30.35,4.07,1.27,26.34,12.25,68.77
2023,215,18.47,30.51,5.95,0.71,21.07,12.43,78.52
2023,216,12.2,30.96,6.64,1.18,20.48,13.62,83.57
2023,217,21.6,30.48,8.24,0.59,22.29,13.22,79.43
