-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2010,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2010,166,22.64,31.35,4.96,0.92,25.06,12.75,70.38
2010,167,15.25,31.88,3.5,1.88,23.82,12.99,75.72
2010,168,13.84,32.02,9.31,1.58,23.69,11.69,74.94
2010,169,11.17,30.81,4.66,1.16,20.73,10.78,77.66
2010,170,24.85,30.11,5.3,1.07,26.03,11.5,67.74
2010,171,22.04,30.59,1.38,0.69,22.8,13,67.47
2010,172,20.51,31.12,7.27,0.89,26.25,11.66,66.24
2010,173,21.41,31.61,5.28,1.51,24.23,12.4,72.4
2010,174,24.48,29.84,2.77,1.07,25.39,12.22,68.41
2010,175,19.81,30.03,3.96,1.15,19.99,13.45,78.75
2010,176,19.94,31.47,0.48,1.38,24.51,12.51,68.42
2010,177,20.9,31.48,2.09,0.98,23.18,12.47,72.85
2010,178,23.8,30.66,3.57,1.14,26.68,10.85,65.46
2010,179,24.88,30.75,1.29,1.12,27.03,12.61,67.1
2010,180,20.81,31.21,1.1,1.19,25.62,12.59,70.33
2010,181,17.31,31.33,12.57,2.08,21.98,12.54,81.56
2010,182,9.79,31.31,17.52,3.33,19.97,13.38,84.91
2010,183,15.47,31.16,9.07,1.68,20.75,12.1,85.68
2010,184,12.74,31.25,7.56,1.61,19.85,13.18,83.76
2010,185,17.62,30.9,11.46,1.31,20.61,11.79,81.15
2010,186,17.77,31.06,7.48,1.79,20.51,12.3,83.23
2010,187,17.72,31.47,9.14,1.52,19.17,13.21,87.99
2010,188,16.64,31.62,17.86,1.14,20.89,12.48,85.87
2010,189,12.09,31.78,16.39,1.04,19.16,11.7,83.99
2010,190,12.6,31.32,13.97,0.88,19.62,12.58,85.79
2010,191,13.72,31.84,10.32,0.94,19.98,12.56,84.71
2010,192,17.69,31.82,5.46,0.64,21.1,12.75,84.61
2010,193,20.43,31.25,7.52,1.05,23.32,11.62,78.16
2010,194,20.37,30.82,4.52,1.54,20.29,12.46,83.5
2010,195,17.15,30.74,2.31,1.93,22.79,11.18,79
2010,196,21.17,30.38,8.88,1.2,20.91,10.94,84
2010,197,23.28,30,1.86,0.87,22.01,11.43,77.24
2010,198,22.98,30.61,3.82,1.53,23.73,9.78,73.55
2010,199,21.76,31.39,3.75,1.7,23.5,11.38,76.02
2010,200,17.4,31.84,7.96,1.8,22.91,12.1,80.16
2010,201,19.46,30.88,7.89,1.81,22.52,11.23,80.93
2010,202,18.89,31.52,5.04,2.06,21.99,10.91,79.7
2010,203,12.34,32.23,10.41,1.19,19.24,10.89,83.98
2010,204,10.47,31.25,18.39,0.96,17.91,11.82,90.22
2010,205,10.99,31.16,19.68,1.19,18.45,12,88.38
2010,206,13.39,31.35,10.67,1.11,17.94,11.34,87.43
2010,207,13.44,31.78,6.54,0.85,20.95,11.5,82.03
2010,208,22.37,31.32,11.76,1.02,22.44,13.13,79.82
2010,209,14.95,31.27,16.01,1.25,21.29,11.91,84.24
2010,210,20.06,31,7.72,1.62,22.54,11.6,80.09
2010,211,24.33,30.44,3.53,1.05,23.09,11.41,76.7
2010,212,22.45,29.71,3.24,0.92,20.92,11.85,81.57
2010,213,24.43,29.27,0.4,0.71,23.55,11.72,73.17
2010,214,24.72,30.68,4.56,1.34,24.37,9.53,73.98
2010,215,21.28,31.7,3.94,1.72,23.05,11.53,77.6
2010,216,21.92,30.48,5.51,1.47,22.98,11.37,79.58
2010,217,19.65,30.98,2.96,0.82,23.24,11.16,75.98
2010,218,14.03,31.37,5.5,0.92,21.39,12.66,84.99
2010,219,18.55,31.22,11.27,0.91,20.11,13.17,86.14
2010,220,17.11,31.13,5.45,0.92,21.74,13.25,85.44
2010,221,18.18,31.37,6.3,0.85,20.89,13.34,85.21
2010,222,22.39,30.91,7.8,1.05,22.63,12.7,83.04
2010,223,21.58,30.72,6.2,1,23.15,12.78,78.79
2010,224,17.7,30.76,8.36,1.33,22.29,11.54,81.16
2010,225,11.93,30.59,5.92,2.51,20.58,11.59,85.92
2010,226,16.61,30.72,5.09,1.65,19.28,11.97,87.6
2010,227,22.68,30.32,7.02,0.99,22.74,11.59,77.01
2010,228,18.76,31.41,6.06,1.55,20.72,12.12,84.97
2010,229,15.88,31.24,12.88,1.29,20.88,11.27,83.33
2010,230,15.97,30.71,14.26,0.94,19.5,12.28,89.59
2010,231,18.6,30.92,12.84,1.11,20.64,12.74,85.67
2010,232,20.94,30.75,4.26,1.09,21.12,10.06,78.19
2010,233,17.27,31.32,3.56,1.78,22.06,9.85,81.75
2010,234,17.69,31.08,0.84,2.6,19.09,10.23,83.9
2010,235,22.3,29.92,0,1.82,22.71,8.73,73.15
2010,236,24.03,30.55,2.5,1.21,23.53,9.41,76.02
2010,237,12.69,31.94,4.84,1.46,21.64,11.69,81.86
2010,238,16.91,31.92,1.41,1.74,21.54,9.88,77.62
2010,239,22.35,30.06,0.47,1.43,22.19,9.57,81.14
2010,240,21.53,30.66,6.27,1.14,22.87,10.4,80.09
2010,241,18.34,30.86,1.85,1.27,22.41,12.82,82.36
2010,242,19.7,31.2,2.12,1.55,22.98,9.93,79.38
2010,243,13.26,31.28,4.02,1.79,20.87,10.2,83.16
2010,244,17.25,31.18,6.61,1.03,19.26,11.3,88.17
2010,245,20.22,30.53,4.35,0.63,22.75,12.09,80.97
2010,246,20.32,31.02,1.6,1.96,23.3,10.09,77.44
2010,247,14.87,31.89,6.05,2.59,19.08,11.39,83.95
2010,248,10.6,31.66,11.67,1.35,19.84,10.56,84.67
2010,249,13.51,31.65,14.41,0.87,17.81,11.38,86.57
2010,250,15.46,31.38,8.86,0.8,19.57,10.87,86.52
2010,251,16.18,31.41,5.98,1,20.76,11.41,84.01
2010,252,19.01,30.85,10.14,0.81,20.93,12.54,82.68
2010,253,21.53,30.87,5.48,0.68,20.08,11.95,82.73
2010,254,17.07,31.83,11.23,1.05,21.36,11.81,80.98
2010,255,18.08,30.73,1.82,1.5,22.57,11.92,79.66
