-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2016,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2016,167,18.39,30.96,4.14,2.24,20.82,13.28,78.42
2016,168,18.76,31.22,5.34,0.88,19.66,12.41,82.26
2016,169,24.84,30.95,8.41,1.14,22.9,11.91,75.28
2016,170,23.55,30.76,1.87,1.14,25.14,10.89,67.4
2016,171,20.58,30.64,2.33,1.69,22.15,10.82,72.13
2016,172,17.59,31.2,7.29,1.81,23.51,11.17,75.3
2016,173,14.66,32.42,4.04,1.81,20.08,11.2,78.16
2016,174,22.19,30.9,3.02,0.83,22.65,11.88,72.2
2016,175,22.45,29.85,2.07,0.72,22.71,11.3,73.62
2016,176,21.58,30.14,3.42,0.52,24.01,13.13,70.3
2016,177,15.9,31.03,6.7,0.67,19.8,13.31,81.83
