-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2020,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2020,167,28.56,28.17,0.21,1.81,27.03,8.32,39.32
2020,168,26.14,29.39,0.19,1.16,27.92,9.35,52.32
2020,169,25.09,31,0.67,1.12,28.26,11.81,51.26
2020,170,22.44,31.88,1.27,1.54,28.55,12.74,54.8
2020,171,23,31.25,1.13,0.79,28.18,12.17,57.6
2020,172,21.13,31.72,3.28,0.94,27.64,12.65,63.15
2020,173,22.33,31.19,8.51,1.12,22.48,13.53,75.14
2020,174,15.59,31.79,5.64,0.83,22.99,13.64,74.71
2020,175,14.79,31.57,9.67,0.82,24.03,12.16,75.35
2020,176,11.82,30.81,18.63,1.27,20.7,11.08,78.52
2020,177,13.84,31,4.34,1.76,20.18,11.67,78.88
2020,178,16.83,31.58,4.7,1.45,23.48,12.02,71.98
2020,179,25.09,30.17,1.37,1.5,26.43,11.6,65.03
2020,180,22.24,30.86,3.14,1.32,25.32,12.38,69.91
2020,181,23.51,30.98,9.12,1.26,23.55,12.83,72.86
2020,182,21.59,31.42,7.21,1.02,23.71,12.67,76.95
2020,183,20.23,31.79,4.59,0.85,23.07,12.5,73.64
2020,184,19.6,31.82,6.54,0.9,23.84,13.56,71.43
2020,185,24.15,30.35,2.58,0.92,25.09,11.85,65.14
2020,186,22.24,31.09,6.09,0.73,23.51,12.01,73.02
2020,187,21.11,31.39,9.41,0.94,20.47,13.1,82.01
2020,188,21.94,30.38,3.47,0.73,21.27,12.84,78.13
2020,189,22.89,29.98,11.85,1.67,20.56,13.31,83.4
2020,190,12.79,30.74,8.45,1.84,18.38,12.42,79.66
2020,191,15.94,31.7,1.92,0.96,21,10.74,70.33
2020,192,26.54,30.46,1.25,1.51,26.67,9.5,60.87
2020,193,19.55,31.12,1.85,1.45,22.63,11.18,70.39
2020,194,21.53,31.22,4.12,0.91,24.74,11.92,69.9
2020,195,26.28,29.99,1.21,0.58,25.33,11.76,66.23
2020,196,24.35,30.65,3.06,0.79,25.52,11.6,68.12
2020,197,20.67,30.67,4.87,0.93,24.18,13.61,73.36
2020,198,25.14,30.48,5.58,1.05,26.46,11.87,66.59
2020,199,25.81,30.09,3.63,0.98,25.45,10.67,64.02
2020,200,20.11,31.28,3.5,1.06,24.62,10.62,62.58
2020,201,23.43,29.11,4.66,1.27,21.66,12.14,76.04
2020,202,26.4,29.46,5.54,1.14,23.21,11.43,70.39
2020,203,18.2,31.39,7.14,0.75,23.13,12.64,70.6
2020,204,19.22,31.27,5.86,0.83,23.9,10.03,72.65
2020,205,21.61,31.03,6.11,0.79,23.37,10.54,75.9
2020,206,22.06,30.73,6.28,0.69,23.32,11.53,74.81
2020,207,21.73,30.78,5.28,0.9,25.47,11.49,70.31
2020,208,18.67,30.68,5.62,1.68,19.6,13.2,83.85
2020,209,20,31.03,6.67,1.79,21.65,12.09,80.94
2020,210,16.21,31.03,11.98,1.65,20.36,12.84,84.25
2020,211,18.92,31.16,4.48,1.4,21.91,12.89,81.35
2020,212,21.36,31.59,8.8,0.71,23.87,13.03,75.86
2020,213,17.77,30.94,7.36,1.08,23.25,12.54,80.1
2020,214,18.34,31.8,6.35,0.92,21.6,12.67,79.06
2020,215,20.87,30.79,10.87,0.87,21.19,13.33,80.07
2020,216,14.59,31.39,4.77,1.01,22.5,11.58,78.12
2020,217,19.45,30.64,9.04,0.96,20.12,12.43,83.33
2020,218,21.79,30.78,6.21,1.57,23.5,11.14,75.08
2020,219,25.9,29.54,4.21,1.26,24.63,10.98,73.81
2020,220,25.12,29.96,1.51,1.62,25.31,11.05,68.39
2020,221,16.4,31.07,11.28,1.51,21.48,12.9,80.55
2020,222,15.77,31.02,4.97,1.43,19.83,12.02,81.49
2020,223,18.3,31.66,6.2,1.22,22.53,12.42,79.25
2020,224,21.12,30.81,7.95,0.93,22.86,12.22,79.4
2020,225,13.05,31.36,6.13,0.99,20.1,11.78,82.49
2020,226,16.97,31.05,0.52,0.82,20.33,10.88,66.96
2020,227,22.32,30.13,3.66,0.76,23.43,10.34,71.83
2020,228,22.66,29.83,7.57,1.32,23.99,9.14,70.11
2020,229,21.51,30.19,5.86,1.04,21.13,11.32,79.17
2020,230,20.93,30.03,9.39,0.96,22.44,9.71,78.28
2020,231,17.79,30.86,6.58,0.77,19.5,11.22,83.68
2020,232,16.56,31.18,8.49,0.8,18.33,12.39,87.29
