-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2012,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2012,167,22.3,30.23,3.8,1.35,26.24,12.11,65.51
2012,168,8.7,31.36,6.57,2.06,22.32,11.41,74.46
2012,169,9.87,31.29,13.41,0.85,21.59,11.67,77.38
2012,170,18.85,31.39,9.41,0.9,22.39,12.08,76.28
2012,171,9.1,30.32,8.34,1.14,17.96,12.11,81.79
2012,172,9.78,30.09,9.21,1.9,19.56,11.08,80.59
2012,173,13.91,30.56,2.86,2.13,19.36,10.87,80.59
2012,174,20.87,31.08,4.23,1.05,23.11,9.64,74.82
2012,175,17.84,31.01,9.76,1.15,21.78,11.39,78.18
2012,176,16.66,31.29,14.01,1.31,21.94,11.83,78.9
2012,177,22.07,30.54,3.69,1.2,23.03,10.65,71.42
2012,178,23.86,29.58,1.15,1.21,23.69,9.74,63.75
2012,179,14.47,31.57,3.91,0.98,21.32,11.19,72.66
2012,180,10.87,31.39,12.14,0.93,21.27,12.44,80.42
2012,181,22.5,30.4,13.98,1.07,20.64,12.02,82.75
2012,182,16.04,31.04,9.37,1.86,17.87,11.19,83.67
2012,183,17.95,31.21,9,1.34,19.54,11.56,84.54
2012,184,19.94,31.01,10.15,0.66,23.89,10.97,72.15
2012,185,20.03,30.51,8.63,1.02,23.38,10.91,71.89
2012,186,18.69,30.24,0.78,0.56,20.81,11.29,75.8
2012,187,18.61,30.67,5.69,0.66,22.08,10.91,75.92
2012,188,18.17,30.8,10.62,0.87,21.62,11.64,76.71
2012,189,20.56,30.3,1.96,1.13,23.52,9.96,70.46
2012,190,24.67,30.43,2.76,1.1,22.68,11.07,71.85
