-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2024,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2024,167,25.61,31.24,0,1.64,29.44,13.35,51.9
2024,168,28.97,29.06,0.14,1.49,29.97,12.35,47.17
2024,169,29.31,29.57,0.09,1.39,30.42,10.42,49.58
2024,170,27.21,30.63,11.94,1.42,27.82,12.99,61.7
2024,171,25.76,30.97,15.28,2.14,27.77,12.9,62.59
2024,172,11.76,31.38,17.02,1.96,22.14,14.39,80.22
2024,173,17.08,32.79,3.66,3.75,24.84,11.54,66.98
2024,174,16.92,32.22,4.1,1.22,22.29,10.42,69.99
2024,175,15.24,32.5,7.11,1.78,21.26,12.54,77.62
2024,176,9.5,31.52,52.29,0.8,20.53,11.36,79.93
2024,177,10.17,31.71,15.23,1.03,18.95,13.71,86.08
2024,178,14,32.49,1.49,0.92,24.03,12.55,74.34
2024,179,18.36,31.3,0,1.34,23.53,12.72,76.52
2024,180,16.72,31.71,0,2.04,21.82,13.33,72.76
2024,181,17.35,31.75,15.21,1.15,21.39,12.98,76.78
2024,182,19.99,31.75,16.98,2.17,24.25,11.95,76.76
2024,183,8.43,31.78,0,2.04,19,13.17,84.68
2024,184,16.56,32.14,8.35,1.54,23.49,12.16,77.34
2024,185,19.59,30.43,12.45,1.19,22.45,11.96,78.19
2024,186,22.64,30.85,5.55,0.64,23.87,12.61,77.44
2024,187,25.07,30.43,3.21,0.96,25.42,10.99,68.19
2024,188,22.72,30.5,1.24,0.54,25.38,11.99,69.31
2024,189,25.21,30.23,2.5,0.68,26.4,12.05,67.19
2024,190,20.6,31.89,3.42,0.8,26.36,12.84,69.79
2024,191,19.83,31.79,9.61,1.48,24.5,12.92,76.31
2024,192,12.75,31.62,16.66,1.33,22.61,10.43,77.62
2024,193,12.28,31.66,13.47,1.61,19.32,12.94,86.18
2024,194,20.22,31.17,10.53,1.2,22.38,12.11,80.73
2024,195,20.38,31.23,4.15,0.95,23.18,9.72,70.67
2024,196,22.1,31.58,9.47,0.78,24.91,11.69,73.62
2024,197,22.32,31.38,8.09,0.6,21.94,13.38,77.81
2024,198,21.69,30.49,3.65,0.97,21.88,12.55,78.49
2024,199,21.36,30.6,10.96,1.05,20.86,13.57,82.64
2024,200,22.39,30.69,12.06,1.11,21.27,13.15,84.23
2024,201,16.13,31.97,7.5,0.94,20.59,13.2,83.06
2024,202,10.63,31.66,7.82,0.93,19,13.07,86.97
2024,203,20.69,31.11,7.58,0.95,20.41,13.03,84.58
2024,204,11.54,31.77,48.03,1.2,19.13,10.94,85.46
2024,205,21.18,31.21,12.44,1.43,21.34,12.21,83.54
2024,206,16.53,32.1,13.7,0.55,21.32,12.56,85.76
2024,207,16.94,31.77,5.79,1.07,21.94,12.92,79.92
2024,208,21.35,30.57,9.96,1.62,22.89,12.24,80.49
2024,209,25.05,29.84,3.01,1.16,22.82,11.91,79.8
2024,210,17.46,31.55,8.22,0.65,21.15,13.56,84.38
2024,211,23.24,31.14,8.08,0.93,25.32,12.06,76.71
2024,212,17.09,31.08,11.25,0.98,23.16,13.88,81.61
2024,213,18.96,29.64,6.71,0.87,23.78,13.23,77.83
2024,214,18.89,29.97,5.25,1.2,22.13,12.71,79.04
2024,215,18.7,30.57,12.29,1.12,21.98,12.11,79.83
2024,216,22.58,29.37,6.68,1.1,23.64,11.86,77.41
2024,217,24.61,28.97,3.81,0.6,23.9,12.99,77.83
2024,218,18.81,30.55,7.22,0.8,19.89,13.12,86.97
2024,219,20.14,31.23,10.48,1.02,22.13,13.15,85.2
2024,220,18.36,31.71,6.08,0.95,20.21,12.81,86.12
2024,221,22.47,29.28,1.72,0.73,23.55,13.08,76.05
2024,222,23.49,30.33,8.52,1.18,22.12,12.22,82.39
2024,223,16.45,30.83,2.71,1.18,23.43,12.16,78.05
2024,224,14.82,31.41,8.45,1.14,21.58,13.06,83.34
2024,225,12.14,32.06,5.69,1.16,21.12,11.47,84.55
2024,226,17.17,31.65,4.68,0.7,22.11,12.67,80.67
2024,227,21.11,30.92,8.96,0.73,21.9,13.31,83.1
2024,228,21.61,31.61,15.29,1.25,21.56,12.51,83.35
2024,229,16.71,31.74,18.44,1.27,20.4,13.59,87.9
2024,230,18.47,31.72,14.81,0.93,20.19,12.23,86.66
2024,231,23.26,30.48,6.18,0.86,19.02,13.38,87.93
2024,232,21.3,31.12,3.23,1.08,21.42,13.56,85.02
2024,233,24.13,29.69,3.81,1.37,23.82,12.27,77.78
2024,234,21.46,29.98,3.89,1.62,23.56,10.91,76.11
2024,235,20.15,30.38,3.89,1.15,23.47,12.29,77.87
2024,236,17.54,31.39,10.65,1.21,18.77,12.69,89.4
2024,237,21.13,30.98,4.06,0.58,23.48,12.54,79.44
2024,238,20.84,29.74,2.96,0.91,22.25,11.83,80.4
2024,239,24.12,28.59,0.96,0.76,23.35,11.97,76.33
2024,240,19.88,30.56,5.27,1.03,22.42,12.46,79.9
2024,241,16.47,31.45,9.81,0.95,19.68,12.9,87.72
2024,242,19.1,31.55,11.71,0.61,21.2,13.15,86.72
2024,243,16.93,31.14,8.22,1.23,19.64,13.14,90.25
2024,244,18.42,31.16,9.58,0.63,22.81,12.2,80.26
2024,245,18.49,31.67,11.5,0.74,19.94,12.69,88.71
2024,246,18.72,32.21,6.7,0.82,19.17,13.33,88
2024,247,19.8,31.98,22.86,0.85,20.84,13.83,88.97
2024,248,18.67,31.32,21.92,0.8,24.15,13.5,81.03
2024,249,16.81,31.14,6.04,1.03,21.67,13.81,85.6
2024,250,15.22,32.08,5.85,1.73,22.91,12.34,83.08
2024,251,10.42,31.93,3.18,2.67,22.23,12.35,84.06
2024,252,15,30.76,0.25,2.18,21.76,11.19,80.97
2024,253,8.83,31.34,3.65,1.1,19.99,10.69,85.75
2024,254,12.71,31.98,13.81,1.36,21.61,13.43,86.72
2024,255,14.27,32.14,13.66,1.8,22.28,12.9,85.84
2024,256,17.05,31.59,3.5,1.66,21.69,12.53,82.94
