-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2018,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2018,166,12.57,31.77,15.6,0.92,18.54,13.02,87.18
2018,167,17.84,31.93,7.6,0.62,20.5,12.39,84.96
2018,168,17.95,30.7,11.17,1.6,20.26,13.2,85.91
2018,169,11.01,31.09,26.87,1.77,17.58,11.25,89.15
2018,170,15.53,31.27,9.5,2.29,19.8,10.78,83.72
2018,171,20.32,30.23,2.15,1.79,19.8,10.05,72.94
2018,172,20.36,30.07,3.17,1.79,19.45,10.33,79.13
2018,173,19.65,30.17,5.17,1.27,20.47,10.3,78.27
2018,174,18.41,30.61,6.44,0.42,18.47,12.01,80.97
2018,175,21.27,30.33,5.09,0.74,21.02,10.95,79.74
2018,176,17.52,30.98,7.93,1.29,20.39,11.77,82.75
2018,177,17.05,31.73,7.45,1.08,19.32,11.7,84.69
2018,178,21.45,30.6,12.94,0.95,20.27,12.14,81.99
2018,179,18.12,31.2,12.29,1.19,19.48,12.74,83.7
2018,180,20.28,31.13,7.89,0.82,21.17,11.73,80.43
2018,181,25.27,29.91,4.21,0.63,22.83,10.77,75.42
2018,182,21.69,30.03,2.64,0.79,22.4,10.89,76.77
