-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2020,,,,,,,,
Location: latitude  26.91   longitude -109.62 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 135.61 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2020,304,17.87,31.45,0,1.68,33.04,16.63,33.82
2020,305,16.77,32.63,0,1.09,33.26,21.91,32.38
2020,306,17.86,32.69,0,1.86,39.24,20.82,28.36
2020,307,18.23,32.13,0,2.26,37.63,22.65,29.93
2020,308,18.51,32.03,0,1.91,37.03,20.3,32.6
2020,309,17.72,32.35,0,2,37.88,20.98,37.02
2020,310,17.79,31.75,0,2.08,38.48,21.53,28.97
2020,311,17.87,32.23,0,2.64,35.58,21.99,43.6
2020,312,16.97,33.07,0,3.67,32.75,22.14,69.41
2020,313,15.18,33.51,0.03,3.27,30.14,21.42,69.07
2020,314,14.4,32.31,0,2.8,27.62,17.03,53.49
2020,315,18.3,29.45,0,2.52,27.16,15.08,44.24
2020,316,18.23,29.86,0,1.64,28.42,14.2,39.02
2020,317,17.73,30.14,0,1.64,28.26,15.57,43.75
2020,318,17.36,30.3,0,1.89,29.24,16.73,46.35
2020,319,17.79,29.94,0,1.46,30.13,15.95,43.11
2020,320,17.49,30.62,0,1.67,34.15,17.03,35.39
2020,321,17.03,31.23,0,1.69,33.73,17.53,39.35
2020,322,16.52,31.1,0,1.64,35.04,20.42,33.46
2020,323,16.83,31.49,0.01,1.71,36.31,20.69,32.6
2020,324,16.86,31.26,0,2.06,38.15,23.25,27.73
2020,325,16.89,31.27,0,2.21,38.59,21.84,28.34
2020,326,16.78,31.02,0,2.02,36.64,22.02,29.31
2020,327,16.84,30.51,0,1.41,35.21,21.64,33.37
2020,328,16.87,30.17,0,1.87,31.52,19.4,39.53
2020,329,16.82,29.78,0,1.97,31.26,17.7,45.6
2020,330,16.05,29.65,0,1.7,31.46,17.07,35.57
2020,331,10.51,32.2,0.03,1.47,30.03,17.58,34.54
2020,332,15.81,29.85,0,2.23,29.03,16.94,36.75
2020,333,15.14,28.48,0,1.95,27.94,15.59,30.32
2020,334,16.84,28.18,0,1.74,30.59,12.58,28.47
2020,335,16.58,28.11,0,2.02,30.95,13.79,30.27
2020,336,16.44,28.14,0,1.77,30.46,14.1,30.68
2020,337,16.65,27.96,0,1.39,27.95,14.46,30.48
2020,338,16.23,27.57,0,1.71,24.6,12.43,32.31
2020,339,16.3,27.39,0,1.71,21.85,11.62,35.47
2020,340,16.48,27.31,0,2.14,25.51,9.12,32.56
2020,341,16.56,27.2,0,2.31,29.19,11.58,27.06
2020,342,16.41,27.55,0,2.23,28.31,11.07,27.94
2020,343,16.12,28.09,0,1.93,30.11,12.54,26.43
2020,344,14.1,31.08,0.38,1.16,31.7,18.74,35.03
2020,345,6.52,33.69,7.9,1.02,21.38,16.09,71.11
2020,346,15.87,28.75,0,1.75,25.94,13.69,66.55
2020,347,15.97,27.84,0,1.48,26.42,14.01,50.63
2020,348,15.89,27.6,0,1.57,26.34,13.2,46.62
2020,349,16.06,27.4,0,1.81,25.89,11.87,39.21
2020,350,15.94,27.15,0,1.34,24.74,12.22,43.53
2020,351,16.16,26.48,0,1.93,27.22,10.1,36.92
2020,352,15.99,26.84,0,1.57,26.66,10.12,40.27
2020,353,15.27,27.36,0,2.02,24.83,10.91,50.72
2020,354,15.47,27.21,0,1.91,27.88,11.81,37.58
2020,355,11.48,28.47,0,1.58,29.98,11.67,33.46
2020,356,15.64,27.58,0,1.33,28.19,14.89,37.29
2020,357,14.56,28.05,0,1.32,27.18,15.19,39.22
2020,358,14.3,27.7,0,1.86,28.29,14.55,30.24
2020,359,10.34,28.25,0,2.56,28.77,13.37,23.93
2020,360,15.81,27.06,0,1.78,28.22,13.67,23.71
2020,361,16.19,26.5,0,1.19,28.63,12.36,37.45
2020,362,15.96,26.65,0.01,1.21,29.06,13.72,34.62
2020,363,14.57,28.9,0.01,2.31,26.82,12.8,48.12
2020,364,14.7,28.4,0,1.92,23.45,11.75,59.36
2020,365,15.84,26.56,0.07,2.66,20.66,9.09,53.73
2020,366,15.67,26.04,0,2.04,21.43,7.93,49.28
2021,1,12,27.87,0.31,1.75,18.76,9.22,58.65
2021,2,16.03,26.25,0,2.4,25.47,8.25,40.45
2021,3,16.6,25.86,0.04,1.84,27.54,10.1,30.37
2021,4,16.52,26.27,0,1.79,28.58,12.92,30.28
2021,5,13.06,28.14,0,1.27,26.67,12.76,35.18
2021,6,16.3,26.76,0,1.49,30.53,14.93,31.04
2021,7,16.47,27.03,0,1.78,29.62,12.14,28.57
