-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2016,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2016,275,20.01,30.77,0,1.51,28.46,16.91,53.75
2016,276,21.95,27.93,0,2.28,24.6,11.83,63.24
2016,277,21.69,26.16,0,3.11,23.71,9.84,65.67
2016,278,21.42,28.05,0,2.69,26.08,12.8,68.1
2016,279,19.05,28.86,0,2.16,22.69,12.37,73.96
2016,280,20.12,27.92,0,1.18,26.34,13.08,47.68
2016,281,18.84,29.23,0,1.29,29.98,15.15,31.71
2016,282,21.1,27.59,0,1.81,30.63,19.09,31.51
2016,283,20.51,28.47,0,1.59,30.87,19.28,35.15
2016,284,19.85,29.43,0,1.54,30.01,16.16,50.35
2016,285,18.3,31.03,0,1.93,25.21,13.62,65.98
2016,286,20,28.02,0,2.05,23.85,12.59,61.02
