-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2021,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2021,274,21.81,27.69,0,1.58,30.64,17.02,23.23
2021,275,19.28,29.38,0,1.77,30.32,18.79,28.6
2021,276,19.93,30.23,0,1.6,29.63,19.75,35.87
2021,277,16.94,31.79,3.28,1.55,29.9,18.2,47.04
2021,278,18.37,30.09,0.23,2.27,22.95,15.51,76.87
2021,279,17.8,30.99,0.05,1.82,23.44,15.04,76.44
2021,280,12.51,30.71,0.03,2.1,22.07,14,74.13
2021,281,13.05,30.68,0.41,2.78,20.8,13.04,69.92
2021,282,19.95,26.9,0,3.22,23.76,11.99,64.47
2021,283,21.47,26.45,0,2.06,27.29,12,48.16
2021,284,17.75,27.74,0.01,3.89,20.93,11.19,71.91
2021,285,20.07,25.3,0,3.28,19.15,9.75,52.55
2021,286,21.06,24.83,0,2.1,23.37,8.43,36.17
2021,287,20.7,25.62,0,1.29,25.59,11.92,37.84
2021,288,20.58,25.81,0,2.44,27.29,13.14,26.76
2021,289,20.67,25.66,0,1.96,28.76,13.29,28.07
2021,290,19.32,25.85,0,2.19,23.57,12.29,66.58
2021,291,14.18,28.71,0,3.28,19.01,9.67,77.04
2021,292,19.76,25.28,0,1.85,20.71,8.23,60.7
2021,293,19.41,26.21,0,1.07,25,11.98,50.12
2021,294,19.19,26.71,0,1.43,27.19,13.15,44.18
2021,295,18.07,27.97,0.01,2.21,25.24,12.03,49.1
2021,296,16.74,27.74,0.12,2.67,18.97,10.43,73.94
2021,297,18,27.82,0.01,2.17,23.22,10.33,75.33
2021,298,13.93,29.9,0.8,3.18,18.3,10.37,85.95
2021,299,18.67,25.4,0,2.61,23.12,8.49,57.65
2021,300,18.57,26.42,0,2.28,28,12.39,31.66
2021,301,18.42,26.7,0,1.75,29.59,15.26,32.77
2021,302,17.93,27.17,0,1.57,27.75,15.93,38.96
2021,303,13.82,30.41,0,1.31,25.25,12.86,57.77
2021,304,13.98,29.38,0,1.51,24.19,11.08,60.65
2021,305,14.03,28.97,0,1.71,23.7,12.61,56.64
2021,306,17.15,26.32,0,2.18,25.17,13.15,45.34
2021,307,12.91,30.28,0,1.41,26.47,13.93,42.31
2021,308,12.58,31.17,0,1.08,28.33,14.75,34.01
2021,309,12.53,30.49,0,1.34,27.93,15.63,35.64
2021,310,14.85,29.48,0,1.34,26.22,12.67,49.19
2021,311,12.74,27.86,0,1.15,22.35,11.15,58.23
2021,312,15,27.36,0,1.44,23.35,9.87,62.7
2021,313,16.35,26.41,0,2.8,23.65,10.89,64.02
2021,314,15.9,27.37,0,1.83,27.25,10.69,58.15
2021,315,16.42,26.79,0,3.9,28.31,15.98,27.45
2021,316,16.35,26.53,0,2.82,29.83,16.3,27.71
2021,317,16.31,24.99,0,1.42,29.06,15.75,27.85
2021,318,16.05,26.02,0,1.47,29.22,15.14,26.77
2021,319,14.69,26.88,0,1.33,28.68,16,29
2021,320,12,27.55,0,1.36,23.49,11.32,50.02
2021,321,12.8,27.87,0,0.85,22.96,10.97,60.46
2021,322,12.3,27.23,0,1.53,24.87,11.6,44.7
2021,323,13.13,27.26,0,1.09,23.69,12.17,53.29
2021,324,11.89,27.87,0,1.11,23.02,11.55,50.62
2021,325,13.05,27.56,0,2.16,24.32,14.62,33.52
2021,326,10.43,29.3,0,2.51,25.27,14.56,36.57
2021,327,9.36,29.51,0,1.61,20.65,11.44,72.13
2021,328,13.79,26.35,0,1.15,21.7,10.13,58.67
2021,329,15.2,24.29,0,5.47,20.07,9.06,25.4
2021,330,14.51,25.47,0,3.25,23.19,12.24,33.67
2021,331,14.75,25.15,0,1.26,23.94,12.44,37.18
2021,332,14.64,25.38,0,1.55,25.65,11,28.38
2021,333,13.77,26.01,0,1.55,25.25,12.42,31.18
2021,334,13.54,27.99,0,1.15,26.6,12.87,32.23
2021,335,13.67,27.52,0,1.41,25.68,12.72,32.99
2021,336,11.98,28.13,0,1.27,23.74,12.57,46.22
2021,337,13.23,27.03,0,1.45,22.75,10.63,63.78
2021,338,11.31,26.5,0,1.69,21.67,11.52,55.78
2021,339,13.55,26.61,0,1.42,23.38,11,45.88
2021,340,11.54,28,0.02,1.44,23.17,8.94,43.71
2021,341,5.96,29.42,0.22,1.83,12.99,7.54,84.9
2021,342,12.32,28.27,0.22,1.56,20.1,10.85,83.25
2021,343,4.68,30.41,2.2,3.21,15.37,9.61,89.18
2021,344,12.31,25.19,0.1,2.08,15.34,6.96,68.79
2021,345,13.9,24.11,0,1.89,18.89,5.54,40.2
2021,346,13.89,24.04,0,1.47,16.17,7.12,67.84
2021,347,5.89,28.41,0.16,2.23,12.39,6.99,83.5
2021,348,5.16,29.79,9.7,5.25,13.67,6.82,90.23
2021,349,13.61,23.48,0.01,2.4,13.33,4.03,68.43
2021,350,13.47,24.5,0.02,2.85,16.81,4.49,64.51
2021,351,13.37,25.31,0.02,2.18,18.13,6.17,63.94
2021,352,14.47,22.25,0,3.09,18.66,5.82,39.16
2021,353,14.05,22.7,0,1.39,17.78,5.73,41.85
2021,354,13.35,23.63,0,1.41,20.32,5.58,39.56
2021,355,5.86,28.45,0,1.16,17.77,11.02,47.99
2021,356,9.56,28.7,0,0.73,18.3,11.63,46.98
2021,357,8.36,29.61,3.43,2.55,18.62,10.7,68.77
2021,358,10.87,27.5,19.52,4.79,13.86,9.59,86.96
2021,359,7.83,28.02,2.4,3.21,12.74,8.74,86.99
2021,360,12.54,25.46,1.84,3.17,13.58,4.99,80.79
2021,361,6.33,27.17,3.45,3.22,11.56,5.45,83.13
2021,362,10.28,27.6,6.69,4.29,10.48,7.85,89.22
2021,363,10.28,27.47,1.05,3.32,11.56,8.01,87.37
2021,364,10.43,27.87,4.8,2.59,14.98,8.87,87.76
2021,365,6.55,29.24,2.67,3.4,13.92,8.46,89.8
2022,1,12.84,25.74,0.07,3.23,14.73,4.03,58
2022,2,14.33,22.77,0,2.16,16.91,2.3,44.34
2022,3,14.55,22.25,0,1.91,17.19,4.77,73.14
2022,4,14.22,23.56,0,1.97,18.99,4.75,64.32
2022,5,13.78,24.08,0,1.13,21.05,7.54,49.07
2022,6,13.67,24.48,0,1.66,21.04,8.42,48.74
2022,7,9.97,28.82,0,1.55,17.13,8.98,64.56
2022,8,9.12,27.14,0,1.43,14.04,7.98,86.81
2022,9,14.2,24.05,0,2.05,18.93,7.54,62.46
2022,10,7.37,26.91,0,3.01,21.08,8.87,43.65
2022,11,8.73,27.25,0,3.57,19.04,9.53,44.61
2022,12,9.42,26.99,0,1.69,21.36,9.61,39
2022,13,9.56,28.79,0,1.18,23.76,13.26,42.71
2022,14,9.62,29.91,0.01,1.14,23,13.13,56.46
2022,15,8.36,29.7,0.4,2.73,15.63,12.39,54.76
2022,16,10.7,27.65,0.01,1.39,19.03,11.26,70.68
2022,17,12.6,27.78,0.31,1.84,17.15,10.44,88.16
2022,18,10.58,28.06,0.58,2.17,15.7,9.81,87.12
2022,19,14.32,25.78,0.08,1.54,19.69,8.88,73.85
2022,20,15.26,24.33,0,2.68,20.76,8.52,45.21
2022,21,15.41,23.66,0,1.97,18.34,7.27,50.42
2022,22,15.11,24.01,0,2.51,16.64,6.56,57.44
2022,23,15.43,24.32,0,2.75,18.55,6.47,55.49
2022,24,16.17,23.26,0,1.6,19.56,8.1,52.15
2022,25,15.4,24.18,0,1.81,15.17,5.27,76.47
2022,26,16.12,23.79,0,2.02,19.31,7.55,44.42
2022,27,16.58,23.17,0,1.5,20.03,6.08,41.93
2022,28,11.51,25.42,0,3.72,18.64,6.96,38.71
2022,29,11.34,25.32,0,1.59,19.53,7.94,50.69
2022,30,16.62,23.83,0,1.69,20.55,6.34,65.1
2022,31,11.9,25.66,0,1.47,19.13,7.66,54.8
2022,32,11.24,27.71,0,2.3,11.51,7.4,87.66
2022,33,17.8,23.06,0,2.76,16.18,4.28,49.78
2022,34,17.69,22.48,0,4.82,14.77,3.76,30.15
2022,35,17.7,22.15,0,3.64,16.43,4.16,34.91
2022,36,17.63,22.83,0,3.11,19.22,5.11,35.77
2022,37,18.49,22.66,0,3.02,21.8,5.26,35.1
