-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2011,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2011,274,19.72,30.54,0,1.55,32.17,20.35,39.78
2011,275,17.39,31.05,0,2.35,30.98,19.4,43.16
2011,276,20.43,29.11,0.08,2.58,27.14,14.32,57.51
2011,277,16.19,29.19,0.28,3.46,20.85,12.89,73.81
2011,278,16.85,30.4,5.8,4.17,19.19,11.98,80.35
2011,279,19.52,26.5,0.05,4.11,17.51,10.23,73.26
2011,280,21.39,26.06,0,2.12,22.77,8.56,57.27
2011,281,20.94,26.52,0,1.63,25.32,11.06,39.9
2011,282,21.23,26.63,0,1.54,26.62,14.48,41.14
2011,283,20.21,27.51,0,1.86,27.55,14.24,41.38
2011,284,18.58,30.09,0,0.87,30.6,16.22,33.9
2011,285,20.02,28.9,0,1.93,34.35,18.26,26.54
2011,286,20.46,27.93,0,1.39,33.22,19.86,25.21
2011,287,13.56,31.51,0,1.32,31.45,17.6,38.31
2011,288,17.58,29.24,0,1.54,29.7,16.7,40.04
2011,289,16.65,30.44,0,1.85,30.93,16.86,38.17
2011,290,16.31,30.84,0,1.75,30.62,19.71,35.81
2011,291,13.47,31.74,0,1.61,30.98,17.08,32.73
2011,292,12.24,31.16,0.27,1.63,27.54,13.86,47.78
2011,293,11.19,31.17,0.45,1.62,21.7,12.16,74.29
2011,294,16.23,29.75,0.26,0.67,26.8,10.73,59.41
2011,295,13.05,31.16,0,1.4,29.87,14.63,53.23
2011,296,11.94,31.9,0,1.62,28.32,15.9,46.55
2011,297,11.54,31.11,0,1.55,22.72,13.88,65.35
2011,298,17.5,27.71,0.07,2.79,20.2,11.91,79.53
2011,299,17.35,28.15,0.06,2.97,21.95,11.43,64.35
2011,300,18.31,25.35,0,2.75,23.59,11.2,30.35
2011,301,16.61,26.47,0,1.45,25.57,10.44,27.65
