-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2020,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2020,275,22.17,27.74,0,1.54,35.94,24.45,22.27
2020,276,21.94,28.11,0,1.18,35.04,23.28,23.35
2020,277,20.2,30.01,0,1.69,34.14,21.74,27.6
2020,278,21.18,29.44,0,1.7,33.88,21.86,22.54
2020,279,21.35,29.03,0,1.35,34.2,23.25,23.44
2020,280,15.16,31.38,0,1.1,30.22,20.93,29.17
2020,281,20.31,30.13,0,1.7,29.68,16.1,45.13
2020,282,19.58,28.36,0,1.91,24.95,13.86,58.83
2020,283,20.21,27.9,0,2.44,24.61,13.36,72.44
2020,284,19.29,28.18,0,2.44,25.36,13.99,70.92
2020,285,20.4,28.73,0,2.04,28.76,13.99,57.95
2020,286,20.4,28.84,0,1.53,33.19,17.28,35.4
2020,287,20.37,28.65,0,1.73,35.41,21.25,21.95
2020,288,19.59,28.48,0,1.57,33.61,19.51,32.9
2020,289,17.48,31.03,0,0.93,32.65,19.85,26.17
2020,290,17.71,30.21,0,1.69,33.4,21.81,25.52
2020,291,18.09,29.91,0,1.48,31.66,20.02,34.63
2020,292,18.01,29.51,0,2.55,30.79,18.56,39.97
2020,293,18.51,28.36,0,2.29,31.25,16.48,47.13
2020,294,17.68,30.28,0,1.66,28.96,16.32,52.26
2020,295,14.97,31.88,0,1.47,28.75,14.84,57.32
2020,296,14.86,30.63,0.01,1.55,22.65,13.18,80.12
2020,297,15.07,30.13,0.01,1.74,23.11,12.33,74.47
2020,298,11.55,30.17,0.02,2.08,20.58,12.93,76.98
2020,299,12.28,31.52,0.12,3.8,19.53,13.11,80.46
2020,300,18.04,26.28,0.04,3.57,19.81,8.38,39.93
2020,301,18.96,24.56,0,2.93,21.53,7.79,19.28
2020,302,18.6,25.03,0,1.62,25.08,9.82,23.63
2020,303,18.07,25.88,0,1.56,26.9,12.44,28.39
2020,304,15.91,26.57,0,1.32,26.54,13.58,31.69
2020,305,14.58,28.69,0,0.96,25.61,15.78,33.07
2020,306,16.96,28.34,0,1.48,29.17,15.93,33.75
2020,307,16.98,27.53,0,1.34,27.25,15.36,48.41
2020,308,14.85,26.76,0,1.13,25.48,14.13,54.56
2020,309,16.27,27.55,0,1.32,31.06,15.78,33.34
2020,310,12.95,29.13,0.01,1.25,30.8,18.08,28.69
2020,311,9.99,31.08,0.31,2.76,25.26,12.97,68.15
2020,312,12.69,28.17,1.31,5.42,15.98,10.35,72.7
2020,313,10.15,28.69,2.29,5.47,14.08,9.9,75.31
2020,314,12.08,26.41,0.44,2.89,15.47,7.36,65.97
2020,315,16.57,24.18,0,1.46,18.49,5.62,46.25
2020,316,16.57,24.11,0,1.94,21.66,7.45,39.88
2020,317,15.51,25.06,0,1.58,21.39,9.89,66.54
2020,318,15.79,24.91,0,2.27,20.74,9.05,70.14
2020,319,15.32,26.19,0,1.76,24.29,8.5,60.68
2020,320,15.86,25.17,0,1.91,27.69,12.1,23.69
2020,321,15.59,25.25,0,1.63,28.81,13.46,25.62
2020,322,14.5,26.7,0,1.53,25.74,12.57,42.37
2020,323,14.84,26.3,0,1.61,21.6,11.09,69.23
2020,324,14.33,26.47,0,1.73,25.41,11.78,43.27
2020,325,14.25,26.49,0,1.25,25.2,16.33,46.1
2020,326,13.18,26.02,0,0.87,24.91,16.06,48.97
2020,327,12,27.05,0,1.35,22.88,10.77,60.63
2020,328,12.97,27.46,0,1.73,17.39,8.95,82.09
2020,329,14.46,25.77,0,1.23,20.45,8.96,63.76
2020,330,14.49,24.71,0,1.57,19.03,9.32,63.2
2020,331,14.48,24.36,0,1.99,18.4,8.12,70.4
2020,332,15.22,23.07,0,3.52,18.78,6.58,29.77
2020,333,15.1,22.93,0,2.18,21.38,7.53,31.47
2020,334,15.17,22.74,0,1.55,22.48,7.35,28.63
2020,335,15,23.13,0,1.64,24.09,9.71,32.88
2020,336,15.17,21.77,0,1.35,25.21,9.42,29.26
2020,337,14.72,23.18,0,2.42,23.52,9.37,26.44
2020,338,14.27,22.82,0,6.29,17.41,7.69,29.3
2020,339,14.86,22.57,0,2.42,21.04,6.67,24.92
2020,340,13.43,23.05,0,1.5,21.98,6.86,24.2
2020,341,14.55,22.65,0,1.25,22.58,8.56,29.83
2020,342,5.7,27.73,0,1.87,21.02,10.44,31.69
2020,343,9.45,27.76,0,2.45,20.6,11.94,31.52
2020,344,12.04,26.97,0,1.57,20.41,10.87,53.06
