-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2018,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2018,274,3.61,34.27,28.77,3.41,29.97,20.51,69.82
2018,275,14.28,33.06,3.45,2.34,26.27,16.78,77.97
2018,276,17.62,31.53,0.03,2.48,23.29,15.05,80.48
2018,277,20.39,29.97,0.06,2.48,22.46,15.12,81.76
2018,278,20.95,29.5,0.03,2.6,24.82,13.09,71.8
2018,279,10.08,33.04,0.07,3,21.06,14.1,83.14
2018,280,18.25,30.43,0.05,2.41,22.84,13.7,72.87
2018,281,20.21,29.5,0.05,1.55,23.57,13.54,73.87
2018,282,18.69,29.5,0.04,1.54,24.11,12.92,72.93
2018,283,17.8,29.7,0.11,2.29,23.39,11.7,72.34
2018,284,16.46,30.39,0.04,2.17,20.65,12.32,74.08
2018,285,15.32,31.17,1.54,1.66,23.75,12.38,72.41
2018,286,10.48,31.85,1.33,2.52,19.21,12.72,79.24
2018,287,19.19,28.39,0.01,1.49,24.16,11.62,72.38
2018,288,18.34,27.95,0,3.77,23.45,11.21,37.9
2018,289,21.1,25.19,0,3.05,23.45,9.75,31.82
2018,290,19.93,26.86,0,2.49,23.55,10.91,46.39
