-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2019,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2019,274,22.85,25.91,0,2.13,20.27,9.67,73.42
2019,275,23.03,26.17,0,1.41,26.49,11.17,46.91
2019,276,22.74,25.97,0,1.76,25.71,13.12,49.95
2019,277,22.61,25.95,0,1.45,25.6,12.17,36.26
2019,278,22.64,26.08,0,1.46,28.04,14.76,42.72
2019,279,21.93,27.32,0,1.32,30.33,15.32,34.11
2019,280,21.25,28.91,0,1.41,29.97,17.93,28.77
2019,281,20.7,28.88,0,1.69,29.05,15.4,41.59
2019,282,18.94,29.86,0,2.01,23.9,12.28,52.15
2019,283,20.26,28.34,0,1.74,26.91,11.06,41.68
2019,284,21.17,26.07,0,1.93,26.8,12.23,31.26
2019,285,20.83,26.4,0,1.56,25.42,14.86,38.51
2019,286,20.24,27.55,0,1.63,23.5,10.43,49.91
2019,287,20.29,26.86,0,1.75,22.27,9.05,62.02
2019,288,19.9,27.75,0,1.24,28.53,13.26,39.55
2019,289,16.4,31.01,0,1.71,29.77,15.56,42.21
2019,290,17.77,30.35,0,2.42,24.04,12.64,67.39
2019,291,19.82,27.83,0,1.97,27.14,10.31,58.16
2019,292,19.63,27.04,0,1.79,26.8,14.44,44.91
2019,293,19.37,27.85,0,1.8,30.02,12.22,35.57
2019,294,19.72,27.18,0,3.02,30.74,16.63,20.57
2019,295,20.01,27.36,0,2.52,32.07,17.21,22.96
2019,296,19.32,27.28,0,1.68,30.85,17.73,25.1
2019,297,17.27,28.58,0,3.36,30.72,18.24,18.83
2019,298,19.66,25.84,0,3.61,29.41,17.47,20.9
2019,299,18.5,26.84,0,1.73,29.05,12.97,36.25
2019,300,15.69,29.71,0,3.59,20.88,10.6,74.83
2019,301,17.53,26.34,0,2.75,22.18,11.62,55.95
2019,302,17.15,26.95,0,2.05,21.11,9.99,71.93
2019,303,16.61,26.89,0,5.29,20.09,9.63,22.92
2019,304,18.35,24.63,0,2.9,24.13,8.77,25.08
2019,305,18.04,24.95,0,1.53,26.57,9.94,34.54
2019,306,17.49,26.49,0,1.45,27.33,14.93,33.44
2019,307,17.26,26.52,0,1.41,26.15,15.79,30.57
2019,308,17.21,26.33,0,0.86,27.49,14.94,25.77
2019,309,16.3,27.09,0,1.08,26.21,13.72,31.55
2019,310,15.29,29.03,0,1.38,25.31,14.39,44.46
2019,311,12.98,30.16,0,1.1,28.16,14.94,36.33
2019,312,16.07,27.88,0,1.39,28.28,15.06,31.86
2019,313,13.13,30.32,0,1.35,27.57,16.34,37.07
2019,314,13.07,30.79,0,1.02,26.84,14.13,47.62
2019,315,12.62,29.42,0,0.99,26.92,13.47,37.24
2019,316,15.24,28.91,0,1.32,27.43,15.36,31.61
2019,317,13.99,28.34,0,1.46,27.14,15.57,34.95
2019,318,15.49,27.47,0,1.6,27.25,14.45,40.7
2019,319,14.83,27.94,0,1.99,25.04,14.01,44.89
2019,320,11.91,28.58,0,1.51,26.82,13.18,43.05
2019,321,14.4,28.71,0,2.66,28.87,14.71,29.26
2019,322,9.82,30.79,0,2.54,28.32,17.85,34.38
2019,323,6.26,31.76,16.14,3.79,20.14,13.68,77.88
2019,324,8.45,30.15,20.61,6.04,13.29,11.06,84.3
2019,325,9.92,28.42,7.55,2.89,14.15,9.13,81.86
2019,326,14.18,26.15,0.01,1.41,18.71,8.18,72.53
2019,327,12.09,27.34,0,1.77,20.36,9.99,62.54
2019,328,14.67,25.23,0,1.62,21.66,9.84,58.98
2019,329,10.68,26.98,0,2.11,17.89,9.49,72.68
2019,330,14.3,26.39,0,2.45,18.38,7.21,57.3
2019,331,9.16,28.36,0.62,3.11,14.22,7.49,88.67
2019,332,7.14,29.76,20.78,6.13,13.75,9.05,90.79
2019,333,10.83,26.61,9.86,4.49,11.12,7.48,78.34
2019,334,11.71,26.1,0.05,1.23,14.48,6.04,69.29
2019,335,13.89,24.8,0,1.64,17.66,5.48,60.99
2019,336,11.33,26.76,0,0.86,18.4,9.57,56.68
2019,337,4.22,29.71,2.89,1.4,19.43,12.14,66.17
2019,338,4.41,31.17,11.84,3.46,16.03,12,94.14
2019,339,13.39,25.91,0.05,1.1,19.56,10.44,77.37
2019,340,10.81,28.36,0.06,1.34,18.48,10.62,72.07
2019,341,3.54,31.15,3.87,1.12,18.52,13.58,75.51
2019,342,4.9,30.05,0.95,2.13,17.19,11.25,84.86
