-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2023,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2023,274,12.79,30.11,0.38,3.31,18.89,11.78,77.98
2023,275,22.43,26.38,0.03,2.36,22.99,11.73,67.46
2023,276,21.84,27.51,0,1.78,26.93,13.55,49.13
2023,277,21.35,28.85,0,1.42,29.91,14.96,38.93
2023,278,21.69,28.01,0,1.23,31.51,18.89,33.9
2023,279,18.82,30.91,0,1.5,32.27,20.49,31.12
2023,280,17.89,30.94,0,1.4,31.87,21.44,30.74
2023,281,19.24,30.45,0,1.76,34.22,22.23,31.08
2023,282,18.94,29.85,0,2.21,31.84,18.42,37.53
2023,283,18.94,29.6,0.01,2.51,25.1,14.68,65.13
2023,284,18.68,29.7,0.01,3.76,21.85,13.54,79.61
2023,285,19.02,29.01,0,1.22,25.85,11.42,53.18
2023,286,19.54,27.61,0,0.8,27.09,14.49,37.63
2023,287,20.11,28.27,0,1.26,29.71,14.14,33.32
2023,288,20.59,27.24,0,1.39,31.74,15.92,30.33
2023,289,17.2,30.27,0,1.3,31.12,19.83,31.91
2023,290,16.3,29.86,0,0.97,28.75,18.79,37.48
2023,291,17.09,29.93,0,1.49,30.9,18.86,33.22
2023,292,15.91,31.44,0,1.38,32.73,23.22,31.32
2023,293,18.26,29.85,0,2.06,34.37,21.57,28.94
2023,294,18.9,28.66,0,3.22,32.71,17.9,39.69
2023,295,18.25,27.94,0.95,3.15,23.79,14.04,66.03
2023,296,16.23,28.16,1.07,3.5,19.1,12.69,82.81
2023,297,18.13,28.32,0.04,1.62,24.74,11.5,71.41
2023,298,10.06,32.16,0.01,2.06,21.22,12.34,79.64
2023,299,17.33,29.46,0,2.21,22.74,11.4,75.24
2023,300,18.2,26.3,0,2.17,22,11.41,73.4
2023,301,18.34,25.81,0,2.77,24.06,10.58,65.19
2023,302,18.64,24.54,0,4.89,22,10.21,36.25
2023,303,19.13,23.6,0,4.59,24.08,11.46,21.31
2023,304,18.68,24.19,0,2.34,25.6,12.42,24.28
2023,305,17.7,25.31,0,1.68,26,12.08,30.11
2023,306,17.72,24.61,0,1.09,27.28,15.17,34.89
2023,307,17.88,24.98,0,1.1,28.12,14.62,31.19
2023,308,17.73,25.59,0,1.33,28.73,14.88,28.2
2023,309,17.37,25.42,0,1.37,29.84,17.29,33.6
2023,310,16.01,27.96,0,1.5,26.45,13.67,45.16
2023,311,16.82,25.97,0,2.67,20.25,9.92,74.85
2023,312,16.92,24.92,0,2.37,22.6,8.07,52.21
2023,313,17.45,24.22,0,2.47,22.88,9.36,29.9
2023,314,17.18,24.26,0,1.84,24.59,9.59,25.44
2023,315,16.74,24.4,0,1.74,24.74,10.02,24.45
2023,316,16.15,25.63,0,1.63,25.5,11.84,31.61
2023,317,14.49,25.78,0,1.7,24.72,13.36,39.54
2023,318,15.76,25.7,0,1.26,25.17,14.6,31.93
2023,319,1.88,30.58,10.58,2.84,19.63,13.86,62.63
2023,320,7.61,29.74,2.34,1.51,20.61,11.68,85.84
2023,321,14.05,28.34,0.43,2.16,22.5,10.85,73.84
2023,322,14.31,27.35,0.72,1.66,19.5,10.79,87.15
2023,323,14.61,26,0.04,3.15,20.41,11.4,74.61
2023,324,15.7,24.38,0,5.62,19.63,10.17,36.33
2023,325,15.64,24.49,0,4.89,22.98,11.96,40.73
2023,326,15.6,24.89,0,2.65,24.17,12.22,40.09
2023,327,14.78,25.39,0.02,2.61,17.09,9.88,82.28
