-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2013,,,,,,,,
Location: latitude  27.507   longitude -109.892 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.94 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2013,1,13.63,24.54,0,3.18,24.68,7.83,38.2
2013,2,15.07,25.28,0,2,24.21,9.98,36.67
2013,3,12.67,26.26,0,1.53,21.36,11.02,51.44
2013,4,16.42,23.86,0,2.18,24.35,9.75,43.08
2013,5,16.48,24.55,0,2.53,27.21,9.75,31.08
2013,6,14.4,26.41,0,2.61,26.77,9.36,28.77
2013,7,16.25,25.73,0.04,3.03,22.31,10.46,43.1
2013,8,14.75,26.13,0.51,2.45,21.14,8.74,54.52
2013,9,16.01,24.87,0,2.44,24.5,8.43,46.51
2013,10,14.57,25.7,0,1.43,22.93,9.64,45.49
2013,11,5.24,29.26,0,3.28,21.87,9.79,51.22
2013,12,16.92,22.55,0,3.2,18.1,5.88,39.04
2013,13,16.98,21.77,0,2.9,18.1,5.47,36.54
2013,14,17.23,21.57,0,3.71,18.01,5.78,29.48
2013,15,17.73,20.6,0,4.66,18.98,2.23,24.55
2013,16,17.88,21.85,0,2.69,25.5,3.37,22
