-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2012,,,,,,,,
Location: latitude  27.507   longitude -109.892 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.94 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2012,1,15.51,27.21,0,1.52,29.81,12.76,45.38
2012,2,15.54,26.87,0,2.3,29.69,12.6,43.94
2012,3,15.2,27.91,0,2.1,30.51,13.18,45.02
2012,4,15.58,27.72,0,2.17,30.84,15.69,43.12
2012,5,15.98,26.3,0,2.69,30.21,13.71,39.65
2012,6,15.85,25.48,0,1.65,26.13,11.49,42.47
2012,7,10.14,28.18,0,2.01,24.8,13.52,42.2
2012,8,15.16,26.01,0,2.71,23.56,9.96,57.39
2012,9,16.47,24.11,0,3.01,23.34,7.46,45.95
2012,10,16.74,24.13,0,1.98,24.26,8.78,46.4
2012,11,15.37,25.63,0,2.18,25.89,9.85,43.93
2012,12,14.05,27.29,0,1.87,26.26,11.96,40.24
2012,13,14.69,27.65,0,2.25,28.24,12.23,42.03
2012,14,11.43,29.14,0,1.75,25.26,13.74,42.78
2012,15,15.71,28.5,0,1.55,28.6,16.4,39.53
2012,16,14.25,29.23,0,1.76,27.21,16.01,40.91
2012,17,16.55,27.3,0,2.66,26.67,13.75,49.85
2012,18,17.47,25.73,0,3.06,29.54,13.14,41.93
2012,19,13.27,27.16,0,1.69,26.39,13.28,42.89
2012,20,11.86,27.24,0,1.18,23.7,11.84,54.36
2012,21,14.19,27.08,0,1.73,27.2,12.11,38.34
2012,22,13.6,27.01,0,2.84,29.1,12.24,33.91
2012,23,17.85,25.21,0,2.61,28.83,11.79,32.46
2012,24,17.69,25.28,0,3.04,22.79,11.09,58.29
2012,25,17.92,25.07,0,2.45,26.5,9.94,40.06
