-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2020,,,,,,,,
Location: latitude  27.507   longitude -109.892 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.94 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2020,1,13.72,28.63,0.2,1.95,21.34,11.76,72.62
2020,2,13.5,26.66,0,2.26,21.05,12.02,74.57
2020,3,16.26,23.76,0,2.09,22.89,8.22,63.09
2020,4,16.38,23.97,0,2.01,25.03,7.74,47.39
2020,5,16.22,25.47,0,1.69,28.32,12.18,49.67
2020,6,14.87,27.03,0,2.41,28.57,13.49,50.24
2020,7,15.86,25.88,0,2.03,26.75,11.2,49.75
2020,8,14.22,27.33,0,1.24,25.06,13.14,53.89
2020,9,16.49,25.45,0,1.94,24.63,12.25,65.73
2020,10,16.23,25.3,0.02,3.43,21.66,10.49,65.33
2020,11,17.02,23.26,0,3.21,24.8,6.69,45.75
2020,12,14.44,26.62,0,1.88,25.8,11.42,42.64
2020,13,14.85,26.56,0,1.55,27.17,13.65,40.13
2020,14,10.49,27.92,0,1.46,27.62,15.26,41.87
2020,15,5.72,29.17,0,1.79,27.38,15.18,40.81
2020,16,7.1,29.6,0,2.67,23.62,15.68,47.88
2020,17,16.45,27.09,0,2.93,28.16,14.07,50.26
2020,18,16.89,26.66,0,2.06,28.89,13.45,53.4
2020,19,16.64,26.96,0,1.46,27.33,14.78,56.44
2020,20,16.6,26.65,0,1.28,26.36,15.09,56.63
2020,21,4.89,30.14,0.2,1.27,23.56,12.78,59.09
2020,22,16.71,27.92,0,2.82,25.59,13.11,62.04
2020,23,17.24,26.54,0,1.95,26.35,12.49,65.76
2020,24,14.82,28.2,0,1.6,26.15,12.93,70.4
2020,25,16.67,27.77,0,1.64,25.4,14.92,61.88
2020,26,17.29,26.98,0,1.72,26.14,13.66,58.86
2020,27,17.47,26.6,0,2.05,25.99,13.83,59
2020,28,18.58,25.01,0,2.87,28.77,11.34,44.86
2020,29,18.19,24.67,0,2.11,26.6,11.17,45.59
2020,30,17.04,26.23,0.37,1.44,24.37,13.21,64.36
2020,31,18.44,25.11,0,3.12,28.61,11.61,41.01
2020,32,15.81,27.35,0,2.44,28.41,9.04,35.18
2020,33,13.89,29.43,0.18,3.54,26.56,13.59,51.45
2020,34,10.41,31.15,2.12,3.56,24.31,14.18,72.64
2020,35,9.97,29.79,0.8,3.82,18.98,8.87,58.04
2020,36,19.8,22.04,0,3.65,18.17,4.3,35.07
2020,37,19.79,22.53,0,2.84,22.53,5.9,34.72
2020,38,19.85,24.34,0,3.47,27.68,8.91,40.15
2020,39,19.47,25.45,0,1.63,27.7,12.14,44.63
2020,40,8.89,28.92,0.15,2.98,23.6,11.97,70.2
2020,41,12.03,30.83,1.24,3.69,21.9,13.24,76.91
2020,42,11.88,28.46,0.37,3.01,20.31,12.01,58.63
2020,43,20.29,24.37,0,2.32,22.34,8.72,54.33
2020,44,20.7,24.6,0,1.92,25.03,9.56,45.71
2020,45,20.73,25.09,0,1.58,26.27,12.18,49.4
2020,46,16.89,27.44,0,2.23,28.95,11.21,44.33
2020,47,12.38,29.85,0,2.6,28.67,13.94,37.86
2020,48,18.46,28.11,0,2.67,28.8,15.5,32.21
2020,49,10.84,30.81,0,1.64,27.7,17.35,34.23
2020,50,12.65,31.93,0,1.72,29.35,17.51,34.13
2020,51,20.5,29.16,0,2,32.27,17.16,32.63
2020,52,16.09,31.35,0,1.49,30.65,17.75,37.66
2020,53,14.69,31.19,0,2.29,28.58,17.12,52.03
2020,54,12.59,29.93,0,4.02,23.47,16.15,49.94
2020,55,21.82,26.87,0,3.14,29.52,14.25,39.58
2020,56,22.97,25.41,0,4.05,31.62,12.14,29.98
2020,57,23.01,24.83,0,2.83,28.4,11.63,23.04
2020,58,21.79,26.42,0,2.5,30.91,11.46,29.44
2020,59,19.49,28.98,0,1.73,31.62,14.69,42.59
2020,60,19.32,29.47,0,1.44,28.12,17.14,31.84
2020,61,20.77,28.1,0,1.94,28.2,15.42,35.64
2020,62,5.06,30.96,0.6,2.42,23.74,14.55,56.47
2020,63,13.52,27.83,3.07,2.9,18.12,11.23,57.61
2020,64,23.39,25.5,0,2.94,26.32,9.2,46.29
2020,65,19.47,28.11,0,2.17,30.89,11.62,43.65
2020,66,11.73,30.43,0,1.82,29.07,16.21,42.28
2020,67,10.63,30.62,0.08,1.82,27.34,16.79,47.57
2020,68,7.53,31.39,1.59,2.29,23.71,16.42,62.71
2020,69,13.15,31.21,0.03,1.88,28.56,17.06,54.79
