-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2015,,,,,,,,
Location: latitude  27.507   longitude -109.892 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.94 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2015,1,11.17,28.82,0.02,2.96,20.4,11.7,60.84
2015,2,16.13,23.46,0,3.19,17.09,6.64,42.8
2015,3,16.34,22.28,0,2.56,21.51,6.79,33.76
2015,4,16.51,23.9,0,2.6,28.09,7.75,23.31
2015,5,15.94,27.23,0,2.21,31.05,11.23,24.16
2015,6,11.94,29.94,0.01,1.72,28.69,15.81,35.5
2015,7,7.23,30.64,0.03,1.55,26.55,17.08,45.66
2015,8,14.37,29.24,0,1.66,28.89,16.53,48.73
2015,9,10.03,30.38,0,1.39,25.16,16.55,43.76
2015,10,15.66,26.16,0,1.55,26.25,13.32,36.56
2015,11,15.93,26.36,0,1.85,26.76,13.39,39.25
2015,12,16.39,26.12,0,2.06,27.27,15.02,44.96
2015,13,13.96,27.94,0,1.92,24.4,13.99,50.94
2015,14,13.79,28.05,0,2.38,25.08,15.15,49.35
2015,15,16.2,27.65,0,2.32,26.26,13.48,40.61
2015,16,9.76,29.44,0,2.12,27.57,14.76,38.82
2015,17,6.56,30.75,0,1.53,26.36,16.56,38.97
2015,18,15.57,30.01,0.01,2.54,32.23,15.45,35.48
2015,19,16.48,28.74,0.01,2.42,31.44,15.46,37.95
2015,20,17.23,27.25,0.02,1.54,30.79,16.57,35.17
2015,21,10.11,27.67,0,1.97,24.22,14.66,53.71
2015,22,17.69,25.42,0,2.96,26.78,12.21,36.98
2015,23,12.38,26.91,0,1.94,24.62,10.04,26.69
2015,24,8.34,28.76,0,1.43,21.74,14.28,31.82
2015,25,8.52,30.75,0.41,1.49,26.15,15.58,47.85
2015,26,7.24,31.86,0.36,2.2,28.19,17.21,58.54
2015,27,14.82,30.77,0,2.52,30.68,18.13,58.75
2015,28,17.32,30.09,0,3.31,32.26,17.9,51.59
2015,29,7.41,31.99,0.94,2.83,25.08,18.11,54.08
2015,30,2.46,31.52,12.73,3,20.11,16.94,81.74
2015,31,8.26,30.81,13.82,2.65,20.51,14.82,77.16
2015,32,17.55,27.67,0.11,1.65,24.09,11.77,66
2015,33,16.51,28.6,0.68,2.06,27.15,11.65,56.1
2015,34,18.26,27.18,0.42,1.81,25.76,12.79,68.17
2015,35,18.95,27.11,0,2.46,30.15,13.04,57.54
2015,36,18.03,28.12,0,1.77,30.3,13.57,48.19
2015,37,19.25,27.32,0,2.2,33.33,14.94,41.41
2015,38,19.88,26.72,0,2.27,32.58,16.42,39.92
2015,39,20.01,26.5,0,2.02,32.56,14.85,47.17
2015,40,19.71,27.15,0,1.5,30.2,14.83,54.88
2015,41,19.7,27.02,0.01,1.27,29.78,16.32,49.46
2015,42,20,27.05,0.01,1.9,28.94,15.25,52.33
2015,43,19,27.87,0.4,2.02,28.32,14.25,57.33
2015,44,15.5,30.32,1.25,2.87,28.21,14.58,61.98
2015,45,11.92,33.29,4.95,2.3,26.37,18.4,70.28
2015,46,10.95,33.13,20.31,1.61,26.02,17.61,74.01
2015,47,18.88,29.59,3.62,1.89,26.38,16.08,72.18
2015,48,20.64,27.93,0,1.87,28.4,14.31,60.84
2015,49,20.75,28.1,0.02,3.24,32.58,14.87,51.18
2015,50,18.3,28.18,0.04,1.2,30.14,16.06,51.26
2015,51,20.22,27.88,0.02,1.69,27.42,16.73,58.07
2015,52,16.52,30.21,0.02,2.41,28.19,15.57,64.83
2015,53,19.97,29.71,0,2.03,28.47,17.25,60.62
2015,54,21.1,28.37,0,2.75,28.83,16.19,52.31
2015,55,21.39,26.52,0,3.82,25.98,13.81,52.18
2015,56,22.27,25.13,0,4.92,27.56,10.53,40.08
2015,57,22.57,25.67,0,2.29,27.55,12.88,48.04
2015,58,22.29,26.06,0,3.87,25.81,12.66,65.98
2015,59,22.04,27.6,0,3.29,25.22,14.75,67.43
2015,60,19.14,28.99,0,2.58,24.1,13.55,72.33
2015,61,5.68,31.82,4.7,1.16,20.95,16.31,81.9
2015,62,5.65,31.8,20.71,2.51,18.88,14.47,81
2015,63,19.15,27.86,0.52,1.65,22.12,12.89,65.27
2015,64,23.7,25.84,0,1.95,27.73,11.12,47.91
2015,65,23.71,27.25,0,2.07,29.9,12.87,45.62
2015,66,12.65,29.91,0,1.51,24,15.87,57.64
2015,67,22.48,27.88,0,1.89,27.78,14.03,54.57
2015,68,23.62,25.96,0,2.35,29.64,13.4,45.76
2015,69,23.7,26.23,0,2.18,30.09,13.45,45.04
2015,70,23.48,27.99,0,2,31.86,13.78,54.08
2015,71,15.87,31.05,0.02,2.74,29.84,16.69,51.29
