-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2022,,,,,,,,
Location: latitude  27.507   longitude -109.892 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.94 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2022,1,15.25,25.79,0.01,1.69,21.09,12.97,70.55
2022,2,16.36,24.44,0,3.27,26.03,9.65,51.94
2022,3,14.97,26.1,0,1.51,21.61,10.47,51.71
2022,4,15.04,26.09,0,2.23,27.28,11.73,47.95
2022,5,16.19,25.14,0,2.97,26.54,11.25,44.43
2022,6,16.4,25.44,0,1.74,27.64,11.62,50.05
2022,7,16.33,25.22,0,1.51,25.76,12.53,61.65
2022,8,15.71,27.26,0,2.62,25.44,12.82,67.42
2022,9,11.24,28.98,0,1.73,25.1,15.49,61.4
2022,10,14.53,28.18,0,2.64,28.13,14.5,49.07
2022,11,9.76,30.14,0,2.58,27.38,16.48,47.73
2022,12,12.53,30.47,0,2.84,25.86,16.52,47.82
2022,13,15.61,28.55,0,3.39,30.65,15.99,40.05
2022,14,15.66,29.08,0,3.07,30.38,15.46,39.64
2022,15,10.95,30.36,0,2.08,27.42,16.64,54.54
2022,16,16.31,27.8,0,1.99,27.95,14.98,50.64
2022,17,14.31,28.36,0,2.53,29.28,15.56,49.2
2022,18,14.8,29.12,0,2.51,28.87,15.97,53.45
2022,19,15.87,27.91,0,2.43,25.78,15.34,61.9
2022,20,17.04,26.53,0,2.41,26.54,13.83,49.44
2022,21,17.47,25.59,0,2.07,27.4,11.89,45.14
2022,22,17.33,25.59,0,3.23,23.88,11.35,64.28
2022,23,15.01,26.58,0,2.38,23.3,11.88,58.55
2022,24,17.72,25.23,0,2.36,25.72,11.39,48.75
2022,25,16.96,25.43,0,1.84,25.57,10.17,49.19
2022,26,17.28,25.02,0,1.75,25.7,12.4,43.47
2022,27,16.41,26.05,0,2.11,27.63,13.29,38.27
2022,28,14.54,26.76,0,1.89,28.84,13.6,34.86
2022,29,18.15,25.89,0,1.87,28.02,13.3,44.55
2022,30,17.23,25.57,0,2.2,26.61,12.33,41.96
2022,31,18.88,24.65,0,2.16,26.74,11.89,40.51
2022,32,16.06,27.09,0,1.77,25.28,12.57,40.81
2022,33,6.89,29.72,0.37,2.21,18.49,12.56,61.76
2022,34,19.14,23.06,0,3.23,20.99,6.74,32.7
2022,35,19.44,24.13,0,1.87,25.32,8.19,33.56
2022,36,19.2,25.53,0,2.25,26.73,10.02,38.72
2022,37,19.23,25.34,0,1.89,23.58,11.42,50.18
2022,38,19.74,25.45,0,2.15,29.27,11.18,34.6
2022,39,19.92,25.01,0,2.41,29.38,10.92,29.53
2022,40,19.96,25.43,0,1.65,27.79,12.06,36.06
2022,41,20.06,25.3,0,1.94,28.88,12.18,36
2022,42,20.29,25.16,0,1.94,28.67,13.06,41.02
2022,43,18.8,26.16,0,2.03,30.96,11.2,42.9
2022,44,19.8,26.34,0,2.66,35.03,13.51,24.31
2022,45,21.46,24.89,0,2.36,33.53,12.8,21.81
2022,46,21.2,25.03,0,2.09,29.98,15.22,25.29
2022,47,20.66,25.09,0,3.28,22.3,12.12,60.97
2022,48,21.62,24.08,0,2.69,25.65,9.45,37.73
2022,49,21.92,24.44,0,2.81,27.88,10.99,31.55
2022,50,21.44,25.94,0,1.94,30.64,11.4,34.97
2022,51,21.63,25.75,0,2.29,28.03,13.25,40.65
2022,52,18.34,27.58,0.01,2.47,22.57,13.41,56.18
2022,53,19.34,26,0,2.18,25.21,11.11,48.63
2022,54,20.52,26.21,0,2.81,23.87,12.47,50.31
2022,55,22.13,25.22,0,4.07,26.32,10.67,41.73
2022,56,18.6,27.38,0,3.48,24.55,12.06,30.24
2022,57,22.96,25.28,0,3.57,29.2,10.63,28.88
2022,58,22.88,26.73,0,3.27,32.49,12.27,25.29
2022,59,22.9,26.5,0,2.12,31.22,12.88,34.59
2022,60,22.36,26.38,0,1.79,30.53,13.87,33.66
2022,61,19.37,27.73,0,1.86,31.87,16.07,21.36
2022,62,21.38,28.36,0,1.71,31.15,17.93,18.89
2022,63,23.42,26.88,0,2.67,29.95,16.15,30.78
2022,64,24.01,25.42,0,3.18,27.68,13.14,40.63
2022,65,23.99,24.85,0,3.8,27.81,11.38,41.06
2022,66,23.27,24.79,0,3.75,27.18,11.95,30.48
2022,67,25.08,23.83,0,3.45,26.85,10.35,29.59
2022,68,24.94,23.78,0,2.28,25.08,9.05,32.99
2022,69,24.06,24.4,0,2.09,26.26,11.06,34.66
2022,70,24.33,25.02,0,2.45,25.72,12.34,34.32
2022,71,24.58,26.16,0,2.85,29.79,11.63,28.56
2022,72,25.03,25.68,0,2,29.59,12.75,29.78
2022,73,25.89,25.45,0,2.56,33.47,14.87,20.91
2022,74,25.9,26.4,0,2.41,34.7,14.45,19.22
2022,75,25.93,25.85,0,2.05,31.96,15.12,24.77
2022,76,25.46,25.95,0,2.61,33,14.63,34.37
2022,77,25.44,25.9,0,2.16,31.14,14.09,34.06
2022,78,25.69,26.01,0,1.82,32.51,15.54,23.05
2022,79,25.95,25.8,0,3.27,29.25,13.9,37.95
2022,80,25.05,26.25,0,3.75,26.57,12.75,47.73
2022,81,26.28,25.36,0,2.46,30.08,12.69,29.54
2022,82,26.94,25.86,0,4.02,32.86,13.6,17.55
2022,83,27.59,24.86,0,3.07,33.64,13.76,17.84
2022,84,26.08,26.88,0,1.97,34.91,15.86,18.74
2022,85,22.19,27.5,0,1.76,34.04,18.4,21.14
2022,86,24.12,26.9,0,2.44,33.06,16.39,24
2022,87,23.25,28.95,0,2.57,31.66,15.45,38.89
2022,88,25.58,28.43,0,3.24,26.26,16.06,55.97
2022,89,27.26,26.55,0,3.27,29.64,13.14,41.55
2022,90,27.32,26.8,0,2.07,30.98,14.21,35.28
2022,91,24.94,27.53,0,2.55,31.28,16.18,38.47
2022,92,27.42,26.94,0,2.42,30.99,15.41,40.05
2022,93,27.75,26.71,0,2.56,31.27,16.81,47.04
2022,94,26.16,28.38,0,2.36,28.15,15.36,58.68
2022,95,27.56,28.15,0,2.36,32.83,15.76,47.23
2022,96,27.28,29.14,0,2.83,34.87,16.75,43.52
2022,97,27.5,30.17,0,2.82,39.82,17.45,33.25
2022,98,26.07,29.13,0,4.39,33.29,19.22,42.1
2022,99,26.64,29.36,0,3.57,32.9,19.75,42.23
2022,100,23.2,30.4,0,4.45,30.06,18.59,65.55
2022,101,27.85,28.66,0,3.62,30.34,17.08,62.19
2022,102,27.63,28.57,0,3.13,29.43,17.29,57.42
2022,103,29.03,26.8,0,3.58,32.37,16.07,35.06
2022,104,29.53,26.23,0,2.97,33.98,16.52,16.69
2022,105,28.69,27.33,0,1.88,33.5,17.79,32.71
2022,106,21.08,30.29,0,1.86,34.2,19.79,20.72
2022,107,27.6,29.09,0,3.88,39.72,18.8,17.51
2022,108,29.48,28.44,0,2.65,38.95,19.5,24.72
