-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2019,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2019,1,11.32,28.64,0,0.69,22.73,9.05,51.63
2019,2,14.75,27.32,0,1.27,22.07,9.6,58.79
2019,3,16.53,27.86,0,1.05,25.1,9.7,57.35
2019,4,17.42,28.15,0,1.09,25.74,9.98,59.65
2019,5,17.5,27.79,0,1,27.41,11.71,57.98
2019,6,17.86,26.98,0,1.01,26.3,11.63,62.64
2019,7,16.74,27.56,0.01,0.97,27.51,11.47,57.55
2019,8,18.82,27.13,0.04,1.29,26.54,10.95,50.95
2019,9,19.35,24.3,0,1.87,23.32,5.15,55.32
2019,10,17.68,27.64,0.03,1.39,24.33,7.28,69.96
2019,11,14.1,28.81,1.12,1.33,23.11,11.42,72.09
2019,12,16.27,28.09,0.02,0.97,24.57,10.45,70.14
2019,13,16.59,28.5,1.11,1.11,23.91,10.38,68.14
2019,14,15.4,29.15,3.74,1.18,23.64,10.92,75.59
2019,15,12.98,29.62,0.89,0.84,23.47,11.97,70.34
2019,16,13.94,29.2,0.36,1.01,22.04,13.52,68.4
2019,17,9.61,30.2,0.74,0.66,19.74,13.55,80.43
2019,18,13.73,29.21,0.01,1.02,23.49,12.97,70.44
2019,19,19.84,26.75,0,1.24,23.97,11.28,59.78
2019,20,18.72,25.32,0,1.93,25.22,8.23,50.42
2019,21,20.34,24.32,0,1.25,27.05,5.24,53.19
2019,22,20.32,25.78,0,1.24,26.54,12.06,69.25
2019,23,20.11,26.51,0,1.19,26.8,11.9,59.88
2019,24,20.28,25.9,0,1.53,27.01,8.89,48.77
2019,25,18.7,26.24,0,1.41,27.1,10.51,51.59
2019,26,20.72,24.54,0,2.26,25.25,9.04,57.66
2019,27,21.94,23.02,0,2.13,23.86,3.62,46.41
2019,28,21.68,24.38,0,1.4,25.61,6.84,41.31
2019,29,21.44,23.79,0,1.32,25.42,6.63,45.68
2019,30,21.26,23.79,0,1.78,24.64,7.12,50.99
2019,31,18.98,24.95,0,1.57,24.34,8.28,56.42
2019,32,21.28,25.19,0,1.34,25.54,7.93,52.36
2019,33,21.59,25.5,0,1.14,23.88,10.1,39.86
2019,34,20.02,25.87,0,1.34,27.21,9.6,40.98
2019,35,22.14,25.88,0.01,1.07,29.21,9.9,44.61
2019,36,21.47,26.09,0,1.05,28.27,10.12,48.8
2019,37,22.38,25.67,0,1.39,29.05,11.84,48.25
2019,38,22.77,25.33,0.01,1.12,29.56,9.12,45.79
2019,39,18.41,27.81,0,1.57,26.46,11.15,55.94
2019,40,20.8,27.15,0,1.36,27.55,9.62,57.66
2019,41,18.43,28.76,0,1.17,27.96,12.02,54.47
2019,42,21.26,27.59,0,1.39,27.21,11.7,54.69
2019,43,20.87,28.3,0,1.12,28.61,10.93,53.29
2019,44,19.43,28.35,0.01,2.17,28.05,10.87,56.05
2019,45,22.76,26.94,0.02,1.52,28.69,11.96,54.21
2019,46,23.03,27.34,0,1.01,31.04,10.8,53.72
2019,47,22.95,27.9,0,1.44,32.28,11.8,53.35
2019,48,23.22,28,0,1.72,29.99,12.98,56.77
2019,49,23.59,27.63,0,1.48,30.17,12.27,58.88
2019,50,23.12,27.1,0.05,2.14,27.23,10.82,63.17
2019,51,23.82,25.97,0.01,2.12,28.02,9.7,56.52
2019,52,23.78,25.73,0.01,2.59,26.36,8.29,57.51
2019,53,18.72,29.42,1.16,1.93,26.44,10.82,63.02
2019,54,15.71,28.9,0.09,1.2,25.85,13.34,50.25
2019,55,21.87,27.71,0,1.69,30.71,11.54,38.72
2019,56,21.2,29.11,0.06,1.56,30.22,10.83,44.47
2019,57,24.41,27.15,0,1.53,31.48,14.01,38.95
2019,58,24.82,26.88,0,1.26,31.86,12.98,41.32
2019,59,25.33,26,0,1.42,32.29,14.48,42.84
2019,60,25.05,26.66,0,1.25,31.32,13.14,52.44
2019,61,25.29,26.34,0,1.24,32.62,12.01,45.8
2019,62,25.5,26.6,0,1.26,33.46,13.36,35.87
2019,63,25.42,26.9,0,1.23,33,13.69,40.12
2019,64,25.3,27.16,0,1.34,33.47,13.27,39.29
2019,65,24.63,27.67,0,1.14,32.76,13.97,35.09
2019,66,24.42,27.62,0,1.22,33.36,14.36,31.59
2019,67,24.65,27.4,0,1.16,32.94,15.41,27.11
2019,68,26.2,26.63,0,1.3,32.72,13.86,29.37
