-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2020,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2020,1,7.57,30.27,5.64,2.91,22.13,11.36,77.99
2020,2,16.49,26.25,35.96,2.69,19.59,8.35,75.02
2020,3,19.94,22.53,0,0.96,21.7,4.64,53.54
2020,4,18.26,22.65,0,2.53,21.53,4.57,50.1
2020,5,19.43,23.22,0,1.7,22.92,0.94,39.21
2020,6,19.09,24.86,0,1.2,24.31,2.9,40.57
2020,7,17.18,26.2,0,2.05,22.42,8.51,42.29
2020,8,16.67,25.93,0,1.21,24.66,4.48,56.29
2020,9,18.32,26.2,0,0.99,25.32,10.02,54.98
2020,10,19.21,25.45,0.01,1.38,23.59,11.55,55.56
2020,11,19.14,25.92,0,1.01,26.74,9.86,45.48
2020,12,17.12,26.57,0,1,25.31,8.51,52.66
2020,13,19.02,26.38,0,1.02,26.77,11.5,48.68
2020,14,17.42,26.83,0,1.04,27.09,9.9,49.38
2020,15,14.91,27.86,0,1.05,26.51,10.51,54.02
2020,16,17.74,28.44,0.17,1.07,26.43,12.24,62.26
2020,17,16.88,29.6,0.09,1.36,25.44,13.41,67.14
2020,18,13.49,29.82,0.08,1.18,23.92,12.35,63.07
2020,19,15.59,29.68,0.75,1.65,23.77,13.97,66.48
2020,20,18.9,27.34,0.02,1.32,25.28,11.54,61.74
2020,21,18.75,28.14,0,1.26,26.3,9.06,63.37
2020,22,18.98,27.75,0,1.76,25.09,11.77,66.68
2020,23,9.1,29.27,0,0.87,21.34,11.4,65.51
2020,24,18.58,27.79,0.02,1.14,24.21,9.78,63.71
2020,25,14.72,29.5,0.28,1.6,23.9,12.98,75.47
2020,26,15.51,28.63,0.21,1.5,23.24,11.34,69.45
2020,27,21.45,24.7,0,1.17,24.27,9.07,59.59
2020,28,21.24,25.03,0,1.22,25.22,6.57,51.61
2020,29,20.97,25.89,0,1.94,24.87,5.95,53.2
2020,30,9.38,29.47,0.04,2.11,22.22,9.92,69.69
2020,31,15.11,27.86,0,1.17,19.89,9.88,57.8
2020,32,10.08,29.66,0.05,1.58,21.08,9.17,53.69
2020,33,9.95,30.4,3.67,1.47,22.64,8.7,69.31
2020,34,2.98,29.92,31.98,1.84,16.92,9.89,87.61
2020,35,12.18,29.73,1.54,1.91,20.61,9.12,83.47
2020,36,13.59,27.53,1.85,2.42,20.6,9.89,85.39
2020,37,21.42,23.87,0.09,1.01,23.5,8.39,54.48
2020,38,20.96,24.66,0,1.34,26.92,9.27,43.52
2020,39,21.42,25.2,0,1.39,26.41,8.96,55.51
2020,40,20,28.07,0,1.48,27.13,10.91,67.99
2020,41,22.17,27.43,0,1.35,26.35,12.71,68.07
2020,42,22.03,27.64,0,1.62,26.84,10.85,68.34
2020,43,16.87,27.77,0,1.44,22.05,11.76,67.57
2020,44,22.18,25.58,0,1.65,25.71,9.87,54.43
2020,45,22.27,26.88,0,1.26,27.82,10.15,50.57
2020,46,19.27,28.25,0,1.01,27.64,12.61,53.94
2020,47,21.63,28.04,0,1.24,29.61,12.55,52.32
2020,48,22.52,28.1,0,1.07,31.06,12.82,53.24
2020,49,23.27,27.52,0,0.93,31.42,13.81,56.36
2020,50,23.32,27.51,0,0.83,31.01,14.52,53.01
2020,51,23.22,27.53,0,1.16,31.1,13.72,49.58
2020,52,21.82,28.67,0,1.58,29.28,13.14,56.95
2020,53,19.72,29.41,0,1.18,29.11,13.64,52.55
2020,54,22.79,27.37,0,1.75,28.7,13.35,54.15
2020,55,24.21,26.49,0,1.29,29.14,11.68,49.02
2020,56,22.49,27.17,0,1.7,26.82,12.14,51.96
2020,57,24.54,25.8,0,1.15,27.89,10.97,52.48
2020,58,24.26,26.1,0,1.9,26.69,7.71,46.94
2020,59,24.26,27.21,0,1.05,29.14,9.58,51.09
2020,60,24.48,26.92,0,1.32,29.83,9.93,48.85
2020,61,24.8,27.4,0,1.65,29.85,13.12,52.7
2020,62,25.21,26.91,0,1.51,30.73,12.59,49.02
2020,63,25.22,26.28,0,2.46,27.68,11.84,47.75
2020,64,22.9,27.42,0,2.1,26.39,9.8,59.64
2020,65,22.12,28.28,0,1.05,28.44,11.95,47.53
2020,66,21.54,29.18,0,1.66,28,10.27,41.38
2020,67,20,29.51,0,1.57,27.21,11.68,47.69
2020,68,17.74,30.61,0,1.39,29.26,13.02,51.8
2020,69,19.78,30.68,0,0.84,27.38,15.08,59
