-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2022,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2022,1,19.09,25.68,0,1.27,26.15,8.81,61.83
2022,2,19.41,25.09,0,1.44,27.15,8.58,48.92
2022,3,18.24,25.83,0,1.36,26.51,7.39,56.99
2022,4,18.96,26.24,0,1.06,28.3,10.01,56.87
2022,5,19.03,25.61,0,1.18,28.15,11.22,48.88
2022,6,19.51,24.97,0,1.26,27.79,11.17,40.74
2022,7,19.24,25.47,0,1.18,27.78,10.78,44.77
2022,8,17.65,25.53,0,0.91,26.25,9.71,48.86
2022,9,19.06,25.55,0,1.07,27.06,9.82,35.53
2022,10,14.79,27.76,0,2.01,24.68,10.4,52.92
2022,11,17.47,27.39,0,2.1,23.04,10.89,56.55
2022,12,17.14,27.78,0,1.36,25.79,7.62,56.89
2022,13,18.57,27.38,0,1.33,27.33,10.3,52.37
2022,14,19.54,26.18,0,1.37,27.18,9.91,51.24
2022,15,19.48,26.65,0,1.01,27.66,11.11,61.87
2022,16,17.55,27.13,0,1.43,23.33,8.81,54.11
2022,17,18.7,26.45,0.02,0.85,26.12,11.05,56.33
2022,18,18.5,25.95,0.09,1.02,26.7,10.04,55.54
2022,19,16.78,25.69,0,0.92,25.42,10.57,44.64
2022,20,11.67,28.68,0,1.05,25.08,11.79,46.01
2022,21,10,29.76,0,1.62,22.16,11.47,48.71
2022,22,18.19,27.08,0,1.61,25.5,9.18,55
2022,23,17.28,27.68,0,1.58,25.01,10.21,54.75
2022,24,11.04,29.45,0.2,1.95,24.11,10.36,62.09
2022,25,18.46,27.53,0.02,1.38,25.1,11.38,64.84
2022,26,19.34,26.77,0,1.23,25.18,9.47,53.61
2022,27,19.05,27.37,0.25,1.34,26.2,12.53,48.49
2022,28,20.22,26.45,0,0.78,28.08,13.01,40.54
2022,29,20.41,26.64,0,1.61,27.76,9.09,49.75
2022,30,21.34,25.58,0,1.45,27.69,11.58,42.66
2022,31,21.64,24.98,0,2,26.13,11.95,39.48
2022,32,22.17,24.13,0,1.72,26.46,10.71,33.55
2022,33,22.07,24.85,0,1.77,27.04,9.53,39.56
2022,34,19.69,26.61,0,1.89,24.99,9.53,41.52
2022,35,18.77,27.76,0,1.62,26.03,10.88,45.57
2022,36,20.35,26.37,0,1.52,26.05,8.81,48.31
2022,37,21.38,26.83,0,1.54,26.83,11.55,50.64
2022,38,16.4,28.36,0,1.54,26.02,11.45,47.66
2022,39,22.4,24.81,0,1.77,25.24,6.69,48.81
2022,40,23.12,23.84,0,1.55,25.06,9.65,37.8
2022,41,23.39,23.29,0,1.65,24.65,8.64,39.62
2022,42,22.93,24.31,0,1.67,24.17,7.86,46.63
2022,43,20.29,26.75,0,0.78,25.28,7.39,38.37
2022,44,17.82,29.7,0.01,1.97,22.88,8.62,52.16
2022,45,18.09,29.72,0.07,1.56,24.91,11.15,44.9
2022,46,21.6,27.42,0,1.39,28.11,10.35,47.6
2022,47,23.3,26.47,0,1.54,28.55,11.8,48.37
2022,48,23.43,26.5,0,1.69,29.03,11.86,43.38
2022,49,23.55,26.16,0,1.24,30.13,11.29,34.73
2022,50,21.78,27.86,0.3,1.34,30.14,12.32,39.67
2022,51,22.28,27.66,0.08,1.07,28.99,13.04,46.1
2022,52,22.46,27.37,0,1.48,30.1,14.44,42.5
2022,53,24.31,26.29,0,1.34,30.74,11.55,41.93
2022,54,23.79,27.32,0,1.03,31.23,12.57,43.55
2022,55,23.39,27.01,0.03,1.22,30.88,13.49,38.94
2022,56,21.69,27.99,0,0.99,30.69,13.74,38.7
2022,57,20.43,28.67,0,1,30.93,14.16,29.56
2022,58,22.7,27.98,0,1.22,32.15,12.93,34.41
2022,59,24.4,27.38,0,1.13,31.15,12.26,39.51
2022,60,24.18,27.14,0,1.08,31.03,12.68,48.05
2022,61,25.05,26.42,0,1.11,31.31,13.23,35.94
2022,62,25.19,26.42,0,1.16,31.11,12.7,37.1
2022,63,24.58,26.7,0,1.06,30.86,12.29,34.05
2022,64,24.83,27.12,0,1.32,30.77,12.86,36.38
2022,65,25.91,26.28,0,1.47,30.43,13.04,31.71
2022,66,25.89,26.11,0,1.46,30.48,12.94,33.25
2022,67,26.18,25.89,0,2.13,29.75,11.92,38.66
2022,68,26.29,25.04,0,2.04,28.73,11.05,35.23
2022,69,26.31,24.98,0,2.17,28.42,9.3,33.15
2022,70,26.69,25.19,0,2.09,30.04,9.23,36.52
2022,71,26.65,26.09,0,1.69,31.54,8.78,32.95
2022,72,26.65,26.07,0,2.15,30.36,8.61,35.24
2022,73,26.54,26.65,0,1.6,31.25,12.62,34.74
2022,74,25.67,28.02,0,1.14,32.23,12.44,30.69
2022,75,25.03,27.48,0,1.99,31.35,14.26,32.82
2022,76,27.44,25.48,0,2.51,30.88,12.58,27.33
2022,77,27.6,25.02,0,1.39,31.44,11.7,16.96
2022,78,27.69,24.92,0,1.53,32.21,10.59,17.69
2022,79,27.65,25.25,0,1.98,31.74,12.14,21.42
2022,80,27.94,24.67,0,2.64,31.79,13.32,21.9
2022,81,28.22,24.17,0,2.42,31.58,13.24,15.99
2022,82,28.26,23.93,0,2.11,31.11,11.11,13.99
2022,83,28.48,24.88,0,1.2,30.13,9.04,16.4
2022,84,27.66,26.15,0,1.29,30.99,9.01,21.07
2022,85,27.41,26.44,0,0.93,31.58,12.6,25.33
2022,86,27.61,25.53,0,1.42,31.59,12.96,27.05
2022,87,27.91,26.17,0,1.61,31.83,13.83,32.6
2022,88,28.38,25.48,0,2.21,32.94,13.14,24.47
2022,89,28.3,25.8,0,2.19,32.52,13.4,16.3
2022,90,27.17,27.13,0,1.77,33.67,11.46,22.85
2022,91,27.85,26.41,0,1.98,32.8,11.18,23.02
2022,92,28.14,28.29,0,1.16,34.54,12.84,29.86
2022,93,27.85,27.9,0,1.44,34.65,13.91,27.97
2022,94,28.75,26.87,0,2.27,33.29,14.17,28.49
2022,95,28.47,26.99,0,1.82,32.36,13.16,29.07
2022,96,27.74,28.01,0,1.06,33.04,13.56,29.56
2022,97,27.58,28.08,0,1.58,33.58,13.75,32.92
2022,98,24.47,29.28,0,1.95,32.18,13.79,35.49
2022,99,23.05,29.72,0,2,32.24,14.46,44.61
2022,100,24.66,29.14,0.02,2.4,31.45,14.4,52.09
2022,101,24.65,29.64,0,1.9,32.59,14.03,46.67
2022,102,23.3,30.53,0.16,1.94,32.59,14.47,46.13
2022,103,27.14,29.01,0.02,1.6,33.64,15.11,33.6
2022,104,23.15,29.36,0,1.39,33.56,16.12,21.82
2022,105,27.2,29.07,0,1.83,34.99,14.56,24.59
2022,106,28.9,27.61,0,1.78,35.76,15.67,20.43
2022,107,26.95,27.91,0,1.94,36.68,15.62,19.51
