-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2013,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2013,1,3.63,30.14,29.03,0.84,17.82,10.83,88.45
2013,2,5.94,30.11,23.74,1.79,17.22,10.52,91.53
2013,3,16.96,27.25,0.41,1.43,22.75,9.34,77.07
2013,4,16.82,26.86,0,1.28,23.42,8.83,71.29
2013,5,16.55,26.93,0,1.24,23.56,10.19,66.04
2013,6,18.72,25.64,0,1.22,25.52,8.75,59.8
2013,7,16.62,26.94,0.02,1.65,24.49,7.12,67.81
2013,8,6.96,30,0.41,2.66,21.92,10.74,74.06
2013,9,17.97,26.68,0.02,2.32,22.73,10.33,72.59
2013,10,19.77,26.22,0,1.08,25.19,7.87,64.64
2013,11,18.07,27.12,0,1.22,24.67,12.33,63.17
2013,12,17.23,27.26,0,1.72,24.65,10.78,67.34
2013,13,17.13,27.26,0,1.52,24.44,9.92,65.51
2013,14,17.66,27.65,0,1.58,24.82,9.5,65.36
2013,15,17.38,27.9,0,1.2,23.39,10.24,64.46
2013,16,16.68,27.89,0,1,25.11,9.72,54.86
