-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2018,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2018,1,17.14,27.08,0.58,1.28,25.43,8.45,53.71
2018,2,16.34,27.13,1.86,1.1,25.43,9.26,63.05
2018,3,15.88,26.67,0.16,0.98,25.9,10.75,59.03
2018,4,17.23,26.45,0,1.19,25.38,9.49,56.74
2018,5,18.65,25.09,0,1.27,26.11,11.49,47.73
2018,6,19.09,24.73,0,1.18,26.21,8,43.52
2018,7,19.19,25,0,1.07,26.49,7.31,46.26
2018,8,18.41,25.35,0,1.43,26.86,8.87,46.67
2018,9,18.9,25.5,0,1.23,26.25,7.38,52.62
2018,10,19.03,25.5,0,1.21,26.92,9.94,56.47
2018,11,20.05,23.98,0,0.91,26.19,9.25,42.77
2018,12,19.58,23.56,0,1.81,25.82,6.64,39.48
2018,13,19.24,23.62,0,1.43,26.88,7.25,35.75
2018,14,19.68,23.45,0,1.4,24.25,5.15,45.46
2018,15,19.63,23.99,0,1.22,24.7,4.43,43.38
2018,16,20.01,23.99,0,0.92,25.97,6.8,38.11
2018,17,19.52,24.83,0,1.35,25.1,5.31,55.07
2018,18,18.62,25.93,0,1.53,25.29,7.15,52.22
