-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2018,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2018,135,27.5,31.06,0.52,1,33.16,17.35,52.74
2018,136,27.37,31.91,0.56,1.44,34.79,18.39,47.01
2018,137,26.88,31.07,0.68,1.41,35.03,18.72,43.21
2018,138,29.29,28.43,0,1.91,34.38,15.7,47.13
2018,139,30.58,26.86,0,1.99,34.14,15.34,38.61
2018,140,30.8,26.47,0,1.43,34.14,15.2,27.14
2018,141,29.92,27.98,0,1.23,34.25,14.36,27.69
2018,142,30.36,27.98,0,1.19,34.54,14.57,32.71
2018,143,28.89,28.93,0,1.31,34.79,15.03,32.68
2018,144,28.87,29.61,0,1.19,35.71,16.51,33.69
2018,145,28.56,29.82,0.02,1.66,35.92,16.57,38.82
2018,146,27.57,31.87,0,1.53,36.1,18.45,40.96
2018,147,28.93,31.11,0,1.86,37.33,18.11,50.76
2018,148,28.47,31.51,0.01,1.69,36.32,19.67,53.48
2018,149,28.07,31.55,0.04,2.04,37.21,19.28,52.2
2018,150,28.84,31.35,0.09,1.6,36.32,19.97,48.51
2018,151,26.74,32.44,0.58,1.4,37.69,19.38,53.29
2018,152,29.12,31.79,0.26,1.91,37.31,19.54,51.67
