-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2020,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2020,136,30.86,25.47,0,2.13,33.98,13.35,26.54
2020,137,31.16,25.62,0,2.15,32.71,13.26,22.61
2020,138,30.18,27.03,0,1.5,34.24,14.07,24.62
2020,139,28.32,28.31,0,1.2,35.1,15.05,34.73
2020,140,27.95,27.77,0,1.74,34.99,16.14,36.57
2020,141,28.59,28.63,0,1.96,34.74,16.42,36.14
2020,142,29.95,28.64,0,2.15,34.93,15.67,39.48
2020,143,30.44,28.21,0,2.16,34.4,15.68,37.41
2020,144,30.84,27.76,0,1.88,34.69,13.98,37.1
2020,145,31.23,27,0,2,33.89,14.11,34.84
2020,146,31.59,26.39,0,1.72,34.51,11.33,32.08
2020,147,31.31,26.56,0,1.72,35.07,12.23,35.68
2020,148,30.56,27.91,0,1.52,35.63,14,30.35
2020,149,29.4,28.31,0,1.66,35.92,14.66,31.4
2020,150,24.65,31.44,0.98,2.05,35.04,16.21,36.32
2020,151,24.1,32.39,2.39,2.48,31.96,17.91,41.22
2020,152,26.47,31.16,0.22,1.79,33.01,16.48,41.95
2020,153,24.28,32.39,0.94,1.34,32.62,18.05,46.08
2020,154,23.12,33.93,1.35,1.34,33.07,19.08,50.41
2020,155,26.67,33.39,0.12,1.51,36.08,19.99,42.08
2020,156,29.48,31.97,0.01,1.93,37.59,19.69,39.98
2020,157,28.74,31.7,0,1.76,37.44,20.06,46.27
2020,158,26.25,32.35,0.51,2.14,36.03,19.61,52.73
2020,159,23.1,33.14,0.14,2.34,34.18,19.14,53.99
2020,160,26.94,31.5,1.49,2.13,30.88,18.81,59.24
2020,161,23.6,31.7,3.42,1.61,34.53,16.51,52.71
2020,162,25.59,32.44,2.69,1.34,31.18,17.68,58.33
2020,163,22.73,33.18,0.62,1.55,29.28,19.5,56.27
2020,164,20.97,33.76,1.06,2.52,32.51,18.77,48.58
2020,165,29.38,30.5,0.05,2.26,33.82,16.17,40.64
2020,166,23.09,31.53,1.04,1.53,34.23,15.84,45.19
2020,167,27.56,31.53,1.99,1.56,33.88,17.19,54.82
2020,168,27.59,31.83,0.86,1.87,33.8,17.56,48.39
2020,169,26.12,31.82,0.67,1.79,33.98,18.6,46.93
2020,170,26.55,32.43,3.14,1.49,34.66,18.38,49.54
2020,171,27.84,32.03,1.52,1.7,34.61,19.09,53.8
2020,172,20.74,32.9,2.87,1.72,31.8,19.4,56.68
2020,173,24.15,32.73,10.54,1.23,28.02,19.01,69.12
2020,174,25.42,33.36,11,1.03,30.85,17.42,62.31
2020,175,25.42,32.17,38.29,1.53,29.76,17.3,68.9
2020,176,19.77,31.86,15.88,0.92,24.37,17.43,76.76
2020,177,14.61,32.39,4.05,1.18,22.8,17.7,80.04
2020,178,15.42,32.66,2.95,1.6,25.32,16.53,75.51
2020,179,23.12,32.27,0.8,1.16,29.84,16.61,65.25
2020,180,22.71,32.53,3.7,1.61,30.08,15.92,67.81
2020,181,24.74,32.45,6.6,1.05,28.47,17.08,69.1
2020,182,22.21,32.47,1.09,1.26,28.37,17.51,71.97
2020,183,16.6,32.44,9.74,1.32,25.07,18.37,78.25
2020,184,17.01,32.17,11.44,0.92,24.81,17.11,80.87
2020,185,25.31,31.78,3.44,1.33,29.05,16.4,70.96
2020,186,25.71,31.91,1.86,1.37,30.19,16.65,65.53
2020,187,24.74,31.47,0.84,1.06,28.14,17.57,69.66
2020,188,25.97,31.9,10.5,1.05,27.96,17.54,73.39
2020,189,19.14,32.03,7.87,1.02,24.57,18.15,80
2020,190,14.52,32.51,5.14,1.16,25.4,17.19,79.29
2020,191,20.05,32.44,7.62,0.87,26.82,15.92,75.01
2020,192,25.82,31.38,0.88,1.31,27.04,17.09,71.69
2020,193,25.27,31.87,2.52,1.51,29.82,16.63,65.17
2020,194,20.54,32.46,8.01,1.56,25.34,18.9,81.09
2020,195,27.8,30.95,1.41,1.36,26.58,17.62,77.9
2020,196,24.12,31.76,2.2,1.13,28.2,16.25,70.97
2020,197,22.2,31.34,1.67,0.88,25.68,17.65,74.68
2020,198,18.37,31.73,19.56,1.19,22.27,17.76,85.67
2020,199,25.45,31.31,6.75,0.95,27.27,17.35,77.87
2020,200,26.08,31.4,8.29,1.05,23.71,17.17,80.8
2020,201,25.05,30.91,4.73,0.74,26.43,16.33,72.04
2020,202,27.28,30.31,0.91,1.14,28.43,16.88,67.12
