-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2022,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2022,135,26.68,30.89,0.74,1.12,34.88,17.83,38.46
2022,136,24.08,31.36,0.05,1.5,35.23,17.12,36.05
2022,137,25.48,31.27,0.73,1.54,33.28,18.85,35.99
2022,138,28.88,28.46,0.05,1.98,35.19,16.19,29.71
2022,139,30.16,27.07,0.03,2.03,36.01,16.66,21.09
2022,140,29.93,27.6,0,2.12,34.24,14.62,30.77
2022,141,29.75,28.39,0,1.73,35.58,15.97,30.87
2022,142,28.49,28.89,0,1.53,35.94,15.96,30.58
2022,143,27.26,29.36,0,1.75,35.21,15.88,32.48
2022,144,27.92,28.67,0,2.07,34.94,16.24,29.75
2022,145,29.5,28.57,0,1.27,35.05,15.78,30.45
2022,146,24.31,31.36,0.19,1.1,35.72,16.86,34.37
2022,147,27.67,31.84,0.07,2.31,36.35,18.18,39.07
2022,148,28.77,30.95,2.45,1.97,35.77,16.29,47.12
2022,149,24.51,32.37,4.55,1.71,33.45,17.51,54.13
2022,150,29.45,28.98,0.39,2,33.31,15.93,49.09
2022,151,27.25,30.89,1.03,1.51,34.91,15.75,44.95
2022,152,27.82,31.46,0.82,1.54,34.38,16.46,49.45
2022,153,26.78,31.64,1.1,1.59,33,18.55,52.56
2022,154,20.98,32.83,6.16,1.19,30.55,19.15,60.36
2022,155,20.89,33.27,5.94,1.02,30.25,18.53,61.93
2022,156,25.89,31.74,1.74,1.38,33.67,17.98,57.27
2022,157,25.45,32.55,3.92,1.38,33.08,18.22,57.94
2022,158,27.38,31.64,2.01,1.6,33.99,17.63,55.16
2022,159,25.05,31.72,2.12,1.14,32.54,17.85,58.29
2022,160,18.27,33.11,11.39,0.92,27.26,18.69,70.63
2022,161,21.52,32.2,2.43,1.12,28,18.16,68.76
2022,162,25.26,31.81,1.18,1.42,31.58,18.37,64.33
2022,163,18.53,32.29,5.5,1.41,27.46,18.03,72.61
2022,164,27.43,31.15,15.43,0.98,27.22,17.17,70.02
2022,165,23.1,31.77,11.21,1.32,27.32,16.35,68.97
2022,166,16.84,33.19,11.82,1.69,27.37,17.38,69.84
2022,167,17.88,32.73,5.56,2.41,26.1,17.24,73.76
2022,168,21.99,31.98,2.81,2.42,27.85,16.13,68.77
2022,169,24.41,31.46,0.53,1.62,28.38,16.36,63.98
2022,170,22.36,31.81,2.56,1.32,29.42,16.92,66.36
2022,171,21.76,32.24,10.66,1.24,27.7,18.69,70.87
2022,172,23,32.36,1.78,1.53,30.66,16.26,58.38
2022,173,17.7,33.37,1.4,2.36,30.06,17.44,61.4
2022,174,16.48,32.3,1.99,2.95,27.16,17.84,64.56
2022,175,14.91,31.64,1.9,1.94,23.87,16.48,73.44
2022,176,14.51,32.06,1.54,1.13,26.12,15.68,67.97
2022,177,13.61,31.68,2.09,0.88,25.18,16.23,70.48
2022,178,24.07,31.32,6.32,1.79,30.68,16.24,64.21
2022,179,19.93,32.21,15.49,1.54,25.45,18.37,77.38
2022,180,12.48,32.42,11.2,0.59,22.98,17.89,82.75
2022,181,21.4,32.6,5.96,0.97,25.35,17.29,75.97
2022,182,22.63,32.09,0.9,1.04,28.94,16.38,68.62
2022,183,20.49,31.84,2.11,0.78,25.83,18.21,72.28
2022,184,24.05,31.65,9.98,1.02,28.93,17.2,70.5
2022,185,23.63,31.94,4.84,1.13,28.1,18.74,74.79
2022,186,16.13,32.66,21.34,1.25,24.18,18.23,81.53
2022,187,23.09,31.43,2.4,0.68,26.38,17.53,76.6
2022,188,21.44,32.09,7.33,0.98,28.91,17.07,73.46
2022,189,17.68,32.33,8.22,0.81,25.83,18.29,80.45
2022,190,25.2,31.76,14.43,1.28,27.09,17.95,78.71
2022,191,25.22,31.19,4.16,1.07,26.97,17.46,77.66
2022,192,25.76,31.22,3.37,0.78,28.14,18.08,75.78
2022,193,25.22,31.73,7.29,0.92,26.48,17.16,76.21
2022,194,22.67,32.17,12.69,0.89,24.96,18.4,83.37
2022,195,25.32,31.62,15.76,0.69,26.48,18.34,81.86
2022,196,20.07,32.4,15.36,1.05,26.02,17.24,80.4
2022,197,16.06,32.82,20.29,0.9,22.33,17.63,86.95
2022,198,17.94,32.37,17.6,1.11,26,16.8,80.93
2022,199,16.34,32.39,6.8,0.77,24.42,16.88,77.13
2022,200,24.17,31.08,0.59,0.97,25.86,16.1,73.77
2022,201,24.36,31.11,3.97,0.93,27.53,16.71,73.38
2022,202,27.67,30.65,3.34,0.88,30.43,18.12,71.48
2022,203,17.5,31.9,4.9,0.69,25.42,18.24,82.31
2022,204,25.09,31.38,3.8,1,24.79,17.11,81.15
2022,205,23.79,31.33,3.24,0.79,23.89,16.9,84.83
2022,206,19.42,32.37,4.7,0.79,25.24,16.85,80.77
2022,207,20.62,32.54,10.12,0.6,26.01,16.96,77.95
2022,208,19.87,31.54,22.84,0.79,24.2,17.17,83.92
2022,209,19.28,32.46,15.15,0.7,23.15,16.98,85.48
2022,210,18.39,32.3,19.02,0.68,23.57,16.99,85.19
2022,211,20.28,32.38,20.89,0.85,24.99,17.22,81.54
2022,212,20.65,32.19,7.78,1.12,26.38,16.24,77.98
2022,213,20.26,32.04,10.28,1.06,24.53,16.23,82.56
2022,214,21.3,32.02,4.02,0.75,24.23,16.83,78.04
2022,215,15.41,32.14,3.34,0.73,25.59,16.79,76.92
2022,216,24.97,31.07,2.23,0.94,26.19,16.95,78.82
2022,217,22.45,31.82,3.14,0.97,26.98,16.8,78.84
2022,218,21.79,31.65,5.02,1.02,24.4,17.53,84.47
2022,219,22.31,31.07,6.26,0.86,26.38,17.63,80.56
2022,220,24.21,31.34,10.48,1.02,25.8,17.04,79.54
2022,221,19.77,31.74,9.15,0.86,25.99,16.51,80.67
2022,222,18.86,32.2,13.81,0.78,23.12,17.67,86.65
2022,223,22.39,31.69,3.32,1.1,25.23,16.98,81.32
2022,224,22.78,31.78,1.33,0.92,25.78,16.66,82.08
2022,225,19.94,31.76,2.53,0.9,23.8,17.54,87.39
2022,226,20.21,32.2,13.81,1,24.18,17.12,85.73
2022,227,16.09,32.86,8.04,1.09,24.15,16.92,86.4
2022,228,16.83,32.9,8.8,0.78,24.17,16.58,83.97
2022,229,17.47,32.53,6.03,0.7,25.71,16.28,78.46
2022,230,21.81,31.93,11.86,0.76,26.01,16.59,81.2
2022,231,24,31.69,4.26,0.87,25.51,17.12,82.97
2022,232,21.74,31.61,6.48,0.84,24.95,16.97,77.59
2022,233,22.14,31.63,6,0.81,27.11,15.67,78.55
2022,234,23,31.65,10.37,0.82,26.08,17.03,80.73
2022,235,21.53,32.21,8.56,0.68,27.03,17.04,79.92
2022,236,22.35,32.24,10.1,0.97,26.11,17.61,80.96
