-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2024,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2024,136,30.92,27.05,0,1.86,36.32,16.23,21.87
2024,137,30.71,27.71,0,2.13,36.59,17.33,26
2024,138,30.39,27.94,0,1.96,37.24,16.88,26.59
2024,139,30.56,27.71,0,1.38,37.37,16.88,28.27
2024,140,30.03,28.65,0,1.5,38.67,17.23,31.29
2024,141,30.43,28.49,0,1.95,38.62,17.41,31.84
2024,142,29.35,29.27,0,1.51,38.5,17.34,30.65
2024,143,28.81,29.41,0,1.78,37.73,17.62,28.99
2024,144,29.46,28.66,0,1.75,38.59,17.23,31.25
2024,145,29.55,28.65,0,1.6,38.12,18.2,30.05
2024,146,29.31,28.55,0,1.62,38.64,18.43,28.42
2024,147,29.17,29.2,0,1.67,38.95,17.79,32.43
2024,148,29.19,30.58,0,1.15,39.75,18.49,35.22
2024,149,27.63,32.38,0,1.75,38.26,20.32,36.87
2024,150,27.99,31.65,2.48,1.06,36.85,19.27,38.41
2024,151,28.44,31.11,0,1.68,38.23,20.05,34.83
2024,152,27.88,31.14,0.3,1.33,38.89,18.42,35.97
2024,153,24.78,31.99,0.02,1.59,38.37,19.51,32.89
2024,154,25.95,31.94,0.16,1.58,37.13,19.99,32.68
2024,155,28.63,29.96,0,1.78,38.68,19.25,29.56
2024,156,30.17,28.29,0,1.8,38.02,17.93,27.53
2024,157,30.61,27.92,0,1.46,38.2,16.55,26.73
2024,158,28.26,30.64,0,1.44,39.59,17.02,33.83
2024,159,21.88,34.05,0.39,1.51,37.34,20.41,47.45
2024,160,25.99,32.17,0.68,1.77,36.67,19.22,50.14
2024,161,28.02,30.32,1.07,2.47,36.04,18.4,51.48
2024,162,28.66,30.82,0.18,1.2,37.42,17.33,44.92
2024,163,24.58,34.48,0.07,1.81,37.34,22.54,40.76
2024,164,27.55,31.99,0,2.41,38.17,21.55,42.19
2024,165,25.2,33.59,0,2.22,35.36,20.24,51.99
2024,166,22.78,33.98,0,1.88,34.92,20.5,54.05
2024,167,24.51,33.83,0,1.97,35.48,20.65,53.49
2024,168,27.32,32.19,0,2.08,37.48,20.4,49.83
2024,169,25.41,32.3,0,2.16,37.57,20.13,51.69
2024,170,25.03,32.64,3.73,2.67,35.68,19.68,58.18
2024,171,25.54,32.47,1.57,2.58,35.26,18.95,58.97
2024,172,10.21,32.34,7.61,1.66,28.12,19.47,70.05
2024,173,19.1,34.28,4.73,2.43,33.11,19.35,60.48
2024,174,19.71,32.4,0.96,2.21,30.99,17.54,51.91
2024,175,17.57,33.91,8.69,1.31,26.76,19.74,76.28
2024,176,13.93,33.38,48.9,1.29,23.03,18.89,86.83
2024,177,9.77,32.77,13.49,1.16,24.04,16.73,81.14
2024,178,22.09,32.71,0.44,0.92,27.78,16.56,70
2024,179,24.18,32.88,0,0.86,31.13,16.76,62.23
2024,180,23.02,32.82,0,1.11,24.59,18.74,74.91
2024,181,18.13,33.16,30.75,0.83,25.26,18.4,81.85
2024,182,24.66,32.99,2.53,1.07,29.89,17.76,68.29
2024,183,13.12,33.54,1.13,1.78,28.09,18.76,69.77
2024,184,19.87,33.01,5.71,2.19,29.46,18.6,69.86
2024,185,18.98,33.3,13.23,1.24,26.78,17.59,75.48
2024,186,25.18,32.17,0.85,0.81,28.72,17.27,68.84
2024,187,23.61,32.37,4.28,0.94,28.64,18.78,73.99
2024,188,20.57,32.11,4.33,1.38,26.15,18.93,80.94
2024,189,23.01,32.51,4.61,1.23,29.37,18.12,73.69
2024,190,22.33,32.73,3.89,0.63,29.66,18.23,72.05
2024,191,23.42,32.58,24.58,0.94,25.49,18.3,79.11
2024,192,23.57,32.79,8.8,1.36,29.34,17.68,69.6
2024,193,14.41,33.41,15.42,1.17,27.75,17.57,74.14
2024,194,16.99,33.09,4.25,1.37,25.47,18,76.7
2024,195,18.39,32.79,2.86,1.06,26.69,16.52,75.93
2024,196,22.07,33.16,6.83,0.72,25.88,17.88,81.84
2024,197,24.3,32.3,9.7,1.2,24.59,17.03,82.93
2024,198,21.57,32.41,7.82,0.7,28.7,15.72,73.02
2024,199,17.86,33.08,7.55,0.88,27.92,18.35,76.22
2024,200,21.02,32.66,7.76,1.05,25.08,17.75,82.44
2024,201,21.12,32.37,6.9,0.51,28.2,17.22,73.04
2024,202,16.93,33.26,8.43,0.66,25.85,17.8,79.02
2024,203,16.29,33.05,5.15,1.04,24.87,18.09,80.58
2024,204,19.76,32.39,6.39,1.01,26.21,17.21,78.77
2024,205,16.61,33.02,12.1,0.93,22.73,18.2,87.65
2024,206,22.52,32.87,28.78,1.06,23.67,18.26,88.41
2024,207,12.93,33.46,8.34,1.11,23.38,17.23,88.78
2024,208,11.57,33.44,13.88,0.92,23.98,18.06,88.06
2024,209,25.54,31.52,4.03,1.01,25.21,16.96,80.7
2024,210,25.04,31.61,2.51,0.82,28.71,17.15,71.62
2024,211,20.13,32.84,6.76,1,27.22,17.71,78.37
2024,212,18.45,32.45,6.06,1.32,23.2,18.83,88.79
2024,213,22.58,32.25,8.24,1.01,26.82,17.5,80.51
2024,214,21.6,30.68,9.55,0.89,24.06,18.37,83.13
2024,215,24.52,30.51,4.16,1.3,23.28,16.75,83.16
2024,216,27.49,30.13,9.18,0.82,24.8,17.47,85.16
2024,217,27.93,28.22,2.51,1,26.55,17.17,78.52
2024,218,28.15,28.91,3.61,0.97,26.13,17.57,77.19
2024,219,25.22,31.27,5.99,0.82,26.65,17.5,78.07
2024,220,25.87,31.32,3.75,1.05,26.34,17.7,82.59
2024,221,25.71,30.8,18.88,1.16,26.11,17.42,85.42
2024,222,24.51,30.5,7.33,1.13,25.03,19.52,86.86
2024,223,26.32,31.25,2.93,1.03,26.25,17.83,82.42
2024,224,24.65,31.81,2.09,1.25,26.16,17.8,80.89
2024,225,23.02,32.1,5.9,0.82,26.12,17.45,83.43
2024,226,13.75,33.1,14.32,1.33,24.81,17.54,82.66
2024,227,22.8,31.89,14.04,0.81,24.52,16.86,83.2
2024,228,25.74,31.25,10.9,0.88,26.35,18.14,82.99
2024,229,14.22,32.77,12.29,0.93,23.99,18.33,87.98
2024,230,16.81,33.1,18.57,0.74,24.34,16.81,84.32
2024,231,10.4,33.01,13.15,1.2,26.07,16.48,80.35
2024,232,21.6,31.64,8.8,1.17,23.38,16.74,83.59
2024,233,20.95,30.89,7.17,0.77,25.32,17.78,82.04
2024,234,24.43,29.47,4.47,1.34,27.24,16.66,77.72
2024,235,24.89,30.08,6.51,1.06,27.24,18,78.67
2024,236,24.2,31.21,2.9,0.69,24.47,18.22,83.74
2024,237,22.19,31.84,5.35,0.86,21.72,17.8,90.2
2024,238,26.09,29.24,0.78,0.82,28.01,17.13,79.1
2024,239,26.46,29.47,1.65,0.81,27.05,18.94,82.42
2024,240,26.37,29.34,4.79,0.87,26.17,18.44,83.59
2024,241,24.55,31.13,8.38,0.89,25.31,18.43,86.36
2024,242,21.84,32.41,11.59,1.22,22.37,16.99,91.79
2024,243,22.58,32.51,3.02,0.89,25.59,16.46,84.83
2024,244,23.25,32.1,6.42,0.59,25.09,17.51,87.21
2024,245,25.17,31.54,9.48,1.13,25.46,17.73,85.98
2024,246,22.17,32.4,8.63,0.89,25.06,17.44,85.26
2024,247,19.85,33.41,15.18,0.72,25.08,17.96,84.07
2024,248,22.8,32.38,5.11,0.62,26.72,18.44,84.08
2024,249,22.36,32,6.94,0.88,27.5,18.65,83.32
2024,250,16.5,33.37,10.03,1.19,26.78,19.44,85.75
2024,251,12.1,33.16,2.86,2.06,26.18,17.72,82.64
2024,252,18.29,31.28,0.18,1.75,26.67,15.41,75.14
2024,253,22.13,30.41,1.03,1.31,26.16,15.72,73.9
2024,254,21.22,32.71,4.45,1.38,26.34,17.69,83.46
2024,255,17.49,33.97,8.65,1.49,23.52,17.51,91.59
2024,256,15.32,33.28,4.25,2.13,26.48,16.6,85.45
2024,257,22.24,32.47,0.23,1.26,27.62,15.73,81.19
2024,258,23,31.8,0.48,0.83,28.92,18.01,78.53
2024,259,21.74,32.05,1.66,0.96,28.77,18.34,79.28
2024,260,22.14,31.7,1.37,1,28.2,18.25,80.82
