-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2011,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2011,135,28.63,28.97,0,1.76,36.04,16.33,31.55
2011,136,29.82,27.73,0,1.81,34.97,15.09,32.22
2011,137,30.72,25.92,0,2.22,35.15,14.64,32.44
2011,138,30.67,26.88,0,2.04,34.23,14.14,32.59
2011,139,29.41,28.7,0,2.22,34.65,14.12,45.52
2011,140,29.39,28.71,0,1.93,35.25,14.27,44.03
2011,141,29.59,28.38,0,1.28,35.52,15.73,34.88
2011,142,27.42,29.61,0.06,2.22,36.11,15.93,40.91
2011,143,28.95,28.93,0,1.86,36.1,16.37,36.23
2011,144,29.92,27.76,0,1.7,36.53,16.35,26.83
2011,145,27.73,28.76,0,1.81,37.52,14.49,37.32
2011,146,28.48,30.42,0,1.57,38.43,15.69,43.02
2011,147,28.38,30.2,0,2.06,38.39,17.93,43.06
2011,148,28.44,30.61,0,1.56,37.45,17.89,40.9
2011,149,28.53,29.78,0,2.04,37.51,17.5,36.05
2011,150,28.1,30.72,0,1.51,36.75,16.82,37.48
2011,151,27.81,31.21,0.01,1.27,36.45,17.32,39.16
2011,152,29.2,29.97,0,3.12,35.12,17.82,34.42
2011,153,28.82,30.4,0,1.95,34.84,16.39,37.09
2011,154,27.14,30.51,0.5,1.61,34.74,15.91,38.97
2011,155,27.74,31.6,0.1,1.09,35.48,16.74,35.14
2011,156,27.59,31.84,0.04,1.88,35.03,17.32,38.37
2011,157,25.91,31.6,0.04,1.73,34.52,19.71,43.81
2011,158,26.39,31.32,0.28,1.95,33.79,19.26,50.12
2011,159,27.29,31.01,0,2.21,36.03,18.34,44.47
2011,160,25.44,32.23,0.81,1.74,35.25,17.54,47.42
2011,161,25.1,32.6,4.93,1.9,32.36,18.05,56.03
2011,162,24.59,32.48,6.95,1.22,33.44,17.82,60.38
