-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2021,,,,,,,,
Location: latitude  20.72   longitude -103.49 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1571.72 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2021,136,29.65,28.74,0,1.7,33.01,16.01,42.13
2021,137,30.35,27.31,0.01,2.13,33.52,14.4,37.52
2021,138,30.72,26.83,0,2.21,34.46,14.55,31.37
2021,139,31.15,25.98,0,2.56,32.35,12.82,33.19
2021,140,30.99,26.63,0,1.24,32.57,12.45,27.6
2021,141,28.95,28.18,0,0.92,33.82,12.95,31.86
2021,142,29.74,27.78,0,1.5,34.33,15.36,25.69
2021,143,29.57,27.05,0,1.53,35.24,16.63,22.1
2021,144,29.06,27.92,0,1.6,34.93,16.05,27.51
2021,145,28.87,28.62,0,1.73,35.44,17.04,26.78
2021,146,28.82,29.41,0,1.56,36.53,16.57,30.64
2021,147,28.81,29.71,0,1.68,36.76,17.04,32.74
2021,148,29.31,29.32,0,2.21,36.58,16.79,40.17
2021,149,28.75,29.77,0,2.08,36.04,17.06,39.64
2021,150,28.72,28.94,0,1.64,35.84,16.26,33.41
2021,151,23.04,32.75,0,1.86,34.37,17.73,40.73
2021,152,22.75,32.47,1.29,1.97,30.07,18.36,53.5
2021,153,14.89,33.08,5.01,1.19,27.57,17.84,65.41
2021,154,15.42,32.96,9.91,0.87,27.75,16.83,67.34
2021,155,18.37,32.86,3.4,0.88,27.67,17.18,64.22
2021,156,24.9,31.12,1.18,1.43,30.64,15.64,57.52
2021,157,27.23,30.51,0.22,1.37,34.34,16.42,53.94
2021,158,28.5,31.09,0.08,1.1,34.55,18.15,46.62
2021,159,26.77,32.12,1.27,1.71,36.15,19.09,47.72
2021,160,26.02,32.58,0.72,1.62,35.22,18.2,54.36
2021,161,26.82,31.42,0.19,1.26,34.76,19,45.32
2021,162,27.48,30.87,0.06,1.81,33.74,17.42,42.62
2021,163,18.21,32.34,7.21,1.54,29.88,18.13,60.06
2021,164,11.35,32.93,19.14,1.31,26.11,18.15,77.89
2021,165,15.56,33.66,19.24,1.38,27.79,17.41,73.61
2021,166,25.33,32.09,2.74,1.47,30.44,16.9,59.67
2021,167,25.32,32.59,0.69,1.52,31.46,19.03,54.96
2021,168,27.53,31.03,0.92,1.84,31.71,17.59,51.29
2021,169,21.67,32.32,3.67,2.21,29.46,18.13,59.82
2021,170,4.18,32.31,32.67,3.57,21.77,16.87,85.36
2021,171,22.57,31.99,0.51,1.4,27.84,15.7,69.64
2021,172,22.98,32.46,0.56,1.19,29.31,17.27,70.92
2021,173,15.26,32.17,11.07,1.08,23.59,18.7,82.07
2021,174,13.33,32.88,10.82,0.82,25.89,18.15,79.42
2021,175,19.6,32.84,5.7,0.92,25.22,17.52,77.56
2021,176,24.83,31.96,10.01,1.75,26.33,17,75.8
2021,177,18.47,31.19,5.64,2.42,25.91,15.67,73.08
2021,178,12.69,31.42,7.4,2.94,24.75,15.09,78.19
2021,179,13.72,31.38,4.51,2.9,23.24,16.17,80.01
2021,180,17.58,31.88,0.61,1.64,26.54,14.5,73.03
2021,181,22.44,31.78,5.52,0.88,27.9,16.33,72.33
2021,182,12.9,32.79,17.49,0.91,23.52,18.67,86.42
2021,183,17.1,32.88,9.6,1.03,25.36,17.38,81.25
2021,184,18.37,32.53,6.55,1.48,26.79,17.15,75.45
2021,185,23.91,32.02,1.47,1.16,28.69,16.93,70.24
2021,186,23.98,31.9,0.78,0.93,28.96,17.57,72.31
2021,187,25.18,31.08,2.72,1.52,27.56,17.89,75.46
2021,188,19.35,32.83,4.05,1.55,26.58,16.93,77.6
2021,189,19.14,33.21,25.97,1.46,24.5,17.25,82
2021,190,20.35,32.68,17.06,1.23,25.76,17.33,79.47
2021,191,20.12,32.92,4.02,0.81,27.38,16.7,75.87
2021,192,20.23,32.86,22.78,1.26,25.24,17.95,81.48
2021,193,19.14,32.61,18.18,0.81,24.64,16.76,79.25
2021,194,18.88,32.68,17.33,0.65,23.6,17.37,80.2
2021,195,23.71,31.93,7.23,0.85,25,16.19,80.08
2021,196,18.8,32.25,5.25,1.09,25.98,17.32,78.95
2021,197,14.92,32.55,21.94,1.3,22.6,16.93,86.03
2021,198,21.87,31.69,4.6,1.15,26.53,15.35,75.96
2021,199,24.88,31.44,11.47,1.18,26.16,16.74,78.22
2021,200,22.8,31.62,6.07,0.98,24.43,16.71,78.48
2021,201,26.35,30.5,1.53,0.8,28.76,16.15,71.91
2021,202,12.18,31.99,7.67,0.79,24.12,18.6,81.72
2021,203,22.09,31.46,4.92,0.88,24.88,17.48,79.33
2021,204,24.02,31.83,2.53,1.24,25.11,16.84,82.82
2021,205,22.85,31.56,0.74,1.27,26.32,15.96,78.88
2021,206,24.62,31.43,4.81,0.78,26.59,17.84,80.94
2021,207,26.08,30.93,8.71,1.18,26.94,17.15,81.4
2021,208,27.75,31.05,10.17,1.12,25.68,18.11,82.85
2021,209,23.44,31.71,3.31,1.09,24.32,18.02,82.56
2021,210,20.02,32.43,8.48,0.82,22.85,17.4,84.64
2021,211,19.54,32.67,4.68,1.28,27.3,16.86,78.5
2021,212,21.69,31.92,10.69,0.61,26.55,18.16,75.79
2021,213,25.08,31.54,12.6,0.95,28.08,16.25,75.01
2021,214,22.55,32.26,10.53,0.97,25.86,18.05,81.44
2021,215,22.86,32.02,4.31,0.73,23.64,17.44,82.9
2021,216,19.48,31.69,4.42,1.01,27.69,17.04,77.68
2021,217,15.54,32.36,12.77,0.94,25.63,17.64,82
2021,218,18.72,32.77,5.88,0.76,23.53,18.09,86.22
2021,219,21.59,32.19,2.41,1.04,26.73,17.68,80.76
2021,220,20.5,32.23,5.28,0.85,25.9,16.97,81.92
2021,221,21.61,31.96,4.72,1.52,25.67,16.57,81.66
2021,222,21.46,32.07,8.8,1,25.39,16.35,81.79
2021,223,20.97,32.64,2.75,0.9,25.77,17.11,82.03
2021,224,22.44,31.15,4.17,0.57,26.81,16.48,77.22
2021,225,20.31,31.41,6.41,0.97,24.56,16.56,82.46
2021,226,20.9,31.85,5.72,0.9,24.1,16.87,81.92
2021,227,23.37,31.43,2.49,1.06,26.92,16.55,79.23
2021,228,21.07,31.68,6.11,0.91,24.83,18.22,85.24
2021,229,19.68,32.18,7.42,1.1,23.49,16.86,90.25
2021,230,19.83,32.23,3.55,0.74,23.77,16.15,83.92
2021,231,23.21,31.77,7.58,0.84,27.2,16.95,79.24
2021,232,24.04,31.83,1.81,1.2,28.22,17.51,76.65
2021,233,17.63,33.09,3.22,1.86,26,17.21,80.07
2021,234,13.91,33.37,10.57,2.25,24.75,16.32,84.01
2021,235,22.11,32.24,4.33,1.33,26.42,16.58,78.17
2021,236,21.07,31.92,2.8,1.2,26.66,15.63,76.23
2021,237,22.15,32.3,5.2,1.53,25.77,16.28,78.97
2021,238,21.68,31.57,0.18,1.77,26.78,15.57,76.13
2021,239,16.15,31.45,5.53,1.77,23.76,14.79,82.24
2021,240,6.52,31.62,30.1,4.32,22.56,16.08,87.39
2021,241,17.52,31.23,4.81,1.62,23.26,16.66,87.67
2021,242,21.5,30.87,1.03,0.91,26.35,16.35,79.59
2021,243,17.43,32.42,2.7,1.13,26.28,16.38,83.45
2021,244,19.44,32.62,11.87,0.89,25.43,16.69,84.59
2021,245,18.39,32.73,18.21,0.85,23.1,17.29,88.26
2021,246,14.45,32.87,17.74,0.39,23.89,17.24,87.17
2021,247,18.06,32.5,5.83,0.98,25.11,16.35,84.21
2021,248,18.73,32.16,14.23,0.46,24.46,17.53,85.77
2021,249,12.38,32.13,11.33,0.99,22.64,17.19,88.7
2021,250,16.53,31.79,9.8,1.08,23.59,15.55,83.54
2021,251,13.1,31.46,1.76,1.26,24.64,15.28,81.98
2021,252,22.02,31.4,0.31,1.14,27.4,15.08,74.82
2021,253,23.78,30.8,0.2,1.52,25.58,16.19,76.8
2021,254,22.51,30.4,0.21,2,26.42,13.31,76.04
2021,255,22.37,30.99,0.69,1.44,25.89,14.08,76.39
2021,256,18.89,32.43,9.55,0.81,26.03,16.6,80.5
2021,257,15.14,33.29,6.82,1.14,25.77,16.72,82.58
2021,258,18.08,32.88,4.66,0.74,25.87,17.09,84.64
2021,259,17.98,32.56,2.82,1.09,26.93,17.04,83.11
