-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2013,,,,,,,,
Location: latitude  19.27   longitude -99.63 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2013,1,14.92,24.47,0.1,0.94,17.2,5.54,68.64
2013,2,8.69,27.19,0.16,1.44,13.09,5.19,83.94
2013,3,16.1,24.78,0.18,0.97,17.54,5.12,74.8
2013,4,15.14,25.41,0.7,0.49,18.29,7.13,72.44
2013,5,16.07,24.48,0.49,0.75,20.53,6.39,64.78
2013,6,16.57,24.26,0.39,0.98,20.55,6.19,62.15
2013,7,17.87,24.11,0.13,1.05,20.36,3.72,64.91
2013,8,12.45,27.02,0.45,1.87,16.17,6.08,79.57
2013,9,19.09,24.09,0,1.96,18.6,6.74,69.61
2013,10,19.31,22.84,0,0.75,22.06,6.4,55.85
2013,11,19.27,23.25,0,0.79,22.56,6.1,57.92
2013,12,18.18,24.08,0,0.95,21.65,7.76,60
2013,13,19.5,23.43,0.01,0.49,21.73,7.01,59.28
2013,14,19.55,22.07,0,0.89,22.81,4.71,55.94
2013,15,18.45,22,0,1,22.65,5.29,55.24
