-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2016,,,,,,,,
Location: latitude  19.27   longitude -99.63 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2626.86 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2016,1,18.09,24.97,0.06,0.34,22.46,7.81,69.92
2016,2,15.24,26.7,0.02,0.76,20.47,8.13,74.92
2016,3,13.64,26.6,0.03,1.27,20.33,7.33,73.96
2016,4,9.19,27.13,3.39,1.17,15.4,7.51,85.07
2016,5,16.94,23.73,1.49,1.59,17.83,5.94,73.18
2016,6,16.62,23.86,1.1,1.6,17.97,5.1,72.79
2016,7,18.35,22,0,1.9,17.12,4.17,70.2
2016,8,18.11,22.62,0,2.04,17.24,4.11,65.58
2016,9,19.53,22.71,0,1.24,19.04,2.79,55.53
2016,10,13.05,24.03,0,1.4,15.31,2.99,48.41
2016,11,20.1,21.27,0.95,1.88,18.11,1.69,70.78
