-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2016,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2016,1,13.74,23.89,0,1.4,16.11,3.62,47.61
2016,2,12.69,24.76,0,1.34,17.52,6.52,55.58
2016,3,11.25,26.88,1.48,2.84,16.6,6.3,80.84
2016,4,6.94,29.89,8.23,4.07,13.05,10.27,93.5
2016,5,3.39,29.3,16.03,4.43,13.46,8.55,93.04
2016,6,10.56,27.8,6.95,3.94,11.97,7.64,88.46
2016,7,8.23,28.38,16.21,5.29,11.34,8.38,86.91
2016,8,10.97,26.39,0.75,2.71,12.32,7.57,80.62
2016,9,13.2,25.43,0.01,1.15,14.88,6.35,75.39
2016,10,8.77,29.71,0.48,1.36,16.04,6.69,78.29
2016,11,13.8,25.16,0.01,2.97,15.7,5.74,60.09
