-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2024,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2024,1,7.84,26.66,0.16,1.6,13.49,6.62,81.74
2024,2,13.84,24.44,0,1.96,18.64,5.46,74.36
2024,3,6.34,27.44,2.32,3.55,13.4,6.26,88.27
2024,4,13.94,24.44,0.06,2.58,16.05,6.87,69.77
2024,5,14.09,23.68,0,1.6,16.92,6.41,55.13
2024,6,14.29,23.56,0.07,2.68,18.32,3.95,56.64
2024,7,12.85,24.87,0.55,5.31,12.4,3.78,72.98
2024,8,14.71,22.8,0,2.47,13.91,1.79,46.96
2024,9,14.57,23.12,0,2.57,17.4,3.01,49.4
2024,10,12.53,26.05,0.26,2.94,13.26,4.75,88.4
2024,11,12.65,25.76,0.93,4.37,14.56,5.03,68.87
2024,12,14.76,22.92,0,1.63,17.64,4.74,49.33
2024,13,14.36,24.39,0,1.75,18.32,5.85,63.95
2024,14,14.19,24.17,0.01,2.32,15.7,5.87,83.96
2024,15,13.93,25.18,0.06,1.48,18.77,7.47,71.4
2024,16,12.13,26.46,0.03,1.47,21.15,7.81,55.99
2024,17,11.84,26.81,0.07,1.68,18.06,8.28,72.63
2024,18,14.72,25.74,0.05,1.47,20.94,8.67,69.67
2024,19,13.6,26.24,0.01,1.32,19.62,10.54,76.86
2024,20,5.12,29.83,5.71,1.9,12.66,9.09,93.21
2024,21,9.15,29.39,2.68,2.57,14.36,10.99,89.96
2024,22,3.47,29.5,18.55,4.83,15.09,11.31,95.89
2024,23,9.88,27.88,0.84,3.07,14.74,9.5,88.26
2024,24,10.96,26.74,0.08,1.6,18,7.96,78.45
2024,25,11.17,28.04,0.11,1.98,15.47,7.21,89.64
2024,26,15.99,24.43,0,2.76,20.85,6.83,55.89
2024,27,16.23,24.68,0,3.77,20.59,9.8,43.91
2024,28,15.43,24.86,0,2.45,21.28,11.33,40.94
2024,29,16.46,24.11,0,1.34,23.18,11.26,42.53
2024,30,16.68,23.96,0,1.06,22.65,11.51,51.08
2024,31,15.04,24.79,0,2.01,18.65,6.88,64.09
2024,32,3.36,28.49,11.39,4.92,13.88,6.07,94.8
2024,33,14.11,25.91,1.68,4.68,12.33,8.67,82.29
2024,34,16.7,25.47,0.04,2.43,15.37,7.15,72.6
2024,35,16.96,24.71,0.03,2.88,16.96,5.96,82.22
2024,36,9.4,29.2,2.56,3.35,15.12,8.96,88.39
2024,37,8.09,28.92,11.54,4.53,12.89,8.17,88.55
2024,38,13.03,27.01,8.58,4.62,11.79,8.29,83.25
2024,39,16.07,25.9,3.69,4.6,11.84,6.59,80.72
2024,40,14.02,26.76,0.19,2.98,12.08,6.86,81.48
2024,41,17.03,24.79,0,2.61,15.27,5.02,67.65
2024,42,18.69,22.86,0,1.77,17.36,3.32,48.3
2024,43,19.12,22.1,0,1.64,17.92,3.48,45.5
2024,44,18.83,23.19,0,2.04,17.15,6.11,73.17
2024,45,18.79,23.48,0,2.05,18.54,5.35,72.87
2024,46,18.99,24.3,0,2.44,20.38,5.1,73.66
2024,47,17.8,25.88,0,1.89,21.2,8.7,65.84
2024,48,12.31,28.11,0,1.89,19.44,7.88,71.03
2024,49,18.25,25.51,0,2.08,19.04,7.29,82.26
2024,50,12.93,28.48,0.01,1.89,13.2,9.75,88.91
2024,51,14.82,27.83,0.65,1.63,17.12,8.51,81.84
2024,52,15.1,27.47,6.47,2.8,15.37,9.11,85.46
2024,53,20.08,24.63,0.06,1.86,20.37,7.69,68.68
2024,54,19.85,25.77,0,1.47,22.46,10.31,50.26
2024,55,14.71,27.41,0,1.24,22.32,12.54,55.47
2024,56,13.01,27.24,0,1.04,18.46,11.79,57.56
2024,57,10.24,28.08,0,1.17,15.67,9.33,69.08
2024,58,18.04,27.06,0,1.92,18.05,8.36,82.51
2024,59,16.6,27.64,0.23,1.6,19.94,10,75.04
2024,60,14.06,28.63,0.02,2.26,17.86,8.61,83.2
2024,61,21.56,25.35,0.06,2.74,16.85,6.78,79.64
2024,62,13.8,28.35,3.97,3.76,15.52,8.97,88.55
2024,63,17.64,26.93,2.17,3.72,14.88,9.05,84.94
2024,64,21.5,24.83,0.07,3.83,16.28,6.43,81.45
2024,65,15.82,25.93,0,2.59,17.53,5.7,75.9
2024,66,19.62,27.02,9.15,3.7,17.13,8.12,79.05
2024,67,17.28,27.99,11.98,4.39,14.78,8.72,83.78
2024,68,22.22,25.06,0.1,1.63,19.5,5.72,69.16
2024,69,22.42,24.52,0,1.43,20.18,9.26,53.45
2024,70,23.18,23.79,0,2.14,21.04,7.24,53.77
2024,71,21.2,24.83,0.01,2.75,16.83,6.85,77.01
2024,72,21.37,26.11,0.03,3.47,16.05,6.74,82.56
2024,73,19.7,26.95,0.06,3.21,19.59,9.56,78.18
2024,74,16.16,28.45,3.44,1.88,18.05,6.82,62.23
2024,75,18.93,25.46,0.39,1.72,15.9,4.56,67.91
2024,76,23.9,23.71,0.97,2.02,18.44,6.95,62.64
2024,77,23.76,24.67,0.01,2.1,19.93,6.49,64.83
2024,78,22.16,25.7,0.17,1.39,21.01,8.8,57.05
2024,79,24.12,25.25,0,1.64,21.96,10.25,60.36
2024,80,21.73,27.3,0,1.39,21.67,10.13,66.53
2024,81,23.89,26.85,0,1.65,23.58,9.54,65.06
2024,82,20.04,26.32,0,1.84,21.93,10.55,55.1
2024,83,13.46,28.42,2.66,3.8,16.94,8.38,79.01
2024,84,18.55,27.62,8.19,6.8,12.26,8.14,82.57
2024,85,23.76,25.73,0.43,3.96,16.09,7.75,79.53
2024,86,22.88,26.03,0.03,3.02,15.82,6.3,77.34
2024,87,25.87,24.12,0,1.69,21.23,6.35,61.32
2024,88,20.44,26.51,0.01,2.22,20.05,8.44,64.02
2024,89,25.96,23.74,0.01,2.58,16.04,7.03,75.42
2024,90,10.4,28.78,18.69,4.17,14.62,7.07,90.34
2024,91,16.21,28.67,5.84,4.32,12.87,8.4,87.86
2024,92,24.17,26.09,1.56,1.28,16.19,8.21,78.37
2024,93,26.76,24.71,0,1.87,22.59,6.78,60.14
2024,94,27.1,24.59,0.01,1.95,23.62,9.86,52.1
2024,95,25.83,26.67,0.49,3.47,15.67,6.9,75.45
2024,96,22.21,26.01,4.27,5.35,12.01,6.65,75.94
2024,97,27.59,23.51,0.14,2.58,17.82,6.22,62.23
2024,98,27.68,23.8,0,2.59,18.73,6.82,59.83
2024,99,27.23,23.93,0,3.05,19.37,6.44,65.54
2024,100,28.69,23.88,0,2.33,24.33,7.12,44.82
2024,101,28.22,24.92,0,1.44,26.66,10.88,38.49
2024,102,23.7,28.9,0.01,1.4,26.86,11.46,44.16
2024,103,22.87,27.45,0.06,2.35,17.62,8.24,73.75
2024,104,23.06,28.98,0.49,2.88,16.21,7.96,80.11
2024,105,28.52,24.72,0.37,3.57,16.57,8.47,70.21
2024,106,28.02,25.11,0.01,3.03,21.08,8.27,66.71
2024,107,28.47,25.42,0,1.39,26.02,9.66,46.37
2024,108,27.89,25.93,0,1.64,26.59,12.9,41.68
2024,109,22.22,27.73,0,1.62,23.99,10.45,52.07
2024,110,21.58,30.24,0,2.27,18.69,8.59,75.69
2024,111,28.37,27.54,0,2.12,23.46,8.05,68.53
2024,112,19.27,30.83,0,1.24,28.11,12.89,54.03
2024,113,16.46,30.9,0,2.04,23.38,10.41,70.53
2024,114,25.82,28.44,0,2.61,20.56,8.8,74.03
2024,115,27.68,28.11,0,3.77,18.57,8.34,75.54
2024,116,25.15,27.99,0,4.19,17.52,10,77.84
2024,117,14.86,29.83,0.01,4.4,15.07,9.01,81.72
2024,118,27.06,26.8,0,3.3,19.97,9.79,70.9
2024,119,29.28,25.76,0,2.03,24.7,8.09,62.97
2024,120,26.96,28.54,0,1.69,23.33,9.74,63.08
2024,121,21.5,30.39,0.02,1.53,24.8,10.66,67.57
2024,122,24.16,29.64,0.04,2.11,20.62,9.48,73.07
2024,123,22.31,30.7,0.01,1.97,23.9,9.86,69.37
2024,124,22.03,30.24,0.04,1.93,22.54,10.2,71.05
2024,125,22.48,29.84,0.05,2.6,19.12,8.86,79.49
2024,126,22.38,27.1,1.36,3.71,16.7,6.86,76.55
2024,127,30.98,24.48,0,2.58,23.55,6.44,61.93
