-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2019,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2019,1,13.15,24.47,0.64,5.08,11.67,2.19,45.6
2019,2,14.19,22.81,0,4.8,12.65,1.66,33.57
2019,3,14.17,23.07,0,1.99,17.03,2.03,36.33
2019,4,14.27,23.91,0,1.2,18.65,5.92,41.77
2019,5,2.91,28.48,3.22,1.8,11.41,8.07,80.3
2019,6,12.33,26.83,4.35,2.41,14.39,6,84.97
2019,7,13.73,25.11,0,1.89,19.11,5.73,60.54
2019,8,13.61,25.23,0,2.52,18.62,7.99,68.91
2019,9,13.23,26.04,0.01,1.22,19.88,8.49,69.18
2019,10,13.73,26.39,0.06,1.94,19.37,6.69,77.14
2019,11,11.35,27.35,0.02,1.46,17.67,8.28,76.75
2019,12,8.64,28.86,2.11,2.59,12.33,8.91,95
2019,13,10.63,26.69,0.01,1.71,13.12,7.15,80.36
2019,14,5.64,29.07,8.76,4.04,14.18,5.8,91.63
2019,15,11.25,28.07,2.93,3.08,14.82,10.12,88.62
2019,16,14.21,27.06,0.2,1.84,18.01,10.21,79.19
2019,17,11.78,28.86,2.89,1.93,18.13,9.85,81.4
2019,18,11.36,27.42,0.81,3,20.39,9.8,76.41
2019,19,15.22,24.88,0,2.91,22.54,9.89,46.22
2019,20,12.08,26.39,0,1.73,23.23,10.92,57.43
2019,21,13.75,26.36,0,4.89,13.97,7.64,78.38
2019,22,16,23.62,0,4.2,15.72,4.53,45.91
2019,23,15.97,23.13,0,3.34,20.05,5.34,38.05
2019,24,13.28,24.49,0,1.94,21.67,8.06,44.59
2019,25,16.47,24.41,0,2.27,21.59,6.92,43.89
2019,26,16.36,24.6,0,4.66,20.69,8.42,34.6
2019,27,16.16,24.34,0,2.22,21.39,8.89,38.97
2019,28,12.76,26.8,0,0.98,20.82,10.56,50.24
2019,29,11.99,27.53,0,1.26,20.92,11.33,55.39
2019,30,10.13,28.9,0.01,1.11,19.31,10.06,63.62
2019,31,11.99,29.55,3.89,1.85,16.7,8.35,81.05
2019,32,11.26,28.21,2.88,2.3,16.04,9.13,86.25
2019,33,7.85,30.46,25.06,5.25,15.96,10.06,89.29
2019,34,16.39,25.93,0.28,2.02,13.98,6.71,78.35
2019,35,10.61,28.66,2.84,3.87,12.9,7.6,87.23
2019,36,10.65,27.87,4.97,4.29,11.69,7.12,85.18
2019,37,17.21,25.25,0.13,3.52,11.08,3.41,72.62
2019,38,18.06,23.2,0,2.07,14.77,1.52,54.76
2019,39,17.57,24.05,0,1.9,15.6,3.03,59.33
2019,40,9.17,26.94,0.02,2.26,12.13,5.41,84.48
2019,41,16.39,26.44,0.22,2.97,12.26,5.07,82.03
2019,42,18.74,23.55,0.06,1.94,16.43,2.52,57.6
2019,43,16.78,24.87,0,2.51,19.51,4.8,39.38
2019,44,7.35,29.12,5.2,2.66,14.95,8.74,70.62
2019,45,2.15,29.67,23.5,5.17,16.3,9.63,97.16
2019,46,12.88,26.86,0.49,3.11,14.26,7.87,83.33
2019,47,16.83,26.07,0.77,4.66,13.32,5.77,78.44
2019,48,15.96,26.53,3.5,5.2,10.98,5.71,82.32
2019,49,14.63,26.49,1.68,3.78,10.67,2.77,76.23
2019,50,20.18,22.88,0,2.38,13.35,0.49,54.55
2019,51,14.68,26.53,3.47,3,11.35,3.03,69.94
2019,52,10.09,28.18,7.56,6.41,9.35,5.96,86.12
2019,53,18.13,24.75,0.3,2.88,12.8,3.22,65.29
2019,54,20.3,23.7,0,1.61,16.13,2.31,51.54
2019,55,20.4,23.84,0,1.96,16.59,3.74,50.16
2019,56,17.11,25.04,0,0.98,20.05,6.97,57.66
2019,57,11.55,26.79,0,1.63,16.86,6.54,76.73
2019,58,19.51,25.92,0,2.12,17.07,8.57,76.05
2019,59,19.72,27.11,0,2.16,20.85,8.91,74.13
2019,60,14.26,28.65,0,1.65,21.1,9.75,67.71
2019,61,9.2,29.57,1.34,2.43,15.94,9.95,83.3
2019,62,17.31,28,0.28,3,16.06,9.64,86.53
2019,63,19.02,26.68,0.07,2.54,16.86,8.07,80.2
2019,64,21.25,26.14,0.01,1.55,22.9,8.06,54.75
2019,65,20.37,28.17,1,1.73,18.7,10.16,57.61
2019,66,14.5,28.52,1.08,2.66,14.45,8.26,84.35
2019,67,18.18,26.25,0.17,3.66,12.94,5.96,79.56
