-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2012,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2012,1,11.18,29.12,0,2.15,25.34,11.26,41.63
2012,2,11.29,28.9,0,1.43,24.96,11.98,40.31
2012,3,10.58,28.57,0,1.52,25.3,13.09,38.27
2012,4,14.33,24.24,0,1.68,26.61,11.68,38.42
2012,5,13.87,24.02,0,1.35,25.53,12.28,36.3
2012,6,13.09,27.01,0,0.84,21.38,10.47,48.51
2012,7,10.42,29.53,0,1.26,18.24,8.11,69.92
2012,8,14.79,24.01,0,4.36,17.04,6.59,42.09
2012,9,14.54,23.95,0,2.31,19.08,5.99,39.45
2012,10,13.89,24.28,0.03,1.39,20.44,8.09,40.67
2012,11,8.82,27.67,0,1.03,17.04,9.98,49.32
2012,12,12.85,26.15,0,1.15,19.64,8.67,46.29
2012,13,14.27,24.16,0,2.32,20.42,6.75,34.55
2012,14,6.35,27.44,0.01,1.5,18,6.96,45.04
2012,15,6.75,29.39,0.76,1.49,13.8,7.22,67.39
2012,16,8.42,29.63,1.64,2.57,13.45,6.57,88.01
2012,17,15.26,24.49,0.01,1.38,15.46,3.5,67.95
2012,18,15.52,22.75,0,1.81,19.05,5.28,50.19
2012,19,15.42,23.07,0,1.77,20.77,6.89,47.32
2012,20,14.73,25.44,0,1.93,18.38,5.71,66.16
2012,21,7.67,27.96,1.49,2.64,12.98,5.78,93.72
2012,22,11.7,25.81,0,1.91,16.89,5.01,59.35
2012,23,7.97,27.97,5.62,3.09,12.87,8.06,73.54
2012,24,12.39,26.13,0.44,3.02,18.08,6.29,64.17
2012,25,15.65,25.7,0,4.1,20.49,8.67,39.98
