-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2020,,,,,,,,
Location: latitude  31.74   longitude -116.55 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 582.51 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2020,1,13.58,24.88,0,2.2,17.39,5.99,61.92
2020,2,13.71,26.1,0,1.69,19.68,5.99,64.32
2020,3,13.33,24.64,0,1.8,20.41,7.13,52.07
2020,4,13.82,24.39,0,1.76,21.94,8.26,49.94
2020,5,14.05,23.56,0,2.21,21.96,9.04,49.49
2020,6,14.69,23.18,0,5.08,21.57,9.4,36.04
2020,7,14.85,23.32,0.01,2.44,22.44,9.37,50.31
2020,8,12.46,25.54,0.02,2.15,14.45,6.73,86.48
2020,9,9.07,28.76,2.4,3.74,10.91,7.35,90
2020,10,14.68,23.43,0.01,1.77,18.2,4.25,62.27
2020,11,14.38,23.81,0,1.92,14.7,6.26,69.12
2020,12,14.23,24.87,0,1.77,15.08,4.6,77.54
2020,13,14.48,24.04,0,1.44,16.4,6.04,80.23
2020,14,13.08,25.4,0,1.32,15.91,6.56,83.77
2020,15,11.26,25.58,0.01,1.38,20,5.44,67.6
2020,16,10.89,27.58,0.09,2.07,12.99,5.6,84.43
2020,17,13.84,25.74,0.32,1.96,15.01,6.14,77.62
2020,18,14.97,24.04,0,1.62,20.26,5.23,52.06
2020,19,13.18,25.4,0,2.08,21.9,7.53,46.27
2020,20,4.12,28.41,3.17,1.61,17.06,8.95,68.05
2020,21,9.67,29.55,2.3,1.82,14.16,8.56,88.37
2020,22,14.54,25.51,0,2.18,19.28,6.59,77.66
2020,23,14.02,27.29,0,1.79,21.41,8.02,61.88
2020,24,11.99,28.49,0,1.53,21.05,9.53,54.43
2020,25,14.09,28.13,0,1.31,21.61,9.74,51.09
2020,26,11.28,29.56,0,1.82,17.26,7.74,71.28
2020,27,16.2,25.14,0,1.63,22.05,5.72,59.98
2020,28,15.47,25.22,0,1.72,21.42,8.88,56.3
2020,29,16.26,25.44,0,3.06,19.95,6.72,53.76
2020,30,16.87,24.16,0,3.02,20.33,7.36,46.1
2020,31,17.29,23.89,0,3.38,22.55,8.69,41.87
2020,32,17.53,23.27,0,2.79,24.61,9.62,36.7
2020,33,14.93,26.56,0,2.46,20.28,10.02,61.47
2020,34,13.11,27.22,0,3.25,14.17,3.66,62.12
2020,35,18.05,22.75,0,3.76,12.12,1.83,34.68
2020,36,15.17,24.44,0,2.88,15.68,0.85,40.1
2020,37,17.38,24.26,0.02,1.3,19.14,6.55,58.54
2020,38,17.54,24.81,0,1.07,22.82,7.63,59.82
2020,39,17.55,25.88,0.01,1.58,20.18,8.39,61.99
2020,40,8.17,29.98,2.47,3.34,10.6,7.88,88.5
2020,41,12.39,28.1,7.91,2.06,11.69,6.61,82.22
2020,42,18.51,24.44,0.29,2.85,16.28,4.76,55.59
2020,43,18.95,22.9,0,1.64,17.99,5.61,44.28
2020,44,18.07,24.42,0,1.28,18.74,6.23,49.01
2020,45,18.17,24.59,0,1.34,19.41,8.26,58.39
2020,46,19.28,23.9,0,1.51,21.29,8.4,48.06
2020,47,19.08,24.62,0,1.24,22.53,7.63,59.98
2020,48,17.8,27.75,0,1.24,22.14,9.74,53.33
2020,49,16.07,28.25,0,1.54,21.19,7.86,58.89
2020,50,15.34,27.8,0,1.37,22.41,8.34,58.96
2020,51,14.83,28.3,0,1.2,24.07,9.16,42.87
2020,52,13.76,28.26,0.38,2.12,22.82,10.71,55.85
2020,53,13.62,28,0.71,4.32,14.27,8.12,84.9
2020,54,18.78,26.68,0.06,2.78,18.67,8.46,78.03
2020,55,19.05,27.66,0.03,1.17,23.25,8.68,59.45
2020,56,21.28,25.21,0,3.7,22.53,9.46,35.14
2020,57,21.83,23.72,0,5.47,20.16,8.49,27.83
2020,58,15.59,26.57,0,3.3,23.28,8.58,31.08
2020,59,15.51,27.89,0,2.34,24.34,10.31,37.45
2020,60,19.97,25.88,0.07,2.44,18.1,7.61,58.34
2020,61,12.29,28.62,0.37,3.13,13.7,6.39,80.86
2020,62,10.73,27.86,8.85,3.06,11.43,6.83,82.16
2020,63,21.95,24.88,0.01,2.59,22.02,5.69,51.42
2020,64,20.78,25.81,0,1,22.99,8.32,57.67
2020,65,20.86,26.06,0,1.57,24.21,10.08,50.34
2020,66,20.61,27.4,0.02,1.67,21.85,9.45,59.53
2020,67,18.31,27.93,0.06,2.43,15.4,8.47,80.07
2020,68,21.93,25.89,0.08,2.11,16.59,8.3,79.52
2020,69,13.25,28.29,6.3,2.37,16.39,7.51,72.25
