-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2016,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2016,1,17.18,27.38,0.07,0.82,23.21,9.81,68.82
2016,2,13.18,29.01,0.07,1.29,21.16,9.25,74.79
2016,3,13.66,29.01,0.01,1.33,20.29,8.93,73.75
2016,4,8.77,28.89,2.51,1.86,16.27,8.55,85.72
2016,5,17.04,26.23,0.98,1.83,18.19,7.99,74.76
2016,6,14.81,26.73,1.07,1.9,17.73,6.35,76.26
2016,7,15.49,25.75,0,2.26,16.69,5.52,73.51
2016,8,18.12,25.14,0,2.31,16.55,5.35,72.62
2016,9,18.54,24.86,0,1.49,18.04,3.01,61.95
2016,10,16.05,25.83,0,1.74,16.03,4.12,47.37
2016,11,18.61,24.63,0.4,2.17,17.65,2.88,77
