-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2023,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2023,1,16.51,26.26,0.05,1.56,19.54,6.05,70.11
2023,2,17.63,26.2,0.1,2.14,18.27,6.86,75.57
2023,3,18.62,25.7,0,1.68,19.88,7.49,69
2023,4,20.2,24.02,0,0.96,22.06,5.59,55.27
2023,5,20.02,24.34,0,1.4,22.44,5.33,52.67
2023,6,19.1,25.09,0,0.82,21.06,3.64,50.26
2023,7,19.24,24.96,0,0.84,20.98,6.73,45.07
2023,8,19.69,24.06,0,1.05,21.2,4.96,48.2
2023,9,16.79,26.02,0,1.29,19.96,5.67,61.74
2023,10,16.24,26.9,0.24,0.85,20.52,7.42,55.51
2023,11,15.26,26.67,0.12,1.16,19.31,7.39,57.21
2023,12,18.18,25.93,0.02,1.79,20.76,4.82,57.93
2023,13,17.16,25.88,0.01,1.87,20.14,2.57,52.13
2023,14,19.87,24.63,0,0.93,20.17,4.73,44.34
2023,15,19.65,24.77,0,1.21,20.49,5.13,52.77
2023,16,20.81,24.13,0,1.08,21.39,3.65,51.95
2023,17,19.21,24.53,0,1.38,21.51,5.54,43.99
2023,18,19.71,24.6,0,1.27,20.96,4.61,38.27
2023,19,17.96,24.6,0.33,1.21,22.91,8.53,32.83
2023,20,19.61,23.48,0,1.2,22.6,6.59,43.89
2023,21,20.95,23.96,0,1.48,21.44,7.59,58.5
2023,22,20.93,24.09,0,1.41,21.51,6.15,61.27
2023,23,20.79,24,0,1.89,21.53,5.64,62.18
2023,24,21.59,23.81,0,1.82,21.25,6.13,63.4
2023,25,21.79,23.66,0,0.92,22.81,5.69,41.89
2023,26,20.75,24.03,0,1.38,20.71,6.33,48.76
2023,27,20.57,24.09,0,1.11,20.79,5.64,47.49
2023,28,20.19,25.06,0,1.33,21.7,7.03,39.55
2023,29,21.62,24.67,0,1.16,23.33,6.48,38.71
2023,30,21.48,24.94,0,0.87,24.55,8.68,39.76
2023,31,21.44,24.41,0,1.39,23.44,8.87,50.94
2023,32,21.41,24.22,0,1.89,22.35,5.86,53.91
2023,33,22.37,24.36,0,1.27,22.79,7.71,49.22
2023,34,21.27,25.75,0,2.04,21.07,5.09,58.07
2023,35,21.99,25.75,0,0.98,22.65,4.82,44.12
2023,36,22.6,24.8,0,1.53,23.69,6.1,37.1
2023,37,22.32,25.32,0,1.02,23.19,5.7,43.18
2023,38,21.42,25.98,0,1.23,22.97,6.54,58.57
2023,39,19.65,27.46,0.04,1.11,21.53,7.3,63.37
2023,40,19.78,26.84,0.01,1.4,22.4,8.28,52.37
2023,41,20.52,26.65,0.01,0.95,22.82,8.24,47.06
2023,42,19.19,28.39,0.17,1.16,22.82,7.39,58.39
2023,43,21.25,26.39,0.59,1.2,23.12,8.18,53.25
2023,44,22.84,25.19,0,1.69,23.36,7.99,52.68
2023,45,23.6,24.81,0,2.13,21.48,7.08,61.8
2023,46,24.22,24.08,0,1.93,22.93,5.84,46.43
2023,47,24.27,24.38,0,1.42,25.24,5.98,35.59
2023,48,23.8,25.01,0,1.61,24.5,4.63,43.8
2023,49,23.14,25.32,0,0.87,25.66,6.34,47.49
2023,50,23.7,24.25,0,1.24,24.24,7.44,35.84
2023,51,24.05,25.45,0,0.84,25.65,7.14,36.95
2023,52,21.42,26.48,0,2.06,23.46,7.24,62.36
2023,53,23.23,25.59,0,2.26,21.17,7.25,58.85
2023,54,23.48,25.29,0,0.96,25.84,6.01,40.19
