-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2018,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2018,1,16.26,27.37,1.12,1.05,18.87,5.49,67.53
2018,2,14.87,27.97,1.36,0.76,19.81,6,70.9
2018,3,14.98,27,0.05,0.95,20.6,6.61,63.89
2018,4,14.61,26.99,0,1.1,19.58,6.3,63.64
2018,5,16.96,26.22,0,1.2,20.05,6.07,60.34
2018,6,19.25,24.98,0,1.04,20.71,6.36,58.87
2018,7,19.42,24.65,0,1.02,20.8,5.52,52.75
2018,8,19.93,24.21,0,1.61,20.84,4.72,50.53
2018,9,19.89,24.93,0,0.77,21.98,4.86,49.33
2018,10,19.74,24.55,0,1.21,21.33,5.26,58.87
2018,11,20.36,23.95,0,1.62,21.99,4.32,56.46
2018,12,20.37,23.46,0,1.86,20.79,1.92,49.82
2018,13,20.3,23.29,0,1.8,20.45,1.56,46.11
2018,14,20.53,23.49,0,1.7,18.42,0.08,47.89
2018,15,20.56,22.84,0,1.17,19.25,1.26,29.84
2018,16,20.49,22.64,0,1.17,19.87,2.29,43.12
2018,17,19.45,24.07,0,1.06,19.32,1.76,53.99
2018,18,19.46,24.81,0,0.98,18.86,5.57,52.66
