-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2019,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2019,1,17.42,25.53,0,0.93,20.62,7.31,56.85
2019,2,14.17,24.96,0,1.35,18.97,5.11,62.87
2019,3,17,26.19,0,0.93,20.23,7.4,56.47
2019,4,18.8,25.87,0,0.99,19.98,8.88,54.41
2019,5,18.22,26.28,0,0.61,21.39,9.04,57.64
2019,6,18.11,27.01,0,0.83,21.57,8.04,60.99
2019,7,17.94,26.72,0,1.45,21.85,4.52,57.34
2019,8,20.16,23.77,0,1.06,21.17,4.07,59.02
2019,9,19.98,24.14,0,1.55,18.78,1.35,65.42
2019,10,17.35,26.15,0,1.01,19.35,2.56,69.02
2019,11,16.03,27.08,0.19,1.19,18.99,6.32,71.77
2019,12,15.07,28.76,2.14,0.87,18.63,6.13,78.06
2019,13,15.56,27.81,1.53,0.99,17.61,7.03,80.17
2019,14,16.92,28.19,0.29,1.63,15.69,7.62,78.05
2019,15,14.61,28.88,0.02,0.89,16.67,7.48,75.13
2019,16,16.01,28.01,0,0.48,18.83,8.06,69.02
2019,17,13.99,28.92,0.25,0.65,15.72,8.36,79.22
2019,18,15.31,28.34,0.11,1.11,16.29,7.62,76.2
2019,19,17.43,26.84,0,1.41,19.33,6.38,68.03
2019,20,20.22,25.38,0,1.86,19.54,2.92,56.88
2019,21,21.18,24.26,0,1.05,21.29,5.16,57.62
2019,22,21.12,23.55,0,1.51,19.11,6.09,61.78
2019,23,20.86,24.46,0,1.52,20.44,4.67,65.4
2019,24,20.53,24.55,0,1.72,20.32,6.43,54.93
2019,25,20.41,24.75,0,1.7,20.93,6.61,56.05
2019,26,21.03,24.73,0,2.16,19.33,5.25,69.86
2019,27,22.29,23.23,0,1.43,18.61,4.76,64.41
2019,28,22.09,22.92,0,1.78,18.64,3.25,68.89
2019,29,22.06,23.11,0,1.44,20.12,4.6,57.25
2019,30,22.07,22.84,0,1.89,18.63,3,59.34
2019,31,21.27,24.07,0,1.7,18.94,3.71,70.84
2019,32,21.28,24.63,0,1.13,19.24,4.6,61.01
2019,33,22.36,23.97,0,0.95,19.57,6.01,46.34
2019,34,22.32,23.98,0,1.11,21.42,7.72,42.51
2019,35,22.53,24,0,1.1,22.25,7.18,44.77
2019,36,22.72,24.15,0,0.83,24.12,6.62,45.12
2019,37,22.72,24.24,0,1.01,24.21,9.41,45.29
2019,38,23.19,24.16,0,1.18,24.82,9.53,50.28
2019,39,19.74,26.91,0,2.05,21.51,8.37,69.43
2019,40,19,26.66,0,1.53,20.89,5.43,61.95
2019,41,21.49,25.47,0,0.95,21.71,5.33,58.48
2019,42,20.04,27.03,0,1.26,21.67,7.94,59.29
2019,43,20.82,28.05,0.44,1.42,22.41,5.99,66.46
2019,44,16.57,29.69,1.65,1.37,19.58,8.16,78.6
2019,45,22.29,26.23,0.01,1.4,21.81,8.68,67.37
2019,46,23.69,25.5,0,0.87,24.63,8.54,50.04
2019,47,23.79,25.39,0,1.18,25.69,9.71,46.68
2019,48,23.97,25.71,0,1.44,24.77,9.1,49.87
2019,49,24.19,25.47,0,1.93,24.78,8.23,45.78
2019,50,24.53,24.4,0,2.39,21.95,6.25,50.25
2019,51,24.28,24.98,0,2,22.04,6.91,53.27
2019,52,24.68,24.3,0,2.34,21.81,6.03,55.72
2019,53,17.92,27.7,0,1.65,19.98,7.14,50.77
2019,54,20.64,28.39,0.04,1.44,23.07,7.61,58.31
2019,55,21.06,28.91,0.78,1.11,23.75,9.61,60.7
2019,56,20.22,29.45,1.44,1.04,23.13,8.12,62.46
2019,57,21.17,27.22,0.29,1.05,24.92,10.2,55.47
2019,58,24.34,26.67,0.05,0.86,25.57,9.74,48.93
2019,59,25,25.99,0,1.35,24.81,8.48,51.75
2019,60,25.32,25.61,0,1.11,25.55,8.22,52.69
2019,61,24.76,26.44,0,1.03,26.05,10.81,46.59
2019,62,25.72,26.33,0,1.13,27.04,9.52,52.33
2019,63,23.51,27.3,2.15,1.25,26.04,9.37,60.55
2019,64,22.64,28.21,1.45,0.97,26.73,10.41,54.89
2019,65,22.14,28.11,0.23,0.91,25.59,8.87,53.35
2019,66,22.49,27.73,1.04,0.77,26.74,10.2,46.56
2019,67,22.99,28.18,0.08,1.21,26.16,10.75,52.18
2019,68,25.03,27.35,0,1.01,26.75,11.49,48.77
