-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2015,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2015,1,14.41,26.71,0,1.17,20.28,5.79,67.73
2015,2,17.2,25.19,0,2.02,17.33,5.24,70.03
2015,3,11.92,27.94,0,1.56,15.37,6.14,74.35
2015,4,11.94,27.88,0,2.13,19.15,5.32,68.5
2015,5,14.61,27.58,0,2.85,16.65,4.25,73.93
2015,6,12.41,27.92,0,1.96,18.16,3.46,69.9
2015,7,17.45,27.29,0.07,2.59,18.22,6.2,72.24
2015,8,15.17,26.93,0.08,2.66,16.07,5.75,70.54
2015,9,15.54,26.91,0.38,0.68,17.29,5.8,67.74
2015,10,16.96,26.09,0.18,1.22,18.21,5.08,69.5
2015,11,19.51,25.17,0,0.81,20.11,5.28,65.2
2015,12,19.4,24.54,0,1.04,20.97,5.82,57.62
2015,13,16.23,25.53,0,0.94,20.27,7.86,51.52
2015,14,18.49,26.82,0,0.89,19.68,7.84,65.36
2015,15,18.12,26.46,0,0.87,21.06,6.34,71.3
2015,16,17.51,26.41,0,1.09,20.72,8.89,69.05
2015,17,17.21,28.51,0,0.79,20.97,7.07,67.61
2015,18,17.33,27.98,0,1.29,20.22,7.49,65.97
2015,19,16.24,27.81,0,1.12,19.38,7.47,71.49
2015,20,18.22,26.71,0,0.72,21.36,7.38,68.93
2015,21,17.1,26.69,0.13,1.58,19.1,8.34,78.79
2015,22,18.26,26.28,0.03,2.08,18.72,7.84,73.24
2015,23,19.3,25.63,0.01,1.74,19.47,6.03,70.39
2015,24,18.7,26.42,0.03,1.58,17.99,6.26,76.39
2015,25,11.41,27.67,0,1.14,16.46,8.23,74.66
2015,26,16.18,27.82,0,1.49,17.82,7.13,63.93
2015,27,20.08,26.43,0,1.37,22.42,5.8,55.95
2015,28,21.58,24.92,0,1.86,22.7,4.34,55.81
2015,29,21.21,25.39,0,1.79,21.65,4.93,49.21
2015,30,20.48,25.17,0,1.22,20.03,2.98,55
2015,31,17.97,25.39,0,2.2,18.27,4.2,65.72
2015,32,15.51,26.68,0,1.97,18.55,3.95,59.61
2015,33,13.59,27.3,2.8,1.75,17.21,3.34,70.26
2015,34,11.35,28.02,0.67,2.25,16.08,6.93,77
2015,35,22.2,24.8,0,1.52,19.67,5.25,64.72
2015,36,20.8,26.53,0,1.41,21.22,6.09,63.42
2015,37,21.72,26.38,0,1.15,21.7,5.06,57.99
2015,38,22.32,25.43,0,0.98,21.45,4.7,48.3
2015,39,22.3,24.28,0,1.14,21.39,5.97,46.81
2015,40,23.44,23.82,0,1.73,21.42,2.77,40.17
2015,41,21.61,26.19,0,1.21,20.54,3.61,51.88
2015,42,17.31,27.1,0,1.04,18.47,6.49,66.01
2015,43,18.37,27.32,2.89,1.51,16.89,6.81,75.81
2015,44,12.32,28.24,1.81,1.14,14.25,6.82,76.05
2015,45,9.04,28.44,0.37,1.13,16.98,5.08,69.12
2015,46,11.15,29.39,0.19,1.37,18.39,7.25,69.03
2015,47,16.59,28.93,0.07,1.86,18.69,7.72,65.02
2015,48,15.8,28.21,0.02,1.11,19.91,8.01,61.28
2015,49,23.12,25.95,0,1.73,22.41,8.06,57.28
2015,50,23.02,26.31,0.04,1.01,23.08,8.17,68.17
2015,51,19.6,27.85,0.34,1.8,21.32,8.65,74.14
2015,52,23.2,26.38,0,1.19,23.3,6.49,57.88
2015,53,21.09,28.12,0.06,0.54,25.32,10.27,47.57
2015,54,24.02,26.14,0.01,1.37,25.15,9.5,46.85
2015,55,22.37,26.85,0,1.17,24.13,6.95,59.51
2015,56,23.43,26.36,0,2.16,22.55,7.65,63.14
2015,57,24.89,24.97,0,2.03,21.56,5.41,59.79
2015,58,23.18,25.38,0,2.1,21.2,5.43,60.55
2015,59,25.14,24.48,0,1.5,23.37,7.25,58.37
2015,60,25.17,25.27,0,0.73,24.88,6.99,52.81
2015,61,25.27,25.05,0,1.13,25.36,8.08,47.86
2015,62,25.02,24.91,0,1.57,23.96,6.73,52.92
2015,63,25.37,25.84,0,1.7,24.02,7.45,54.87
2015,64,23.72,27.02,0.13,1.85,25.15,7.4,52.87
2015,65,21.36,28.69,1.11,1.19,24.26,8.35,63.04
2015,66,21.74,29.32,0.93,0.67,24.07,8.79,62.79
2015,67,21,27.93,0.32,1.14,21.51,9.45,66.7
2015,68,21.78,27.79,0.41,2.56,20.73,8.31,65.74
2015,69,17.29,28.18,3.71,1.48,15.44,8.19,74.42
2015,70,17.9,26.86,4.6,1.91,16.86,5.4,68.84
2015,71,24,24.73,0.11,2.57,17.32,4.18,65.48
