-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2022,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2022,1,20.28,23.53,0,1.06,21.72,6.72,52.19
2022,2,20.2,23.98,0,1.96,22.52,6.18,45.88
2022,3,18.54,25.31,0,1.13,21.24,3.71,62.21
2022,4,19.65,24.54,0,0.91,23.11,5.74,44.09
2022,5,19.45,24.87,0,0.99,22.37,7.97,51.59
2022,6,18.42,25.61,0.53,0.96,21.93,8.28,60.81
2022,7,16.3,26,0.85,1.29,21.52,6.12,64.46
2022,8,17.2,26.06,1.09,0.81,17.99,7,67.28
2022,9,19.21,24.74,0.04,1.27,21.53,7.13,61.62
2022,10,17.89,26.07,0.02,3.09,19.11,7.49,68.66
2022,11,17.57,27.25,0,1.66,19.34,4.16,61.37
2022,12,19.12,25.81,0,1.5,20.7,5.08,64.82
2022,13,18.25,25.35,0,1.53,20.43,4.92,58.62
2022,14,19.97,24.81,0,1.35,19.89,5.98,61.69
2022,15,17.85,26.89,0.3,1.13,20.2,6.62,67.18
2022,16,17.63,27.29,3.67,1.22,17.49,6.56,77.5
2022,17,17.19,26.27,1.27,0.75,18.31,7.57,71.47
2022,18,17.46,26.28,0.31,0.93,20.12,6.7,66.31
2022,19,17.69,25.88,0.11,0.85,20.54,6.11,60.72
2022,20,15.94,27.12,0.02,1.11,20.8,6.48,50.18
2022,21,13.2,28.9,0.25,1.87,16.84,7.04,70.05
2022,22,18.29,26.44,0.01,1.61,20.04,6.11,58.51
2022,23,18.93,25.64,0.2,1.33,20.8,4.17,61.45
2022,24,15.02,26.96,0,2.18,18.94,6.81,57.78
2022,25,19.22,26.07,0,1.44,19.47,4.12,66.73
2022,26,20.64,25.63,0,1.19,20.88,6.55,62.07
2022,27,20.27,26.18,0,1.24,19.29,7.26,60.22
2022,28,19.9,26.43,0.14,1.57,22.32,8.23,54.35
2022,29,18.75,28.1,0.25,1.5,19.88,6.92,72.14
2022,30,20.04,25.85,0,1.54,21.11,6.69,64.85
2022,31,20.7,25.79,0,2.06,20.85,6.54,64.22
2022,32,22.43,24.28,0,1.65,21.16,5.84,56.65
2022,33,22.44,23.77,0,1.64,21.06,5.95,57.41
2022,34,22.18,24.31,0,1.61,20.92,5.45,64.37
2022,35,22.03,24.45,0,1.48,21.52,7.02,49.59
2022,36,21.32,24.9,0.05,1.38,20.73,4.93,61.65
2022,37,20.62,25.48,0.14,1.1,21.43,5.83,59.24
2022,38,16.44,28.03,0.39,1.38,20.38,7.17,62.03
2022,39,19.74,27.1,0.28,2.05,18.26,5.27,64.46
2022,40,19.53,25.69,0.08,1.41,19.01,4.78,66.51
2022,41,22.21,24.31,0,1.91,18.82,3.64,66.61
2022,42,22.57,24.63,0,2.12,18.51,4.33,56.4
2022,43,19.03,27.11,0,1.6,19.36,3.2,50.15
2022,44,17.57,29.2,0,2.27,20.85,4.87,59.65
2022,45,18.05,28.48,0.32,1.16,20.97,4.93,63.73
2022,46,19.85,27.89,0.83,1.2,21.33,7.63,60.76
2022,47,22.01,26.75,0,1.54,22.54,8.46,58.86
2022,48,23.39,25.93,0,1.37,23.27,6.8,57.73
2022,49,23.76,25.38,0,1.7,25,6.42,50.14
2022,50,21.41,26.46,0.33,0.83,25.4,8.78,46.22
2022,51,21.86,26.49,0.01,0.93,24.56,6.83,54.34
2022,52,23.38,25.93,0,1.33,24.8,8.93,49.97
2022,53,23.97,26.14,0.05,0.8,26.11,9.5,48.72
2022,54,24.46,25.9,0.07,0.69,26.92,9.98,45.97
2022,55,20.69,28.23,0.43,1.3,23.59,8.78,58.43
2022,56,20.66,28.78,0.34,0.85,24.29,7.59,61.23
2022,57,20.21,28.92,0.03,0.96,23.74,8.4,56.86
2022,58,23.87,26.92,0,1.16,25.28,8.99,46.96
2022,59,25,26.24,0,1.38,23.98,6.74,51.45
2022,60,24.88,26.27,0,0.96,25.26,6.16,48.46
2022,61,24.26,26.19,0,1.02,25.5,6.95,52.58
2022,62,24.57,26.54,0,1.11,25.5,8.61,54.08
2022,63,23.12,27.12,0.25,1.13,25.26,7.96,56.03
2022,64,25.66,24.9,0.19,1.6,24.82,8.45,51.95
2022,65,26.09,24.7,0.09,1.24,25.3,7.67,47.81
2022,66,24.69,26.13,0.04,1,25.7,9.16,40.38
2022,67,26.6,24.57,0,2.12,23.8,8.33,45.83
2022,68,26.72,24.05,0,2.48,23.25,7.35,44.34
2022,69,27.2,23.16,0,2.56,23.55,5.64,41.28
2022,70,27.48,23.16,0,2.05,25.27,5.8,34.44
2022,71,27.12,24.08,0,2.19,25.61,7.04,46.8
2022,72,26.64,24.67,0,1.6,25.3,6.99,43.36
2022,73,26.42,25.54,0.16,1.61,25.81,8.72,42.88
2022,74,23.91,28.16,1.47,0.97,26.29,9.72,51.18
2022,75,23.81,27.99,1.72,1.69,24.24,8.95,56.23
2022,76,23.76,27.4,0.01,2.48,23.62,8.38,49.95
2022,77,27.64,25.17,0.03,1.39,25.63,8.37,43.76
2022,78,27.3,24.71,0.03,1.96,25.27,8.91,35.41
2022,79,27.54,24.5,0.01,1.65,25.72,6.84,43.35
2022,80,27.24,25.02,0,2.34,25.49,8.57,39.12
2022,81,24.47,25.95,0,2.23,25.02,7.41,36.38
2022,82,28.12,23.97,0,2.38,24.65,8.12,33.48
2022,83,28.98,22.91,0,1.62,25.15,6.74,38.18
2022,84,27.57,25.31,0,1.23,24.74,4.9,39.34
2022,85,27.79,25.57,0,1,25.57,7.1,25.75
2022,86,27.63,24.42,0,1.21,25.45,6.73,26.18
2022,87,27.48,24.71,0,1.48,25.99,8.33,32.72
2022,88,27.94,25.39,0,1.97,26.45,9.83,36.91
2022,89,29.1,24.75,0,2.1,27.4,7.57,33.34
2022,90,28.06,25.99,0,1.73,27.86,10,23.79
2022,91,27.54,25.35,0,2,26.69,9.67,26.68
2022,92,28.38,25.39,0,1.27,29.14,10.98,24.99
2022,93,26.98,26.6,0,1.48,28.43,11.07,31.22
2022,94,28.84,24.97,0,2.4,26.51,10.48,34.93
2022,95,28.7,25.37,0,2.04,26.66,9.7,31.67
2022,96,28.9,26.48,0,1.29,28.34,9.67,27.58
2022,97,25.53,27.76,0.19,2.01,27.58,8.64,38.1
2022,98,23.64,28.73,1.56,1.06,25.71,8.36,50.06
2022,99,22.43,28.7,2.62,1.14,25.56,9.01,52.69
2022,100,25.71,28.2,0.98,2.08,25.35,9.14,54.96
2022,101,26.47,28.67,0.49,1.76,26.67,9.87,54.26
2022,102,26.19,29.54,0.2,1.78,26.93,12.81,47.53
2022,103,23.4,29.63,0,1.48,27.96,11.13,45.19
2022,104,24.87,30.2,0,0.93,28.93,12.85,38.32
2022,105,26.52,29.73,0.24,1.49,28.88,12.46,39.1
