-BEGIN HEADER-,,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,,
Dates (month/day/year): 2020,,,,,,,,
Location: latitude  19.38   longitude -100.15 ,,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2459.93 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) ,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) ,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,DOY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
2020,1,17.68,26.52,0,2.36,19.95,6.36,68.85
2020,2,10.54,28.3,0.06,3.69,16.85,6.89,80.92
2020,3,16.94,26.13,0,1.48,16.7,6.8,70.84
2020,4,20,23.16,0,1.76,19.36,3.43,57.9
2020,5,20.12,23.95,0,0.87,18.58,3.47,40.46
2020,6,19.77,24.83,0,1.24,21.14,4.26,40.12
2020,7,16.78,25.56,0,1.85,17.68,2.38,41.52
2020,8,19.39,24.85,0,0.79,21.13,2.49,52.12
2020,9,19.41,24.45,0,0.89,21.6,5.48,44.69
2020,10,19.81,24.67,0,1.46,20.5,5.62,52.13
2020,11,18.94,25.52,0,1.08,22.46,6.87,49.28
2020,12,18.67,25.93,0,0.81,22.26,6.24,55.56
2020,13,19.67,25.31,0,0.82,21.58,9.23,45.88
2020,14,19.95,25.61,0,1.06,22.88,8.47,47.94
2020,15,18.26,27.64,0,0.91,22.86,8.97,53.02
2020,16,17.73,27.47,0,1.03,21.64,6.79,65.03
2020,17,18.26,27.35,0,1.36,21.24,6.43,59.24
2020,18,15.56,28.57,1.05,0.92,21.84,8.12,54.08
2020,19,11.12,29.93,4.19,2.34,15.51,8.07,82.78
2020,20,13.89,28.32,2.67,1.9,15,6.49,78.57
2020,21,18.76,26.03,0.24,1.03,19.78,5.53,63.56
2020,22,14.01,27.93,0.03,1.68,19.61,5.64,73.9
2020,23,8.87,28.68,0.04,1.3,19.18,7.34,70.08
2020,24,17.86,26.98,0.02,1.23,19.07,6.63,62.01
2020,25,19,25.96,0,1.75,19.57,6.02,66.73
2020,26,15.2,27.14,0.14,1.51,19.38,6.59,67.98
2020,27,21.48,24.58,0,1.37,19.34,6.44,60.74
2020,28,20.52,24.77,0,1.51,20.41,4.41,46.54
2020,29,21.55,23.82,0,2.3,20.22,4.03,50.04
2020,30,14.99,27.67,0,2.57,18,3.34,55.28
2020,31,16.28,27.82,0,1.71,18.86,5.32,57.36
2020,32,16.04,28.34,0,1.35,20.28,7.5,56.81
2020,33,13.03,28.46,0,0.96,20.4,7.46,64.38
2020,34,11.15,28.75,0.38,2.12,16.08,7.56,69.53
2020,35,8.83,30.36,0.43,2.51,20.18,8.63,72.76
2020,36,5.65,30.06,9.41,3.24,14.71,8.53,89.37
2020,37,21.42,25.19,0.05,1.84,20.62,7.13,56.07
2020,38,20.77,24.65,0,1.7,22.39,7.46,42.64
2020,39,22.71,23.5,0,1.36,23.07,8.46,44.44
2020,40,22.69,24.58,0,1.27,23.49,7.93,50.25
2020,41,23.3,24.47,0,1.41,24.11,8.62,51.59
2020,42,22.75,25.29,0,1.59,24.69,7.52,47.03
2020,43,23.27,25.01,0,1.76,21.43,5.86,59.49
2020,44,22.41,26.01,0,1.37,22.87,8.26,54.5
2020,45,21.95,26.41,1.58,1.06,23.92,7.58,60.08
2020,46,19.96,27.95,0.07,1.03,24.12,7.29,62.3
2020,47,21.85,27.13,0,1.28,26.13,8.44,45.17
2020,48,23.91,25.68,0,0.82,26.83,9.27,45.64
2020,49,24.06,25.67,0,0.57,27.48,9.87,45.27
2020,50,23.92,26.05,0,0.93,26.87,9,42.03
2020,51,23.7,25.69,0,1.99,26.15,8.94,51.54
2020,52,22.63,27.76,0,1.41,24.1,7.45,59.6
2020,53,22.7,27.71,0,0.77,24.97,7.95,57.62
2020,54,22.86,27.22,0,1.27,25,8.35,51.23
2020,55,24.76,25.74,0,1.87,25.35,9.02,52.54
2020,56,24.42,25.67,0.01,2.04,21.89,8.35,49.44
2020,57,23.54,26.28,0,1.83,23.38,6.72,53.57
2020,58,23.19,26.73,0,1.4,21.95,5.64,56.24
2020,59,23.78,26.5,0,1.17,24.49,6.43,46.31
2020,60,24.16,26.2,0,1.17,25.84,7.27,45.61
2020,61,23.79,27.62,0.29,1.63,25.89,7.37,59.61
2020,62,23.39,27.3,0,1.77,26.13,10.11,55.72
2020,63,25.94,25.22,0,2.43,24.07,8.48,51.38
2020,64,26.12,25.31,0,1.73,24.47,6.52,51.44
2020,65,21.03,27.59,0,1.58,24.98,7.5,42.51
2020,66,21.77,28.24,0,1.36,23.27,4.81,47.65
2020,67,20.73,28.34,0,0.85,22.78,6.53,48.43
2020,68,22.29,28.45,0.04,0.78,25.45,6.6,50.49
2020,69,23.14,29.24,0.39,1.16,23.79,7.85,47.34
